"","X","Coauthor","Paper","Journal","AuthorID","PaperNO","PaperID","Author"
"774",774,"Sang KyuLee Hyeong AhChoi"," Optimal Embedding of Complete Binary Trees Into Hypercubes Without Link Contention, ","Technical Report GWU IIST Dept of Electrical Engineering and Computer Science George University",39,18,774,"SLee"
"775",775,"Sang KyuLee Hyeong AhChoi"," Optimal Embedding of Complete Binary Trees Into Meshes Without Link Contention, ","Technical Report GWU IIST Dept of Electrical Engineering and Computer Science George University",39,19,775,"SLee"
"776",776,"SLee Hyeong AhChoi","Link-disjoint embedding of complete binary trees in meshes ","Networks",39,1,776,"SLee"
"777",777,"JumgimChoi HaengeunJung Sang KyuLee Bong HeeMoon"," Optimal Number and Location for Web Proxies in Linear and Ring Networks "," Proceedings of The International Conference Parallel and Distributed Processing Techniques and Applications",39,2,777,"SLee"
"778",778,"EricHarder Sang KyuLee Hyeong AhChoi"," On Wavelength Assignment in WDM Optical Networks, ","Proc The Fourth International Conference Massively Parallel Processing Using Optical Interconnections Montreal",39,3,778,"SLee"
"779",779,"Cha YoungKim Sang KyuLee Ju YoungLee"," All-Port Broadcasting Algorithms on Wormhole Routed Star Graph Networks, ","Proceedings of The th Korea Information Science Society Conference Daegu Korea",39,4,779,"SLee"
"780",780,"Sang KyuLee Ju YoungLee"," Contention Free Embedding of Complete Binary Trees into D Meshes in Half and Full-Duplexed Network Models "," Proceedings of International Conference Parallel Processing",39,5,780,"SLee"
"781",781,"Sang KyuLee AndrewDOh Hyeong AhChoi"," Circuit-Switched Broadcasting in d-Dimensional Tori and Meshes, ","Proc th International Parallel Processing Symposium Cancun",39,6,781,"SLee"
"782",782,"Sang KyuLee AndrewDOh Hyeong AhChoi"," Hypercube Interconnection in TWDM Optical Passive Star Networks, ","Technical Report GWU IIST Dept of Electrical Engineering and Computer Science George University",39,7,782,"SLee"
"783",783,"Sang KyuLee Hyeong AhChoi"," Link-Disjoint Embedding of Complete Binary Trees in D Meshes, ","Korea Information Science Society Special Interest Group Theoretical Computer Science News",39,8,783,"SLee"
"784",784,"Sang KyuLee Hyeong AhChoi"," Link-Disjoint Embedding of Complete Binary Trees In Meshes, ","Journal Networks",39,9,784,"SLee"
"785",785,"Sang KyuLee AndrewDOh Hyeong AhChoi"," Optimal Transmission Schedule in WDM Broadcast-and-Select Networks Multiple Transmitters and Receivers, ","Proc The Third International Conference Massively Parallel Processing Using Optical Interconnections Lahaina",39,20,785,"SLee"
"786",786,"Sang KyuLee AndrewDOh Hyeong AhChoi"," Optimal Transmission Schedule in WMD Optical Networks Multiple Transmitters and Receivers "," Journal of High Speed Networks",39,21,786,"SLee"
"787",787,"Sang KyuLee"," Optimal Transmission Schedules in WDM Optical Interconnection Networks "," The th KISS conference Turorial Chuncheon Korea",39,22,787,"SLee"
"788",788,"SangdonLee","Applying Dynamic Buffer Allocation to Predictive Load Control ","COMPSAC International Computer Software and Applications Conference",3,50,788,"SLee"
"789",789,"SLee JaehyukCha JisookPark YunmookNah","A Presentation Scheduling Scheme for Multimedia Databases ","COMPSAC International Computer Software and Applications Conference",3,51,789,"SLee"
"790",790,"SLee Taeck GeunKwon","FFU: Far-Future-Using Replacement Algorithms for Continuous Media Storage System ","COMPSAC International Computer Software and Applications Conference",3,52,790,"SLee"
"791",791,"SLee Hyoung JooKim Seong WooChang","SOPView: A Visual Query and Object Browsing Environment for SOP OODBMS ","COMPSAC International Computer Software and Applications Conference",3,53,791,"SLee"
"792",792,"SLee HyeokmanKim Hyoung JooKim","Two-Step Pruning: A Distributed Query Optimisation Algorithm ","BNCOD British National Conference Databases",3,54,792,"SLee"
"793",793,"SLee Taeck GeunKwon","Data Placement for Continuous Media in Multimedia DBMS ","IW MMDBMS MULTI MEDIA DATABASE MANAGEMENT SYSTEMS",3,55,793,"SLee"
"794",794,"SLee EunsamKim Taeck GeunKwon YunmookNah","Supporting Dynamic Relocation of Video Data in Disk-Array-Based Video Servers ","DASFAA Database Systems for Advanced Applications",3,56,794,"SLee"
"795",795,"SLee SoochanHwang","The Object-Oriented Relationship System for Managing Complex Relationships ","DASFAA Database Systems for Advanced Applications",3,57,795,"SLee"
"796",796,"SLee YunmookNah","Object-Relationship Model for Conceptual Modeling of Multimedia Data ","Future Databases",3,58,796,"SLee"
"797",797,"SLee SoochanHwang","Modelling Semantic Relationships and Constraints in Object-Oriented Databases ","ACM SIGBDP Special Interest Group Business Data Processing Conference Trends and Directions Expert Systems",3,59,797,"SLee"
"798",798,"SLee Taeck GeunKwon","Load-Balanced Data Placement for Variable-Rate Continuous Media Retrieval ","Multimedia Database Systems",3,60,798,"SLee"
"799",799,"SLee HyeokmanKim Hyoung JooKim","A cost model for sort-domain traversal strategy in object-oriented databases ","Journal of Systems Architecture",3,61,799,"SLee"
"800",800,"SLee Hwan SeungYong","A storage structure for nested relations using signatures ","Journal of Systems Architecture",3,62,800,"SLee"
"801",801,"SLee Taeck GeunKwon YangheeChoi","Disk Placement for Arbitrary-Rate Playback in an Interactive Video Server ","Multimedia Syst",3,63,801,"SLee"
"802",802,"SLee JaehyukCha","COMIB: Composite Icon Browser for Multimedia Databases ","Multimedia Tools and Applications",3,64,802,"SLee"
"803",803,"SLee JinukBae","Partitioning Algorithms for the Computation of Average Iceberg Queries ","DaWaK",3,65,803,"SLee"
"804",804,"SLee BongkiMoon WonikChoi","Adaptive cell-based index for moving objects ","Data Knowl Eng",3,10,804,"SLee"
"805",805,"SLee BongkiMoon HyoseopShin","Tie-breaking strategies for fast distance join processing ","Data Knowl Eng",3,11,805,"SLee"
"806",806,"SLee BongkiMoon HyoseopShin","Adaptive and Incremental Processing for Distance Join Queries ","IEEE Trans Knowl Data Eng",3,12,806,"SLee"
"807",807,"DongseopKwon SangjunLee","Indexing the Current Positions of Moving Objects Using the Lazy Update R-tree ","Data Management",3,13,807,"SLee"
"808",808,"SLee JisookPark","Inheritance of Multimedia Class having Temporal-Spatial Structures ","OOIS Object Oriented Information Systems",3,14,808,"SLee"
"809",809,"SLee JaehyukCha JisookPark YunmookNah","A Presentation Scheduling Scheme for Multimedia Databases ","COMPSAC International Computer Software and Applications Conference",3,15,809,"SLee"
"810",810,"SLee Taeck GeunKwon","FFU: Far-Future-Using Replacement Algorithms for Continuous Media Storage System ","COMPSAC International Computer Software and Applications Conference",3,16,810,"SLee"
"811",811,"SLee Hyoung JooKim Seong WooChang","SOPView: A Visual Query and Object Browsing Environment for SOP OODBMS ","COMPSAC International Computer Software and Applications Conference",3,17,811,"SLee"
"812",812,"SLee TaewonLee","OMT: Overlap Minimizing Top-down Bulk Loading Algorithm for R-tree ","CAiSE Short Paper Proceedings",3,18,812,"SLee"
"813",813,"SLee DongseopKwon HyoseopShin JoonhoKwon","Development of Embedded System for Storing and Retrieving XML data ","CAiSE Short Paper Proceedings",3,19,813,"SLee"
"814",814,"SLee ByounghoSong SeokjinHong","Efficient Execution of Range-Aggregate Queries in Data Warehouse Environments ","ER International Conference Conceptual Modeling the Entity Relationship Approach",3,1,814,"SLee"
"815",815,"SLee Hwan SeungYoung","Signature File Generation Techniques for Query Processing in Object-Oriented Databases ","ACM Conference Computer Science",3,2,815,"SLee"
"816",816,"SLee SunyeongCho","Digital Libraries in Korea ","Kyoto International Conference Digital Libraries",3,3,816,"SLee"
"817",817,"SLee Hans UlrichHeiss Ming SyanChen PhilipSYu","On Workload Characterization of Relational Database Environments ","Int CMG Computer Measurement Group Conference",3,4,817,"SLee"
"818",818,"SLee Hans UlrichHeiss Ming SyanChen PhilipSYu","On Workload Characterization of Relational Database Environments ","IEEE Trans Software Eng",3,5,818,"SLee"
"819",819,"SLee DongseopKwon HyoseopShin JoonhoKwon","Development of Embedded System for Storing and Retrieving XML data ","CAiSE Short Paper Proceedings",3,6,819,"SLee"
"820",820,"DongseopKwon SangjunLee","Efficient Similarity Search for Time Series Data Based on the Minimum Distance ","CAiSE",3,7,820,"SLee"
"821",821,"DongseopKwon SangjunLee","Efficient Pattern Matching of Time Series Data ","IEA Industrial and Engineering Applications AIE Artificial Intelligence and Expert Systems",3,8,821,"SLee"
"822",822,"SLee BongkiMoon HyoseopShin","Adaptive Multi-Stage Distance Join Processing ","SIGMOD International Conference Management of Data Conference",3,9,822,"SLee"
"823",823,"DongseopKwon SangjunLee","Efficient Similarity Search for Time Series Data Based on the Minimum Distance ","CAiSE",3,20,823,"SLee"
"824",824,"SLee HyeokmanKim Hyoung JooKim","Two-Step Pruning: A Distributed Query Optimisation Algorithm ","BNCOD British National Conference Databases",3,21,824,"SLee"
"825",825,"SLee Taeck GeunKwon","Data Placement for Continuous Media in Multimedia DBMS ","IW MMDBMS MULTI MEDIA DATABASE MANAGEMENT SYSTEMS",3,22,825,"SLee"
"826",826,"SLee EunsamKim Taeck GeunKwon YunmookNah","Supporting Dynamic Relocation of Video Data in Disk-Array-Based Video Servers ","DASFAA Database Systems for Advanced Applications",3,23,826,"SLee"
"827",827,"SLee SoochanHwang","The Object-Oriented Relationship System for Managing Complex Relationships ","DASFAA Database Systems for Advanced Applications",3,24,827,"SLee"
"828",828,"SLee YunmookNah","Object-Relationship Model for Conceptual Modeling of Multimedia Data ","Future Databases",3,25,828,"SLee"
"829",829,"DongseopKwon SangjunLee","Efficient Pattern Matching of Time Series Data ","IEA Industrial and Engineering Applications AIE Artificial Intelligence and Expert Systems",3,26,829,"SLee"
"830",830,"SLee SoochanHwang","Modelling Semantic Relationships and Constraints in Object-Oriented Databases ","ACM SIGBDP Special Interest Group Business Data Processing Conference Trends and Directions Expert Systems",3,27,830,"SLee"
"831",831,"SLee BongkiMoon HyoseopShin","Adaptive Multi-Stage Distance Join Processing ","SIGMOD International Conference Management of Data Conference",3,28,831,"SLee"
"832",832,"SLee Taeck GeunKwon","Load-Balanced Data Placement for Variable-Rate Continuous Media Retrieval ","Multimedia Database Systems",3,29,832,"SLee"
"833",833,"SLee BongkiMoon WonikChoi","Adaptive cell-based index for moving objects ","Data Knowl Eng",3,30,833,"SLee"
"834",834,"SLee BongkiMoon HyoseopShin","Tie-breaking strategies for fast distance join processing ","Data Knowl Eng",3,31,834,"SLee"
"835",835,"SLee HyeokmanKim Hyoung JooKim","A cost model for sort-domain traversal strategy in object-oriented databases ","Journal of Systems Architecture",3,32,835,"SLee"
"836",836,"SLee Hwan SeungYong","A storage structure for nested relations using signatures ","Journal of Systems Architecture",3,33,836,"SLee"
"837",837,"SLee Taeck GeunKwon YangheeChoi","Disk Placement for Arbitrary-Rate Playback in an Interactive Video Server ","Multimedia Syst",3,34,837,"SLee"
"838",838,"SLee JaehyukCha","COMIB: Composite Icon Browser for Multimedia Databases ","Multimedia Tools and Applications",3,35,838,"SLee"
"839",839,"SLee BongkiMoon HyoseopShin","Adaptive and Incremental Processing for Distance Join Queries ","IEEE Trans Knowl Data Eng",3,36,839,"SLee"
"840",840,"SLee JisookPark YunmookNah","A Priority-Driven Inheritance Scheme for Reusing Temporal-Spatial Structures in Multimedia Databases ","DEXA Database and Expert Systems Applications",3,37,840,"SLee"
"841",841,"SLee MyungsunPark","Optimizing Both Cache and Disk Performance of R-Trees ","DEXA Database and Expert Systems Applications",3,38,841,"SLee"
"842",842,"SLee SoochanHwang","An Object-Oriented Approach to Modelling Relationships and Constraints based on Abstraction Concept ","DEXA Database and Expert Systems Applications",3,39,842,"SLee"
"843",843,"SLee YunmookNah","Two-level Modeling Schemes for Temporal-Spatial Multimedia Data Representation ","DEXA Database and Expert Systems Applications",3,40,843,"SLee"
"844",844,"SLee BongkiMoon TaewonLee","Bulk Insertion for R-Tree by Seeded Clustering ","DEXA Database and Expert Systems Applications",3,41,844,"SLee"
"845",845,"SLee BongkiMoon HyoseopShin","Partition-Based Similarity Join in High Dimensional Data Spaces ","DEXA Database and Expert Systems Applications",3,42,845,"SLee"
"846",846,"SLee DataBaseResearchandDevelopmentinKorea","FODO","",3,43,846,"SLee"
"847",847,"SLee KyuchulLee","An Object-Oriented Approach to Data/Knowledge Modeling Based on Logic ","ICDE International Conference Data Engineering",3,44,847,"SLee"
"848",848,"SLee Hwan SeungYong Hyoung JooKim","Applying Signatures for Forward Traversal Query Processing in Object-Oriented Databases ","ICDE International Conference Data Engineering",3,45,848,"SLee"
"849",849,"SLee Hyoung JooKim Seong WooChang","SOPView: A Visual Query and Object Browsing Environment for SOP OODBMS ","COMPSAC International Computer Software and Applications Conference",3,46,849,"SLee"
"850",850,"SLee HyeokmanKim Hyoung JooKim","Two-Step Pruning: A Distributed Query Optimisation Algorithm ","BNCOD British National Conference Databases",3,47,850,"SLee"
"851",851,"SLee HyeokmanKim Hyoung JooKim","A cost model for sort-domain traversal strategy in object-oriented databases ","Journal of Systems Architecture",3,48,851,"SLee"
"852",852,"SLee Hwan SeungYong","A storage structure for nested relations using signatures ","Journal of Systems Architecture",3,49,852,"SLee"
"853",853,"SLee BradCobb JamesWingfield JenniferDworak Li CWang MRayMercer","Fortuitous Detection and its Impact on Test Set Sizes Using Stuck-at and Transition Faults ","DFT Defect and Fault Tolerance VLSI Systems",40,1,853,"SLee"
"854",854,"SLee JenniferDworak Li CWang MRayMercer MichaelRGrimaila","Enhanced DO-RE-ME based defect level prediction using defect site aggregation-MPG-D ","ITC International Test Conference",40,2,854,"SLee"
"855",855,"SLee JenniferDworak Li CWang MRayMercer MichaelRGrimaila","Modeling the probability of defect excitation for a commercial IC with implications for stuck-at fault-based ATPG strategies ","ITC International Test Conference",40,3,855,"SLee"
"856",856,"SLee BradCobb JenniferDworak MRayMercer MichaelRGrimaila","A New ATPG Algorithm to Limit Test Set Size and Achieve Multiple Detections of All Faults ","DATE Design Automation and Test Europe",40,4,856,"SLee"
"857",857,"SLee Kee YoungYoo","The Working-Set Based Adaptive Protocol for Software Distributed Shared Memory ","HiPC",41,1,857,"SLee"
"858",858,"SLee MatsBrorsson SvenKarlsson","A Fully Compliant OpenMP Implementationon Software Distributed Shared Memory ","HiPC",41,2,858,"SLee"
"859",859,"SLee Hyun SungKim Jung JoonKim Kee YoungYoo Tae GeunKim","Efficient Fixed-Size Systolic Arrays for the Modular Multiplication ","COCOON Computing and Combinatorics",41,3,859,"SLee"
"860",860,"SLee Hyun SungKim Kee YoungYoo","Partitioned systolic architecture for modular multiplication in GF ","Inf Process Lett",41,4,860,"SLee"
"861",861,"SLee ByeongManKim JungWanCho SeungRyoulMaeng","A New Algorithm for Subsumption Test ","FGCS Fifth Generation Computer Systems",42,1,861,"SLee"
"862",862,"SLee Il YeolSong Kyu YoungWhang Yang SaeMoon","Dynamic Buffer Allocation in Video-on-Demand Systems ","SIGMOD International Conference Management of Data Conference",42,2,862,"SLee"
"863",863,"SLee Il YeolSong Kyu YoungWhang Yang SaeMoon","DyBASe: A buffer allocation scheme for reducing average initial latency in video-on-demand systems ","Inf Sci",42,3,863,"SLee"
"864",864,"SLee Il YeolSong Kyu YoungWhang Wook ShinHan Yang SaeMoon","Dynamic Buffer Allocation in Video-on-Demand Systems ","IEEE Trans Knowl Data Eng",42,4,864,"SLee"
"865",865,"SLee EunsookJin Ju WonSong JungminSeo KwangjoonLee SuyoungYoon","Delivering Push Objects Using Extended Web Channels ","WebNet",43,1,865,"SLee"
"866",866,"SLee KiwonKo YoungsunKim","Web Based Application for Multipoint Collaborative Conference ","WebNet",43,2,866,"SLee"
"867",867,"SLee DaewonKim EunilYun JinhanKim YoungSikChoi","MediaWarez - an Innovative Web Multimedia Search Service Based on the CBIR Engine ","WebNet",43,3,867,"SLee"
"868",868,"SLee SangGilKim YoungSunKim","Implementation of Multipoint Multimedia Conference System for Electronic Document Interchange Using Object Modeling Technique ","WebNet",43,4,868,"SLee"
"869",869,"SLee BinZhang SargurNSrihari","Individuality of Handwritten Characters ","ICDAR International Conference Document Analysis",44,1,869,"SLee"
"870",870,"SLee SargurNSrihari Sung HyukCha","Establishing Handwriting Individuality Using Pattern Recognition Techniques ","ICDAR International Conference Document Analysis",44,2,870,"SLee"
"871",871,"SLee HinaArora SargurNSrihari Sung HyukCha","Individuality of Handwriting: A Validation Study ","ICDAR International Conference Document Analysis",44,3,871,"SLee"
"872",872,"SLee BinZhang CatalinITomai SargurNSrihari","Individuality of Numerals ","ICDAR International Conference Document Analysis",44,4,872,"SLee"
"873",873,"SLee CommunityGrids","paper on Grid Services for Earthquake Science, to be published in","Concurrency and Computation Practice and Experience ACES Special Issue",45,10,873,"SLee"
"874",874,"SangmiLee GeoffreyFox SunghoonKo MinjunWang XiaohongQiu"," Ubiquitous Access for Collaborative Information System Using SVG ","SVG OPEN Zurich",45,11,874,"SLee"
"875",875,"SangmiLee SunghoonKo GeoffreyFox","Adapting Content for Mobile Devices in Heterogeneous Collaboration Environments in","Proceedings of the International Conference Wireless Networks Las Vegas",45,12,875,"SLee"
"876",876,"SangmiLee SunghoonKo GeoffreyFox KangseokKim SangyoonOh","A Web Service Approach to Universal Accessibility in Collaboration Services","Proceedings of st International Conference Web Services Las Vegas",45,13,876,"SLee"
"877",877,"SLee SangyoonOh GeoffreyCFox SunghoonKo","GMSME: An Architecture for Heterogeneous Collaboration Mobile Devices","The Fifth IEEE International Conference and Wireless Communications Networks MWCN",45,14,877,"SLee"
"878",878,"SLee AhmetUyar Choon HanYoun GeoffreyFox GurhanGunduz HasanBulut JakeKim Kang SeokKim MarlonEPierce MustafaVarank OzgurBalsoy SangyoonOh ShrideepPallickara SungHoonKo XiRao XiaohongQiu","Grid services for earthquake science ","Concurrency and Computation Practice and Experience",45,15,878,"SLee"
"879",879,"HasanBulut GeoffreyFox DennisGannon KangseokKim Sung HoonKo SangmiLee SangyoonOh XiRao ShrideepPallickara QuinlinPei MarlonPierce AleksanderSlominski AhmetUyar WenjunWu ChoonhanYoun","An Architecture for e-Science and its Implications","to be presented at International Symposium Performance Evaluation of Computer and Telecommunication Systems SPECTS",45,1,879,"SLee"
"880",880,"GeoffreyFox DennisGannon Sung HoonKo SangmiLee ShrideepPallickara MarlonPierce XiaohongQiu XiRao AhmetUyar MinjunWang WenjunWu","Book Chapter on Peer-to-Peer Grids","",45,2,880,"SLee"
"881",881,"SLee GeoffreyFox","Ubiquitous Access for Computational Science and Education","",45,3,881,"SLee"
"882",882,"GeoffreyFox HasanBulut KangseokKim Sung HoonKo SangmiLee SangyoonOh ShrideepPallickara XiaohongQiu AhmetUyar MinjunWang WenjunWu","Collaborative Web Services and Peer-to-Peer Grids or in sxw","presented at Collaborative Technologies Symposium CTS",45,4,882,"SLee"
"883",883,"GeoffreyFox SangmiLee Sung HoonKo KangseokKim SangyoonOh","CAROUSEL Web service: Universal Accessible Web service Architecture for Collaborative Application ","",45,5,883,"SLee"
"884",884,"SLee GeoffreyFox SungHoonKo","Adapting Content for Mobile Devices in Heterogeneous Collaboration Environments ","International Conference Wireless Networks",45,6,884,"SLee"
"885",885,"SLee GeoffreyFox Kang SeokKim SangyoonOh SunghoonKo","A Web Service Approach to Universal Accessibility in Collaboration Services ","ICWS IEEE International Conference Web Services",45,7,885,"SLee"
"886",886,"GeoffreyFox SunghoonKo KangseokKim SangmiLee SangyoonOh","Universal Accessible Collaboration Frameworks for Ubiquitous Computing Environments","ICUC Seoul Korea",45,8,886,"SLee"
"887",887,"SLee GeoffreyFox Kang SeokKim SangyoonOh Sung HongKo","Integration of Hand- Held Devices into Collaborative Environments ","International Conference Internet Computing",45,9,887,"SLee"
"888",888,"SLee Pen ChungYew","On Some Implementation Issues for Value Prediction on Wide-Issue ILP Processors ","IEEE PACT Parallel Computing Technologies",46,30,888,"SLee"
"889",889,"SLee Pen ChungYew","On Table Bandwidth and Its Update Delay for Value Prediction on Wide-Issue ILP Processors ","IEEE Trans Computers",46,31,889,"SLee"
"890",890,"SLee BYYoo SJLee"," A Predicate-Sensitive Scheduling Algorithm in Instruction Level Parallelism Processors "," Transactions of the Korea Information Processing Society p p",46,32,890,"SLee"
"891",891,"SLee BGYoo SJLee"," A Software Scheduling Algorithm for Instruction-Level Parallel Processors "," Proceedings of the Institute of Electronics Engineers of Korea",46,33,891,"SLee"
"892",892,"QingZhao Sang JeongLee DavidJLilja"," Using Hyperprediction to Compensate for Delayed Updates in Value Predictors "," Laboratory for Advanced Research Computing Technology and Compilers Technical Report ARCTiC University of",46,34,892,"SLee"
"893",893,"SLee JKChoi SJLee"," An Aggressive Register Allocation Algorithm for EPIC Architectures "," to Transactions of the Korea Information Processing Society",46,1,893,"SLee"
"894",894,"SLee JKChoi SJLee"," An Extended Graph Coloring Register Allocation Scheme to Enhance the Efficiency of Code Scheduling "," Proceedings of The",46,2,894,"SLee"
"895",895,"SLee JKChoi SJLee"," An Extended Register allocation Method for Optimizing of Postpass Code Scheduling "," Proceedings of the th Korea Information Processing Society",46,3,895,"SLee"
"896",896,"SLee JKChoi SJLee"," A Register Allocation Algorithm to Improve Code Scheduling Efficiency "," Journal of the Korea Information Science Society",46,4,896,"SLee"
"897",897,"SLee JKChoi HGSim SJLee"," A Techniques for the Global Register Allocation of a Retargetable Compiler "," Proceedings of the th Korea Information Science Society",46,5,897,"SLee"
"898",898,"ESHwang JKChoi BGYoo SLee"," Selective Squashing Branch Scheme for Superscalar Processors "," Proceedings of the Institute of Electronics Engineers of Korea",46,6,898,"SLee"
"899",899,"SLee SJLee ICLim"," A Compatible Variables Scheduling Algorithm for Register Allocation in Microprogram "," Journal of the Institute of Electronics Engineers of Korea",46,7,899,"SLee"
"900",900,"Sang JeongLee YuanWang Pen ChungYew"," Decoupled Value Prediction on Trace Processors, ","IEEE th Symposium High Performance Computer Architecture",46,8,900,"SLee"
"901",901,"SLee SJLee"," Development of a Program Analysis Tool for Software Reuse "," Technical Report of Samsung Electronics",46,9,901,"SLee"
"902",902,"SLee SJLee"," Development of a Tool for the Analysis and Source Construction of Micom Programs "," Technical Report of Samsung Electronics",46,10,902,"SLee"
"903",903,"SLee SJLee KJKim"," Design of a Parallel Pipelined Processor Architecture "," Journal of the Institute of Electronics Engineers of Korea B p",46,11,903,"SLee"
"904",904,"SLee SJLee BGYoo"," Design of a Scheduler for VLIW Processors "," Soonchunhyang Journal of the Institute of Industrial Technology p",46,12,904,"SLee"
"905",905,"SLee SJLee HKSim"," A Design and Implementation of Intermediate Code for a Retargetable Compiler "," Soonchunhyang Journal of the Institute of Industrial Technology p",46,13,905,"SLee"
"906",906,"Sang JeongLee Pen ChungYew"," On Augmenting Trace Cache for High-Bandwidth Value Prediction "," IEEE Transaction Computers p",46,14,906,"SLee"
"907",907,"Sang JeongLee Pen ChungYew"," On Some Implementation Issues for Value Prediction on Wide-Issue ILP Processors "," IEEE ACM International Conference Parallel Architectures and Compilation Techniques",46,15,907,"SLee"
"908",908,"Sang JeongLee Pen ChungYew"," On Table Bandwidth and Its Update Delay for Value Prediction on Wide-Issue ILP Processors "," IEEE Transaction Computers p",46,16,908,"SLee"
"909",909,"SLee SJLee"," A Performance Measurement and Evaluation System for ILP Processors "," Transactions of the Korea Information Processing Society p",46,17,909,"SLee"
"910",910,"SLee SJLee"," Reducing Branch Penalties by a Branch Scheme Selective Squashing in ILP Processors "," Journal of the Korea Information Science Society p",46,18,910,"SLee"
"911",911,"SLee SJLee ICLim"," A Register Allocation Algorithm for Optimizing Microprogram Compilers "," Journal of the Korea Information Science Society p",46,19,911,"SLee"
"912",912,"SLee SJLee ICLim"," A Register Allocation Algorithm for Automatic Microcode-Generation Systems "," KITE IEEE JTC CSCC",46,20,912,"SLee"
"913",913,"SLee SJLee"," A Study on Optimization Techniques for a Micom Compiler "," Technical Report of Samsung Electronics",46,21,913,"SLee"
"914",914,"SLee SJLee ICLim"," The Design of a Machine Independent High Level Microprogramming Language "," Journal of the Institute of Electronics Engineers of Korea",46,22,914,"SLee"
"915",915,"SLee HRPark SJLee"," A Design of a Hybrid Value Predictor Dynamic Classification Capability in Supersclar Processors "," Transactions of the Korea Information Processing Society",46,23,915,"SLee"
"916",916,"SLee HRPark BCJoun SJLee"," Performance Effects of the Data Value Predictor in Superscalar Processors "," Proceedings of the Institute of Electronics Engineers of Korea",46,24,916,"SLee"
"917",917,"SLee HPPark BCJoun SJLee"," The Effect of Aliasing on a -Level Data Value Predictor in ILP Processors "," Soonchunhyang Journal of the Institute of Industrial Technology",46,25,917,"SLee"
"918",918,"SLee HRPark BCJoun SJLee"," The Performance Evaluation of Data Value Predictors in ILP Processors "," Proceedings of the th Korea Information Science Society p",46,26,918,"SLee"
"919",919,"SLee HGSim YSKim SJLee"," Development of a Performance Measurement and Evaluation Tool for ILP Processors "," Proceedings of the th Korea Information Science Society",46,27,919,"SLee"
"920",920,"SLee Pen ChungYew YuanWang","Decoupled Value Prediction on Trace Processors ","HPCA International Symposium High Performance Computer Architecture",46,28,920,"SLee"
"921",921,"SLee Pen ChungYew","On Augmenting Trace Cache for High-Bandwidth Value Prediction ","IEEE Trans Computers",46,29,921,"SLee"
"922",922,"SLee Hyung WooLee Tai YunKim","A Secure Electronic Software Distribution ESD Protocol Based on PKC ","EC ACM Conference Electronic Web",47,1,922,"SLee"
"923",923,"SLee Hyung WooLee Im YeongLee","Secure Electronic Copyright Distribution with Public Key Based Traitor Tracing ","EC ACM Conference Electronic Web",47,2,923,"SLee"
"924",924,"SLee Tai YunKim","A News on Demand Service System based on Robot Agent ","ICPADS International Conference Parallel and Distributed Systems",47,3,924,"SLee"
"925",925,"SLee Tai YunKim","Three-Pass Hybrid Key Establishment Protocol Based on ESIGN Signature ","SAFECOMP",47,4,925,"SLee"
"926",926,"SLee HYu KYamada MarioGerla SDas","A QoS Network Management System for Robust and Reliable Multimedia Services ","MMNS International Conference Management of Multimedia Networks and Services",48,1,926,"SLee"
"927",927,"SLee MarioGerla","Fault Tolerance and Load Balancing in QoS Provisioning with Multiple MPLS Paths ","IWQoS",48,2,927,"SLee"
"928",928,"SLee ClaudioCasetti GianlucaReali MarioGerla","Resource Allocation and Admission Control Styles in QoS DiffServ Networks ","QoS IP",48,3,928,"SLee"
"929",929,"SLee AlexDubrovsky DirceuCavendish MarioGerla","Internet QoS Routing with IP Telephony and TCP Traffic ","ICC International Conference Communications",48,4,929,"SLee"
"930",930,"Sang HoLee Seung SooPark ","Data Structures in C Readings;","Saeng Reung Publishing",49,10,930,"SLee"
"931",931,"Sang HoLee"," Dynamization of the Polygon Triangulation, ","Proceedings of the th KISS Fall Conference",49,11,931,"SLee"
"932",932,"Sang HoLee"," Efficient Algorithms for Triangulating a Set of Disjoint Line Segments, ","Journal of Korea Information Science and Society",49,12,932,"SLee"
"933",933,"Sang HoLee Jeong InHwang"," A Heuristic Algorithm for Reconstructing the Minmax Degree Constrained Triangulation, ","Journal of Korean Research Institute for Better Living",49,13,933,"SLee"
"934",934,"Sang HoLee"," Algorithms for Updating Edges from Polygon Triangulations, ","Journal of Korean Research Institute for Better Living",49,14,934,"SLee"
"935",935,"Sang HoLee Hwa SeonPark"," Algorithms for Updating Visible Intervals of Horizontal Line Segments by Insertions and Deletions, ","Journal of Korea Information Science Society",49,15,935,"SLee"
"936",936,"Sang HoLee Joo HeeLee"," Algorithms for the Reconstruction of Convex Polygons from Visibility Lists, ","Journal of Korea Information Science Society",49,16,936,"SLee"
"937",937,"Sang HoLee Seok HeeHong"," Algorithms for the Rectilinear Shortest Path Problems in a Rectilinear Polygon, ","Journal of Korean Institute for Better Living",49,17,937,"SLee"
"938",938,"Hak ChulLee Hee ChulKim Sang HoLee"," Implementation of a Program Visualization System for Algorithm Educations, ","Proceedings of the th KISS Fall Conference",49,18,938,"SLee"
"939",939,"Sang HoLee Kyung YongChwa"," A New Triangulation-Linear Class of Simple Polygons, ","International Journal of Computer Mathematics",49,19,939,"SLee"
"940",940,"Sang HoLee Jeong InDoh Kyung YongChwa"," On the Fixed-Size Polygon Placement Problem, ","Proceedings of the th KISS Fall Conference",49,20,940,"SLee"
