"","X","Coauthor","Paper","Journal","AuthorID","PaperNO","PaperID","Author"
"722",722,"JLee LFLai","Verifying task-based specifications in conceptual graphs ","Information and Software Technology NSC E SCI Scalable Coherent Interface EI",3,22,722,"JLee"
"723",723,"JLee NLXue KHHsu SJHYang","Modeling imprecise requirements with fuzzy objects ","Information Sciences NSC E SCI Scalable Coherent Interface EI",3,23,723,"JLee"
"724",724,"JLee LFLai KHHsu YYFanjiang","Task-based conceptual graphs as a basis for automating software development","",3,40,724,"JLee"
"725",725,"JLee JYKuo ALiu","Modeling user requirements with a front-end analysis ","International Journal Artificial Intelligence Tools NSC E",3,24,725,"JLee"
"726",726,"JLee LFLai WTHuang","Task-based specifications through conceptual graphs ","IEEE Expert",3,41,726,"JLee"
"727",727,"JLee JYen","Enhancing the software life cycle of knowledge-based system using a task-based specification methodology ","International Journal of Software Engineering and Knowledge Engineering",3,25,727,"JLee"
"728",728,"JLee","Task structures as a basis for modeling knowledge-based systems ","International Journal of Intelligent Systems NSC E SCI Scalable Coherent Interface EI",3,42,728,"JLee"
"729",729,"JLee NLXue","Analyzing user requirements by use cases: A goal-driven approach ","IEEE Software",3,26,729,"JLee"
"730",730,"JLee SamLin StephenJHYang WilliamCChu","Specifying and Verifying Temporal Behavior of High Assurance Systems Using Reachability Tree Logic ","HASE",3,43,730,"JLee"
"731",731,"JLee LFLai","A new approach to verifying conceptual models ","Journal of Information Science and Engineering EI NSC E",3,27,731,"JLee"
"732",732,"JLee KevinFRLiu WeilingChiang","Fuzzy Petri Nets for Modeling Rule-Based Reasoning ","International Journal Artificial Intelligence Tools",3,44,732,"JLee"
"733",733,"JLee JYKuo","New approach to requirements trade-off analysis for complex systems ","IEEE Transactions Knowledge and Data Engineering NSC E and NSC E SCI Scalable Coherent Interface EI",3,28,733,"JLee"
"734",734,"FRLiu JLee WLChiang","High-level fuzzy petri nets as a basis for managing symbolic and numerical information ","International Journal of Artificial Intelligence Tools",3,45,734,"JLee"
"735",735,"JLee JIPan NLXue WTHuang","An integrated combination of jsd and formal notations ","Proceedings of National Science Council Part A Physical Science and Engineering EI NSC E",3,29,735,"JLee"
"736",736,"JLee KevinFRLiu WeilingChiang","High-Level Petri Nets as a Basis for Managing Symbolic and Numerical Information ","International Journal Artificial Intelligence Tools",3,46,736,"JLee"
"737",737,"JLee KevinFRLiu WeilingChiang","Modeling uncertainty reasoning with possibilistic Petri nets ","IEEE Transactions Systems Man and Cybernetics Part B",3,47,737,"JLee"
"738",738,"JLee Jiann IPan Jong YihKuo","Verifying scenarios with time Petri-nets ","Information amp Software Technology",3,48,738,"JLee"
"739",739,"JLee Jiann IPan Jong YihKuo StephenJHYang Yong YiFanjiang","Towards the Verification of Scenarios with Time Petri-Nets ","COMPSAC International Computer Software and Applications Conference",3,49,739,"JLee"
"740",740,"JLee SangHyukSon SavitaShamsunder","Real-Time Transaction Processing: Pessimistic, Optimistic, and Hybrid Approaches ","RIDE Research Issues Data Engineering TQP",40,1,740,"JLee"
"741",741,"JLee SangHyukSon","Using Dynamic Adjustment of Serialization Order for Real-Time Database Systems ","IEEE Real Time Systems Symposium",40,2,741,"JLee"
"742",742,"JLee SangHyukSon","An Optimistic Concurrency Control Protocol for Real-Time Database Systems ","DASFAA Database Systems for Advanced Applications",40,3,742,"JLee"
"743",743,"JLee SangHyukSon","Performance of Concurrency Control Algorithms for Real-Time Database Systems ","Performance of Concurrency Control Mechanisms Centralized Database Systems",40,4,743,"JLee"
"744",744,"JLee SangHyukSon YiLin","Hybrid Protocols Using Dynamic Adjustment of serialization Order for Real-Time Concurrency Control ","Real Time Systems",40,5,744,"JLee"
"745",745,"JLee WonKim","Visual Tracking using Snake for Object's Discrete Motion ","ICRA International Conference Robotics and Automation",41,1,745,"JLee"
"746",746,"JLee Cheol TaekKim Sang KeonOh","Balancing the Selection Pressures and Migration Schemes in Parallel Genetic Algorithms for Planning Multiple Paths ","ICRA International Conference Robotics and Automation",41,2,746,"JLee"
"747",747,"JLee Chang HyunKim Choon YoungLee Kap HoSeo Sang KeonOh","A System for Gait Rehabilitation: Mobile Manipulator Approach ","ICRA International Conference Robotics and Automation",41,3,747,"JLee"
"748",748,"JLee Jin HoShin","Fault Detection and Robust Fault Recovery Control for Robot Manipulators with Actuator Failures ","ICRA International Conference Robotics and Automation",41,4,748,"JLee"
"749",749,"JLee Chang HyunKim Min SoengKim","Evolutionary Optimization of Fuzzy Models with Asymmetric RBF Membership Functions Using Simplified Fitness Farrugia ","IFSA",41,5,749,"JLee"
"750",750,"JLee DonaldTTang","HIMALAYAS - a hierarchical compaction system with a minimized constraint set ","ICCAD International Conference Computer Aided Design",42,1,750,"JLee"
"751",751,"JLee CKWong DanielLOstapko JefferySoreff","On the Signal Bounding Problem in Timing Analysis ","ICCAD International Conference Computer Aided Design",42,2,751,"JLee"
"752",752,"JLee DonaldTTang","An Algorithm for Incremental Timing Analysis ","DAC Design Automation Conference",42,3,752,"JLee"
"753",753,"JLee ","A Layout Compaction Algorithm with Multiple Grid Constraints ","ICCD International Conference Computer Design",42,4,753,"JLee"
"754",754,"JLee Shin DugKim Won KeeHong","A Selective Compressed Memory System by On-Line Data Decompressing ","EUROMICRO",43,10,754,"JLee"
"755",755,"Jung HoonLee Seh WoongJeong Shin DugKim","A Banked-Promotion TLB for High Performance and Low Power ","ICCD International Conference Computer Design",43,11,755,"JLee"
"756",756,"JLee JHLee SWJeong SDKim CWeems","A Banked-Promotion Translation lookaside buffer system,","Journal of System Architecture Issue ESCI",43,12,756,"JLee"
"757",757,"JLee JHLee JSLee GHPark KWLee SDKim","Dual TLB structure for supporting two page sizes"," Electronics Letter SCI Scalable Coherent Interface paper",43,13,757,"JLee"
"758",758,"Jang SooLee WKHong SDKim","Adaptive methods to minimize decompression overhead for compressed on-chip cache"," International Journal of Computers and Applications paper",43,14,758,"JLee"
"759",759,"JLee NKLee SBYang TDHan SDKim","Modeling and Performance Analysis of Dual Head Disk Structure"," Journal of Systems Architecture ESCI",43,15,759,"JLee"
"760",760,"JLee JHLee JSLee SDKim","A new cache architecture based on temporal and spatial locality,","Journal of Systems Architecture ESCI",43,16,760,"JLee"
"761",761,"JLee JSLee WKHong SDKim","An on-chip cache compression technique to reduce decompression overhead and design complexity,","Journal of Systems Architecture ESCI paper",43,17,761,"JLee"
"762",762,"Jung HoonLee Seh WoongJeong Shin DugKim CharlesWeems","An intelligent Cache System with Hardware prefetching for High Performance"," IEEE TRANSACTION COMPUTERS SCI Scalable Coherent Interface paper",43,18,762,"JLee"
"763",763,"Jung HoonLee Shin DugKim CharlesWeems","Application Adaptive Intelligent Cache Memory System,","ACM Transactions Embedded Computing Systems paper",43,19,763,"JLee"
"764",764,"Jang SooLee WKHong SDKim","Performance analysis of a selectively compressed memory system,","Microprocessors and Microsystems ESCI",43,20,764,"JLee"
"765",765,"JLee Young MinLee Byung ChulTak Hye SeonMaeng Shin DugKim","Real-Time JAVA Virtual Machine for Information Appliances,","IEEE TRANSCATION CONSUNMER ELECTRONICS SCI Scalable Coherent Interface",43,21,765,"JLee"
"766",766,"Jung HoonLee Gi HoPark Shin DugKim CharlesWeems","A Selective Block Buffering TLB System for Embedded Processors,"," to the IEEE TRANSACTION COMPUTERS",43,22,766,"JLee"
"767",767,"Jung HoonLee Shin DugKim","A Selective Temporal and Aggressive Spatial Cache System Based on Time Interval ","ICCD International Conference Computer Design",43,23,767,"JLee"
"768",768,"JLee HSMaeng TDHan SDKim","Resource management method for cooperative Web computing on computational Grid,","Lecture Notes Computer Science ESCI",43,24,768,"JLee"
"769",769,"Kyung LangPark Hwang JikLee Oh YoungKwon Sung YongPark Hyoung WooPark Shin DugKim","Design and Implementation of a Dynamic Communication MPI Library for the Grid,","International Journal of Computer and Applications to be appeared",43,25,769,"JLee"
"770",770,"JLee WCPark SHLee OYKwon TDHan SDKim","Floating point adder/subtractor performing IEEE routing and addition/subtraction in parallel"," IEICE Trans Information Systems ESCI",43,26,770,"JLee"
"771",771,"JLee WCPark TDHan SDKim SBYang","A Floating Point Multiplier Performing IEEE Rounding and Addition in Parallel"," Journal of Systems Architecture ESCI",43,27,771,"JLee"
"772",772,"JLee GHPark OYKwon TDHan SDKim SBYang","Methods to Improve the Performance of Instruction prefetching Through Balanced Improvement by Two Primary Performance Factors"," Journal of Systems Architecture ESCI",43,28,772,"JLee"
"773",773,"Kyung LangPark Hwang JikLee Yoon JooLee Oh YoungKwon Sung YongPark Hyung WooPark Shin DugKim","An Efficient Collective Communication Method for Grid Scale Networks,","Lecture Notes Computer Science ESCI",43,29,773,"JLee"
"774",774,"JLee GHPark OYKwon TDHan SDKim","Non_referenced prefetch NPR cache for instruction prefetching"," IEE Proceedings Computers Digital Techniques paper",43,30,774,"JLee"
"775",775,"JLee PSShin WKHong HCKim SDKim","Configuration method of multiple clusters for the computational Grid,","Lecture Notes Computer Science ESCI paper",43,31,775,"JLee"
"776",776,"JLee TBBerg SDKim HJSiegel","Limitations imposed on mixed-mode performance of optimized phaxes due to temporal juxtaposition"," Journal of Parallel and Distributed Computing",43,32,776,"JLee"
"777",777,"JLee MCWang JBArmstrong SDKim WGNation HJSiegel","Multiple quadratic forms: A case study in the design of data-parallel algorithms"," Journal of Parallel and Distributed Computing paper",43,33,777,"JLee"
"778",778,"Jin HyuckChoi Jung HoonLee Se WoongJeong Shin DugKim CWeems","A Low Power TLB structure for Embedded Systems"," IEEE Computer Society Technical Committee Computer Architecture",43,1,778,"JLee"
"779",779,"JLee Chun MokChung Pil SupShin Sang KyumRoh Won KeeHong Maeng HyeSeon Shin DugKim","Design and Evaluation of A Scalable Java-Internet Computing Environment"," International Journal of Parallel and Distributed Systems and Networks ESCI paper",43,2,779,"JLee"
"780",780,"JLee CMChung PSShin SDKim","An effective configuration method for Java-Internet computing environment,'' Parallel Processing Letters, , , July paper ","",43,3,780,"JLee"
"781",781,"JLee WKHong SDKim","A section cache for VLIW architecture,","Journal of Systems Architecture ESCI paper",43,4,781,"JLee"
"782",782,"JLee Shin DugKim Won KeeHong","Design and Evaluation of a Selective Compressed Memory System ","ICCD International Conference Computer Design",43,5,782,"JLee"
"783",783,"JLee SDKim MANichols HJSiegel","Modeling overlapped operation between the control unit and processing elements in an SIMD machine"," Journal of Parallel and Distributed Computing",43,6,783,"JLee"
"784",784,"JLee YSKim TDHan SDKim","Impact of the Memory Interface Structure in the Memory-Processor Integrated Architecture for Computer Vision"," Journal of Systems Architecture ESCI paper",43,7,784,"JLee"
"785",785,"JLee YKim MJNoh TDHan SDKim","Mapping of Neural Networks onto the Memory-Processor Integrated Architecture"," Neural Networks SCI Scalable Coherent Interface",43,8,785,"JLee"
"786",786,"JLee JMKim YKim SDKim TDHan SBYang","An Adaptive Parallel Computer Vision System"," Int l Journal of Pattern Recognition and AI Artificial Intelligence",43,9,786,"JLee"
"787",787,"JLee Chi SungLaih LeinHarn TzonelihHwang","Dynamic Threshold Scheme Based on the Definition of Cross-Product in an N-Dimentional Linear Space ","CRYPTO International Crytology Conference",44,1,787,"JLee"
"788",788,"JLee Chi SungLaih Chin HsingChen LeinHarn","A New Scheme for ID-Based Cryptosystems and Signature ","INFOCOM The Conference Computer Communications",44,2,788,"JLee"
"789",789,"JLee Chi SungLaih LeinHarn","On the Design of a Single-Key-Lock Mechanism Based on Newton's Interpolating Polynomial ","IEEE Trans Software Eng",44,3,789,"JLee"
"790",790,"Chin HsingChen Jiann DerLee Yuan ChiuanYou","Determining Location and Orientation of A Labelled Cylinder Using Point-Pair Estimation Algorithm ","IJPRAI International Journal of Pattern Recognition and Artificial Intelligence",44,4,790,"JLee"
"791",791,"JLee KellyAnnYamashiro","The ADDIE for ACTIONS Model Matrix: A Tool for Decision-Makers in Distance Education ","WebNet",45,1,791,"JLee"
"792",792,"JLee KellyAnnYamashiro XunGe","Incorporating Web-Based and Virtual Reality Instruction into a Distance Education Course Using the ADDIE Model of Instructional Design ","WebNet",45,2,792,"JLee"
"793",793,"JLee KellyAnnYamashiro XunGe","The Fruits of ADDIE: Instructional Products of a Web-Based Distance Education Seminar Using Virtual Reality ","WebNet",45,3,793,"JLee"
"794",794,"JLee KellyAnnYamashiro XunGe","Pre-class Planning to Scaffold Students for Online Collaborative Learning Activities ","Educational Technology amp Society",45,4,794,"JLee"
"795",795,"JLee GurpreetDhillon","Value assessment of IS/IT service provision within organizations ","ICIS International Conference Information Systems",46,1,795,"JLee"
"796",796,"JLee DTruex","Cognitive Complexity and Methodical Training: Enhancing or Suppressing Creativity","Proceedings of the rd International Conference System Sciences IEEE",46,2,796,"JLee"
"797",797,"JLee ATownsend","Course Structure and Student Preferences: A Consumer-Based Approach to the Design of Introductory MIS Coursework","Proceedings of the International Academy for Information Management North Carolina",46,3,797,"JLee"
"798",798,"JLee DTruex","Examining the Differences between Methodical and Amethodical Information Systems Development","Proceedings of the AIS Americas Conference for Information Systems",46,4,798,"JLee"
"799",799,"JLee","Exploring Cognitive Structures of Information Systems Developers"," Unpublished Dissertation State University",46,5,799,"JLee"
"800",800,"JLee DTruex","Exploring the Impact of Formal Training in ISD Methods on the Cognitive Structure of Novice Information Systems Developer"," Information Systems Journal",46,6,800,"JLee"
"801",801,"JSenn JLee","Investing in Information Technology Human Resource: The Impact on Performance of the Firm","Proceedings of Association for Computing Machinery Special Interest Group Computer Personnel Research ACM SIGCPR Conference Su pporting Teams Groups and Learning Inside and Outside the Information Systems Functions Nashville ACM Press",46,7,801,"JLee"
"802",802,"JSenn JLee","The Impact of Information Technology Spending for Staff Development on Performance of the Firm","Proceedings of the th International Conference System Sciences IEEE",46,8,802,"JLee"
"803",803,"JLee JamesASenn","The Impact of IT Spending for Staff Development on Performance of the Firm ","HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES",46,9,803,"JLee"
"804",804,"JSenn JLee","The Relationship between Information Technology Spending and Corporate Revenue","Proceedings th Annual International Conference System Sciences IEEE",46,10,804,"JLee"
"805",805,"JLee JamesASenn","The relationship between IT spending and corporate revenue ","HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES",46,11,805,"JLee"
"806",806,"JLee DuanePTruex","Cognitive Complexity and Methodical Training: Enhancing or Suppressing Creativity ","HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES",46,12,806,"JLee"
"807",807,"Joo HoLee NoriakiAndo TeruhisaYakushi KatsunoriNakajima TohruKagoshima HidekiHashimoto","Adaptive Guidance for Mobile Robots in Intelligent Infrastructure","IEEE RSJ International Conference Intelligent Robots and Systems",47,10,807,"JLee"
"808",808,"Byoung JuLee Gwi TaePark Hyun GuLee","A Design of a Data Accessing Service for a Real-Time Vision Service in the Resource Sharing Architecture ","ICRA International Conference Robotics and Automation",47,11,808,"JLee"
"809",809,"Joo HoLee NoriakiAndo HidekiHashimoto","Design Policy of Localization for Mobile Robots in General Environment","IEEE RSJ International Conference Intelligent Robots and Systems",47,12,809,"JLee"
"810",810,"Joo HoLee NoriakiAndo HidekiHashimoto","Design Policy for Intelligent Space","IEEE Systems Man and Cybernetics Conference",47,13,810,"JLee"
"811",811,"Joo HoLee GuidoAppenzeller HidekiHashimoto","Field and Service Robotics,","Section book by Alexander Zelinsky Editor Springer Verlag ISBN",47,14,811,"JLee"
"812",812,"Joo HoLee TakahiroYamaguchi HidekiHashimoto","Human Comprehension in Intelligent Space"," st IFAC Conference Mechatronic Systems",47,15,812,"JLee"
"813",813,"Joo HoLee HidekiHashimoto","Mobile Robot Control by Distributed Sensors","IFAC workshop robot technology",47,16,813,"JLee"
"814",814,"Joo HoLee KazuyukiMorioka HidekiHashimoto","Mobile Robot Control in Intelligent Space for Supporting Human","JSME Journal of Robotics and Mechatronics appear soon",47,17,814,"JLee"
"815",815,"Joo HoLee NoriakiAndo HidekiHashimoto","Mobile Robot Architecture in Intelligent Space","JSME Journal of Robotics and Mechatronics",47,18,815,"JLee"
"816",816,"Joo HoLee NoriakiAndo HidekiHashimoto","What is Needed by Mobile Robots to Move -Intelligent Space for Mobile Robots-","IEEE ASME International Conference Advanced Intelligent Mechatronics",47,19,816,"JLee"
"817",817,"Byoung JuLee Gwi TaePark Hyun GuLee","New Architecture for Mobile Robots in Home Network Environment Using Jini ","ICRA International Conference Robotics and Automation",47,20,817,"JLee"
"818",818,"Joo HoLee NoriakiAndo HidekiHashimoto","Intelligent Interaction between Human Operator and Mobile Robot","IEEE International Workshop Robot and Human Communication",47,21,818,"JLee"
"819",819,"Joo HoLee HidekiHashimoto","Intelligent Space","IEEE RSJ International Conference Intelligent Robots and Systems",47,22,819,"JLee"
"820",820,"Joo HoLee GuidoAppenzeller HidekiHashimoto FumioHarashima","Intelligent Space and Mobile Robots","Korea Joint Workshop Future Communication and Intelligent Control",47,23,820,"JLee"
"821",821,"Joo HoLee HidekiHashimoto","Intelligent Space - Its concept and contents -","Advanced Robotics Journal",47,24,821,"JLee"
"822",822,"Joo HoLee HidekiHashimoto","Intelligent Space: Its past and Future","The th Annual Conference of the IEEE Industrial Electronics Society",47,25,822,"JLee"
"823",823,"Joo HoLee GuidoAppenzeller HidekiHashimoto","A Physical Agent for Intelligent Spaces: Functions and Roles of Mobile robots in Sensored, Networked, Thinking Spaces","IEEE Conference Intelligent Transportation Systems",47,26,823,"JLee"
"824",824,"Joo HoLee GuidoAppenzeller HidekiHashimoto","Physical Agent for Sensored, Networked and Thinking Space","IEEE International Conference Robotics and Automation",47,27,824,"JLee"
"825",825,"Joo HoLee HidekiHashimoto","Physical Agent in Intelligent Space","Journal of Industrial Science Research University of Tokyo",47,28,825,"JLee"
"826",826,"Joo HoLee NoriakiAndo TeruhisaYakushi KatsunoriNakajima TohruKagoshima HidekiHashimoto","Applying Intelligent Space to Warehouse - The First Step of Intelligent Space Project -","IEEE ASME International Conference Advanced Intelligent Mechatronics",47,29,826,"JLee"
"827",827,"KazuyukiMorioka Joo HoLee HidekiHashimoto","Mobile Robot Control for Human Following in Intelligent Space","IEEE International Conference Robotics and Automation",47,30,827,"JLee"
"828",828,"KazuyukiMorioka Joo HoLee HidekiHashimoto","Mobile Robot Control for Human Following in Intelligent Space","International Conference Control Automation and Systems",47,31,828,"JLee"
"829",829,"TakashiAkiyama Joo HoLee HidekiHashimoto","Evaluation of CCD Camera Arrangement for Positioning System in Intelligent Space","International Symposium Artificial Life and Robotics",47,1,829,"JLee"
"830",830,"TakashiAkiyama Joo HoLee HidekiHashimoto","Evaluation of Human Localization Using Color Model in Intelligent Space","International Conference Control Automation and Systems",47,2,830,"JLee"
"831",831,"GuidoAppenzeller Joo HoLee HidekiHashimoto","Building Topological Maps by Looking at People: An Example of Cooperation between Intelligent Spaces and Robots","IEEE RSJ International Conference Intelligent Robots and Systems",47,3,831,"JLee"
"832",832,"JLee GuidoAppenzeller HidekiHashimoto","Physical Agent for Sensored Networked and Thinking Space ","ICRA International Conference Robotics and Automation",47,4,832,"JLee"
"833",833,"JLee HidekiHashimoto KazuyukiMorioka","Human Centered Robotics in Intelligent Space ","ICRA International Conference Robotics and Automation",47,5,833,"JLee"
"834",834,"HidekiHashimoto Joo HoLee","Intelligent Space for Mobile Robot","Korea Joint Workshop Future Communication and Intelligent Control",47,6,834,"JLee"
"835",835,"HidekiHashimoto Joo HoLee","Intelligent Space in Robotics -New Development in Robotics-","Korea Joint Workshop Advanced Teleautomation and Intelligent Mechatronics",47,7,835,"JLee"
"836",836,"HashimotoHideki NoriakiAndo Joo HoLee","Chapter The Performance of Mobile Robots Controlled Through the Web","Beyond Webcams An Introduction to Online Robots Section book by Ken Goldberg and Roland Siegwart Editor MIT Press ISBN",47,8,836,"JLee"
"837",837,"Joo HoLee GuidoAppenzeller HidekiHashimoto","Cooperation between Intelligent and Mobile Robot: Physical Agent for Intelligent Space and Extended Sensor for Mobile Robot","International Conf Field and Service Robotics",47,9,837,"JLee"
"838",838,"Jae NamLee","Outsourcing Strategy and Process for Successful Innovation Seminar ,","Korea International Trade Association",48,22,838,"JLee"
"839",839,"Jae NamLee Young GulKim","Testing a Causal Model of Outsourcing Success: Structural Equation Modeling Approach,"," European Journal of Information Systems Under the st Review",48,23,839,"JLee"
"840",840,"Jae NamLee Young GulKim","Testing a Causal Model of Outsourcing Success: Structural Equation Modeling Approach,","The Korea Management Information Systems Conference Korean Best Paper Award",48,24,840,"JLee"
"841",841,"Ki ChanNam Jae NamLee InformationSystemsOutsourcing Method ForthcomingCaseBook","","",48,25,841,"JLee"
"842",842,"ShanPan Jae NamLee","E-Commerce Environment in Asia Pacific Region"," International Conference Information Systems Brisbane Under Review",48,26,842,"JLee"
"843",843,"JLee ShanLPan","Using e-CRM for a unified view of the customer ","Commun ACM",48,27,843,"JLee"
"844",844,"KwokRonChi waiPi Shih Ming HuynhMinhQJae NamLee","e-CRM for e-Commerce: An Empirical Study on Customer Value"," Decision Support System Under the st Review",48,28,844,"JLee"
"845",845,"KwokRonChi waiPi Shih Ming Jae NamLeeHuynhMinhQ","An Empirical Study on Customer Value in Electronic Commerce"," The Pacific Asia Conference Information Systems Hong Kong",48,29,845,"JLee"
"846",846,"HuynhMinhQ Jae NamLee KwokRonChi wai Pi Shih Ming","An Exporatory Study of Teaching a Case Method Online"," Information Resources Management Association International Conference",48,30,846,"JLee"
"847",847,"KwokRonChi wai HuynhMinhQ Jae NamLee Pi Shih Ming","Role of GSS on Collaborative Learning: A Study on Quality of Feedback"," International Conference Information Systems Brisbane Under Review",48,1,847,"JLee"
"848",848,"JLee MinhQHuynh RonChi WaiKwok Shih MingPi","The Evolution of Outsourcing Research: What is the Next Issue?","HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES",48,2,848,"JLee"
"849",849,"JLee MinhQHuynh RonChi WaiKwok Shih MingPi","IT outsourcing evolution: past, present, and future ","Commun ACM",48,3,849,"JLee"
"850",850,"JLee Young GulKim","Exploring a Causal Model for the Understanding of Outsourcing Partnership ","HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES",48,4,850,"JLee"
"851",851,"Young GulKim Jae NamLee","Partnership Quality in IS Outsourcing,"," The Electronics Times Korean",48,5,851,"JLee"
"852",852,"Jae NamLee Young GulKim","","Testing a Causal Model of Outsourcing Success Structural Equation Modeling Approach",48,6,852,"JLee"
"853",853,"Jae NamLee HuynhMinhQ KwokRonChi wai Pi Shih Ming","Current and Future Directions of Information Systems Outsourcing"," MIS Workshop Multimedia Information Systems Quarterly Under the st Review",48,7,853,"JLee"
"854",854,"Jae NamLee Young GulKim","Effect of Partnership Quality on IS Outsourcing Success:Conceptual Framework and Empirical Validation,"," Journal of Management Information Systems",48,8,854,"JLee"
"855",855,"Jae NamLee KwokRonChi wai","A Fuzzy GSS Framework for Organizational Knowledge Acquisition,"," International Journal of Information Management Forthcoming",48,9,855,"JLee"
"856",856,"Jae NamLee Young GulKim","Information Systems Outsourcing Strategies for Affiliated Firms of the Korean Conglomerate Groups,"," Journal of Strategic Information Systems",48,10,856,"JLee"
"857",857,"Jae NamLee Young GulKim","Information Systems Outsourcing Strategies for Affiliated Firms of the Korean Conglomerate Groups,","Proceeding of the Korean Management Science Review Conference Korean",48,11,857,"JLee"
"858",858,"Jae NamLee Byun NamChoi","Information Systems Outsourcing Strategy for the Ministry of Construction and Transportation"," The Korea Management Information Systems Conference Korean",48,12,858,"JLee"
"859",859,"Jae NamLee","What is Information Systems Outsourcing?,"," ComputerWorld Korean",48,13,859,"JLee"
"860",860,"Jae NamLee Young GulKim","Partnership Quality in IS Outsourcing: Empirical Validation,","The th International Decision Science Institute Conference Sydney Best Paper Award from MIS Workshop Multimedia Information Systems Track and Overall",48,14,860,"JLee"
"861",861,"Jae NamLee","Partnership Quality in IS Outsourcing: Social Theory Perspective"," Doctoral Consortium of the th International Conference Information Systems Helsinki",48,15,861,"JLee"
"862",862,"Jong ManLee Young GulKim Jae NamLee","Risk Analysis for Information Systems:An Integrative Framework,"," Journal of MIS Workshop Multimedia Information Systems Research Korean",48,16,862,"JLee"
"863",863,"Jae NamLee","Strategic Outsourcing Processes Seminar ,","Korea Employees Federation",48,17,863,"JLee"
"864",864,"Jae NamLee Young GulKim","IS Outsourcing Strategies for Affiliated Firms of the Korean Conglomerate Groups,"," Korean Management Review Korean",48,18,864,"JLee"
"865",865,"Jae NamLee","The Evolution of Outsourcing Research: What is the Next Issue"," The th International Conference Systems Sciences Maui Best Paper Award from Organizational System and Technology Track",48,19,865,"JLee"
"866",866,"Jae NamLee","The Impact of Knowledge Sharing, Organizational Capability and Partnership Quality on Information Systems Outsourcing Success"," Information Management Under the st Review",48,20,866,"JLee"
"867",867,"Jae NamLee","The Importance of Partnership in IS Outsourcing,"," Sisa Computer Korean",48,21,867,"JLee"
"868",868,"JLee JaesungKim KwangsooKim KeunhwanChoi JaeYeolLee","Solving D geometric constraints for assembly modeling"," International Journal of Advanced Manufacturing Technology SCI Scalable Coherent Interface Expanded",49,10,868,"JLee"
"869",869,"JLee JaeYeolLee","A cellular topology-based approach to generating progressive solid models from feature-centric models"," Computer Aided Design SCI Scalable Coherent Interface",49,11,869,"JLee"
"870",870,"JLee JaeYeolLee KwangsooKim"," D geometric constraint solving using DOF-based graph reduction"," Computer Aided Design SCI Scalable Coherent Interface",49,12,870,"JLee"
"871",871,"JLee JaeYeolLee","A D geometric constraint solver for parametric design using graph analysis and reduction"," Lecture Notes Artificial Intelligence Automated Deduction Geometry SCI Scalable Coherent Interface Expanded Xian Shan Gao and Dongming Wang Eds Springer Verlag",49,13,871,"JLee"
"872",872,"JLee JaeYeolLee KwangsooKim","A feature-based approach to extracting machining features"," Computer Aided Design SCI Scalable Coherent Interface",49,14,872,"JLee"
"873",873,"JLee JaeYeolLee KwangsooKim","Geometric reasoning for knowledge-based parametric design using graph reduction"," Computer Aided Design SCI Scalable Coherent Interface",49,15,873,"JLee"
"874",874,"JLee JaeYeolLee KwangsooKim","Generating alternative interpretations of machining features"," International Journal of Advanced Manufacturing Technology SCI Scalable Coherent Interface Expanded",49,16,874,"JLee"
"875",875,"JLee Kyu YeulLee O HwanKwon JaeYeolLee Tae WanKim","A hybrid approach to geometric constraint solving with graph analysis and reduction, Advances in Engineering Software SCI Expanded , , - , ","",49,17,875,"JLee"
"876",876,"JLee JaeYeolLee HyunKim Sung BaeHan","Web-enabled feature-based modeling in a distributed design environment"," Proc of ASME Design Engineering Technical Conf Las Vegas DFM",49,18,876,"JLee"
"877",877,"JLee JaeYeolLee HyunKim KwangsooKim","A web-enabled approach to feature-based modeling in a distributed and collaborative design environment"," Concurrent Engineering Research and Applications SCI Scalable Coherent Interface",49,19,877,"JLee"
"878",878,"JLee ","A D Geometric Constraint Solver for Parametric Design Using Graph Analysis and Reduction ","Automated Deduction Geometry",49,1,878,"JLee"
"879",879,"NamChulDo HyunKim Hyung SunKim JaeYeolLee Joo HaengLee","Web-based product data management and parts catalog publication system for collaborative product development"," Proc of IIWAS",49,2,879,"JLee"
"880",880,"JLee KwangsooKim","A -D geometric constraint solver using DOF-based graph reduction ","Computer Aided Design",49,3,880,"JLee"
"881",881,"HyunKim Hyung SunKim Joo HaengLee Jin MiJung JaeYeolLee Nam ChulDo","Framework for sharing product information across enterprises"," th ISPE International Conf Concurrent Engineering Research and Applications",49,4,881,"JLee"
"882",882,"JLee KwangsooKim","A feature-based approach to extracting machining features ","Computer Aided Design",49,5,882,"JLee"
"883",883,"JLee HyunKim SangBongPark SungBaeHan","Network-Centric Feature-Based Modeling ","Pacific Conference Computer Graphics and Applications",49,6,883,"JLee"
"884",884,"JLee HyunKim JaeYeolLee Sung BaeHan","Process-centric distributed collaborative design based on the web"," Proc of ASME Design Engineering Technical Conf Las Vegas CIE",49,7,884,"JLee"
