,Coauthor,Paper,Journal,AuthorID,PaperNO,PaperID,Author
320,M Miller;Lei Wang;Sarang C Joshi;Michael I Miller;John G Csernansky,"Statistical Analysis of Hippocampal Asymmetry in Schizophrenia,",Annual Meeting of the Society for Neuroscience New Orleans,2,189,320,MMiller
321,M Miller;Levy Bucholz;Schaewe Marzouk;Kurt Smith M I Miller;Abed Henderson,"The Determination of an Ideal Pallidotomy Target By the Incorporation of Intraoperative Physiological Recordings Deformed Into a Patient Specific Brain Atlas,",AANS,2,20,321,MMiller
322,M Miller;C S Butler;M I Miller,"Maximum A-Posteriori Estimation for SPECT using Regularization Techniques on Massively-Parallel Computers,",IEEE Trans Med Imag,2,21,322,MMiller
323,M Miller;C S Butler;M I Miller;T R Miller;J W Wallis,"Massively Parallel Computers for -D Single-Photon-Emission Computed Tomography,",Phys Med Biol,2,22,323,MMiller
324,M Miller;C Ceritoglu;D Bitouk;M I Miller;H A Schmitt,"Asymptotic Performance in ATR in Infrared Images,",SPIE The International Society for Optical Engineering,2,23,324,MMiller
325,M Miller;S C Chen;T J Schaewe;R S Teichman;M I Miller;S N Nadel;A S Green,"Parallel Algorithms for Maximum-Likelihood Nuclear Magnetic Resonance Spectroscopy,",J Magn Reson Series A,2,24,325,MMiller
326,M Miller;M I Miller,"Algorithms for Removing Recovery Related Distortion from Auditory-Nerve Discharge Patterns,",J Acoust Soc Am,2,110,326,MMiller
327,Gary Christensen;RD Rabbitt;MI Miller," D Brain Mapping Using a Deformable Neuroanatomy,",Physics Med and Biol,2,25,327,MMiller
328,M Miller;M I Miller;S C Joshi;G E Christensen,Large Deformation Fluid Diffeomorphisms For Landmark and Image Matching, Brain Warping Academic Press San Diego Computer Animation,2,111,328,MMiller
329,M Miller;Gary Christensen;M I Miller;M W Vannier,"A D Deformable Magnetic Resonance Textbook Based on Elasticity,",Proceedings of the American Association for Artificial Intelligence Symposium Applications of Computer Vision Medical Image Processing University,2,26,329,MMiller
330,M Miller;M I Miller;S C Joshi;D R Maffitt;J G McNally;U Grenander,"Membranes, Mitochondria, and Amoebae: , , and Dimensional Shape Models,",Advances Applied Statistics ed K Mardia England Carfax II,2,112,330,MMiller
331,M Miller;G Christensen;R D Rabbitt;M I Miller,"A Deformable Neuroanatomy Textbook Based On Viscous Fluid Mechanics,",Invited paper Prince and Runolfsson editors Proceedings of the Conference Information Sciences and Systems Johns University,2,27,331,MMiller
332,M Miller;D R Fuhrmann;J A O'Sullivan;D L Snyder,Maximum-Likelihood Methods for Toeplitz Covariance Estimation and Radar Imaging,,2,113,332,MMiller
333,M Miller;G E Christensen;J F Williamson;K S C Chao;M I Miller;F B So;M W Vannier,"Deformable Anatomical Templates for Brachytherapy Treatment Planning in Radiotherapy of Cervical Cancer,",Vision Geometry eds R A Metter A Y Wu and L J Latecki SPIE The International Society for Optical Engineering,2,28,333,MMiller
334,M Miller;M I Miller;D R Fuhrmann,"Maximum-Likelihood Narrow-Band Direction Finding and the EM Algorithm,",IEEE Acoust Speech and Signal Process,2,114,334,MMiller
335,M Miller;G Christensen;Richard D Rabbitt;Michael I Miller,"Deformable Templates Using Large Deformation Kinematics,",IEEE Transactions Image Processing,2,29,335,MMiller
336,M Miller;M I Miller;D L Snyder;T R Miller,"Maximum-Likelihood Reconstruction for Single-Photon Emission Computed-Tomography,",IEEE Trans Nucl Sci,2,115,336,MMiller
337,M Miller;M I Miller;D R Fuhrmann,"Maximum-Likelihood Estimation of Direction of Arrivals of Multiple Narrowband Signals in Noise,",Proc st Annu Conf Inform Sci and Syst,2,116,337,MMiller
338,M Miller;M I Miller;A S Greene,"Maximum-Likelihood Estimation for Nuclear Magnetic Resonance Spectroscopy,",J Magn Reson,2,117,338,MMiller
339,M Miller;M I Miller;S C Chen;D A Keufler;D A D'Avignon,"Maximum-Likelihood Estimation and the EM Algorithm for -D NMR Spectroscopy,",J Magn Reson Series A,2,118,339,MMiller
340,M Miller;M I Miller;K B Larson;J R Saffitz;D L Snyder;L J Thomas; ,"Maximum-Likelihood Estimation Applied to Electron-Microscopic Autoradiography,",J Electron Microscopy Technique,2,119,340,MMiller
341,M Miller;R L Winslow;P Helm;W Baumgartner ;J T Ratnanather;S Peddi;E McVeigh;M I Miller,"A Heart Failure Knowledgebase Combining Experimental Data with Tools for Integrative Biological Modeling,",The Novartis Foundation Symposium Silico Simulation of Biological Processes University London,2,190,341,MMiller
342,M Miller;Laurent Younes,"Group Actions, Homeomorphisms, and Matching: A General Framework ",International Journal of Computer Vision,2,191,342,MMiller
343,M Miller;Song Chun Zhu;Michael I Miller,"Clutter, Occlusion and Performance Analysis in Target Detection,",Workshop Target Detection Heavy Clutter,2,192,343,MMiller
344,M Miller;Song Chun Zhu;Aaron Lanterman;Michael I Miller,"Clutter Modeling and Performance Analysis in Automatic Target Recognition,",Workshop Detection and Classification of Difficult Targets Redstone Arsenal,2,193,344,MMiller
345,Ted Kaehler; Hadon Nash; Mark Miller;,"Betting, Bribery, and Bankruptcy-A Simulated Economy that Learns to Predict",IEEE CompCon Proceedings Appearing The Ecology of Computation North Press Elsevier,3,10,345,MMiller
346,M Miller;Kenneth M Kahn; Eric Dean Tribble; Mark S Miller; Daniel G Bobrow;,Objects in Concurrent Logic Programming Languages,OOPSLA Conference Object Oriented Programming Systems Languages and Applications,3,11,346,MMiller
347,Ken Kahn; E Dean Tribble; Mark Miller; Danny Bobrow; in Concurrent Prolog: Collected Papers,Vulcan: Logical Concurrent Objects,,3,12,347,MMiller
348,Ken Kahn;Mark Miller,Language Design and Open Systems,,3,13,348,MMiller
349,Mark Miller;K Eric Drexler,Comparative Ecology: A Computational Perspective,,3,14,349,MMiller
350,M Miller;Mark S Miller; Chip Morningstar; Bill Frantz;,Capability-based Financial Instruments, Proceedings of Financial Cryptography Springer Verlag,3,15,350,MMiller
351,Mark Miller; Ka-Ping Yee; Jonathan Shapiro ,"Capability Myths Demolished,",HP Tech Report HPL Johns Tech Report SRL,3,16,351,MMiller
352,M Miller;Mark S Miller; Daniel G Bobrow; Eric Dean Tribble; Jacob Levy;,Logical Secrets,the Proceedings of the International Conference Logic Programming ICLP International Conference Logic Programming and Concurrent Prolog Collected Papers,3,17,352,MMiller
353,M Miller;Mark S Miller;,Learning Curve,a book review of John s Hidden Order Reason Magazine,3,18,353,MMiller
354,Mark Miller;K Eric Drexler,Markets and Computation: Agoric Open Systems,,3,19,354,MMiller
355,M Miller;Curtis Abbott ; Daniel G Bobrow ; Ehud Y Shapiro ; Eric Dean Tribble ; Kenneth M Kahn,Channels: A Generalization of Streams ,ICLP International Conference Logic Programming,3,1,355,MMiller
356,M Miller;Daniel G Bobrow ; Eric Dean Tribble ; Kenneth M Kahn,Objects in Concurrent Logic Programming Languages ,OOPSLA Conference Object Oriented Programming Systems Languages and Applications,3,2,356,MMiller
357,M Miller;Daniel G Bobrow ; David S Fogelsong,Definition Groups: Making Sources into First-Class Objects ,Research Directions Object Oriented Programming,3,3,357,MMiller
358,M Miller;Daniel G Bobrow ; Eric Dean Tribble ; Kenneth M Kahn,Vulcan: Logical Concurrent Objects ,Research Directions Object Oriented Programming,3,4,358,MMiller
359,M Miller;Daniel G Bobrow ; Eric Dean Tribble ; Jacob Levy,Logical Secrets ,ICLP International Conference Logic Programming,3,5,359,MMiller
360,K Eric Drexler;Mark Miller,Incentive Engineering for Computational Resource Management,,3,6,360,MMiller
361,Daniel Fogelsong; Danny Bobrow; Mark Miller;,Definition Groups: Making Sources into First Class Objects,Research Directions Object Oriented Programming,3,7,361,MMiller
362,M Miller;Bill Frantz ; Chip Morningstar,Capability-Based Financial Instruments ,Financial Cryptography,3,8,362,MMiller
363,Susan Hirsh; Ken Kahn; Mark Miller;,Interming: Unifying Keyword and Positional Notations,Xerox PARC tech report,3,9,363,MMiller
364,M Miller;Mark S Miller; David Krieger; E Dean Tribble;,An Introduction to Agoric Computation,Agorics tech report ADd P,3,20,364,MMiller
365,M Miller;Mark S Miller;David Krieger;,An Automated Auction in ATM Network Bandwidth,Market Based Control Sun Labs tech report SML,3,21,365,MMiller
366,M Miller;Mark S Miller;Jonathan Shapiro ,"Paradigm Regained: Abstraction Mechanisms for Access Control,",HP Tech Report HPL Johns Tech Report SRL Proceedings of ASIAN Asian Computing Science Conference edited by Vijay Saraswat Springer Verlag,3,22,366,MMiller
367,M Miller;Mark S Miller; David Krieger; E Dean Tribble; Norm Hardy;,Architectural Issues in Agoric Open Systems,Agorics tech report ADd P,3,23,367,MMiller
368,M Miller;Mark S Miller; David Krieger; E Dean Tribble;,Real Time Video Delivery with Market-based Resource Allocation,Agorics tech report,3,24,368,MMiller
369,M Miller;Mark S Miller;Marc Stiegler,The Digital Path: Smart Contracting and the Third World,Austrian Perspectives the Internet Economy Routledge,3,25,369,MMiller
370,M Miller;Eric Dean Tribble; Mark S Miller; Kenneth M Kahn; Daniel G Bobrow; Curtis Abbott; Ehud Y Shapiro;,Channels: A Generalization of Streams,ICLP International Conference Logic Programming,3,26,370,MMiller
371,M Miller;E Dean Tribble; Mark S Miller; Norm Hardy; David Krieger;,Joule: Distributed Application Foundations,,3,27,371,MMiller
372,Mark Miller with E Dean Tribble; Ravi Pandya; Marc Stiegler;,The Open Society and its Media,Prospects Nanotechnology,3,28,372,MMiller
373,M Miller;Bill Tulloh;Mark S Miller ,Institutions as Abstraction Boundaries: Negotiated Categories and the Self-Reorganization of the Market Order, Economics Philosophy Information Technology The Intellectual Contributions of Don Lavoie edited by Jack High George University,3,29,373,MMiller
374,M Miller;Ka-Ping Yee;Mark S Miller ,"Auditors: An Extensible, Dynamic Code Verification Mechanism",HP Tech Report preparation,3,30,374,MMiller
375,M Miller;J Yin; M S Miller; T R Ioerger; J Yen; R A Volz,"A Knowledge-Based Approach for Designing Intelligent Team Training Systems,",Proceedings of the Fourth International Conference Autonomous Agents Barcelona acceptance rate,4,10,375,MMiller
376,M Miller;Jianwen Yin ; John Yen ; Richard A Volz ; Thomas R Ioerger,Training Teams with Collaborative Agents ,Intelligent Tutoring Systems,4,11,376,MMiller
377,M Miller;Cong Chen ; John Yen ; Kaivan Kamali ; Richard A Volz ; Rui Wang ; Shuang Sun ; Xiaocong Fan,Formal semantics and communication strategies for proactive information delivery among team-based agents ,AAMAS Autonomous Agents Multiagent Systems,4,1,377,MMiller
378,M Miller;J M D Hill; M S Miller; J Yen; U W Pooch,"Tactical Event Resolution Using Software Agents, Crisp Rules, and a Genetic Algorithm,",Advanced Simulation Technologies Conference ASTC DC,4,2,378,MMiller
379,M Miller;M S Miller;R A Volz,"Training for Teamwork,",The th World Multi Conference Systemics Cybernetics and Informatics,4,3,379,MMiller
380,M Miller;M S Miller; J Yin; T R Ioerger; J Yen; R A Volz,"Training Teams with Collaborative Agents,",Proceedings of the Fifth International Conference Intelligent Tutoring Systems Montreal,4,4,380,MMiller
381,M Miller;D Xu; M S Miller; R A Volz; T R Ioerger,"Collaborative Agents for C Teamwork Simulation,",Proceedings of the International Conference Artificial Intelligence Las Vegas II acceptance rate,4,5,381,MMiller
382,M Miller;Dianxiang Xu ; Jianwen Yin ; John Yen ; Richard A Volz ; Thomas R Ioerger,CAST: Collaborative Agents for Simulating Teamwork ,IJCAI International Joint Conference Artificial Intelligence,4,6,382,MMiller
383,M Miller;Dianxiang Xu ; Jesse Plymale ; Richard A Volz,Human-Agent Teamwork for Distributed Team Training ,ICTAI International Conference Tools with Artificial Intelligence,4,7,383,MMiller
384,M Miller;J Yen; J Yin; T R Ioerger; M S Miller; D Xu; R A Volz,"CAST: Collaborative Agents for Simulating Teamwork,",Seventeenth International Joint Conference Artificial Intelligence acceptance rate,4,8,384,MMiller
385,M Miller;Jianwen Yin ; John Yen ; Richard A Volz ; Thomas R Ioerger,A knowledge-based approach for designing intelligent team training systems ,Agents,4,9,385,MMiller
386,M Miller; Ingemar J Cox ; Jeffrey A Bloom,Informed Embedding: Exploiting Image and Detector Information During Watermark Insertion ,ICIP International Conference Image Processing,5,1,386,MMiller
387,M Miller; Gwena&euml;l J Do&euml;rr ; Ingemar J Cox,Informed Embedding for Multi-bit Watermarks ,IWDW International Workshop Digital Watermarking International,5,2,387,MMiller
388,M Miller; Ingemar J Cox ; Peter N Yianilos ; Stephen M Omohundro,Target Testing and the PicHunter Bayesian Multimedia Retrieval System ,ADL Advances Digital Libraries,5,3,388,MMiller
389,M Miller; Ingemar J Cox ; Peter N Yianilos ; Thomas P Minka,An Optimized Interaction Strategy for Bayesian Relevance Feedback ,CVPR Computer Vision and Pattern RecognitioN,5,4,389,MMiller
390,M Miller; Jeffrey A Bloom,Computing the Probability of False Watermark Detection ,Information Hiding,5,5,390,MMiller
391,M Miller; Dennis J Underwood ; Robert P Sheridan ; Simon K Kearsley,FLOG: A system to select 'quasi-flexible' ligands complementary to a receptor of known three-dimensional structure ,Journal of Computer Aided Molecular Design,6,1,391,MMiller
392,M Miller; Dennis J Underwood ; Robert P Sheridan ; Simon K Kearsley,Flexibases: A way to enhance the use of molecular docking methods ,Journal of Computer Aided Molecular Design,6,2,392,MMiller
393,M Miller; Bradley P Feuston ; J Christopher Culberson ; Robert B Nachbar ; Simon K Kearsley,Comparison of Knowledge-Based and Distance Geometry Approaches for Generation of Molecular Conformations ,Journal of Chemical Information and Computer Sciences,6,3,393,MMiller
394,M Miller; Robert P Sheridan,A Method for Visualizing Recurrent Topological Substructures in Sets of Active Molecules ,Journal of Chemical Information and Computer Sciences,6,4,394,MMiller
395,M Miller; Dennis J Underwood ; Robert P Sheridan ; Simon K Kearsley,Chemical Similarity Using Geometric Atom Pair Descriptors ,Journal of Chemical Information and Computer Sciences,6,5,395,MMiller
396,D Arnold; S Agrawal; S Blackford; J Dongarra; M Miller; S Vadhiyar; K Sagi;Z Shi,"Users' Guide to NetSolve v ,",University of Computer Science Technical Report CS,7,1,396,MMiller
397,H Casanova; J Dongarra; C R Johnson; M Miller,"Application-specific Toolkits,",The Grid Blueprint for a New Computing Infrastructure I Foster and C Kesselman eds Morgan Kaufman Publishers San Francisco,7,2,397,MMiller
398,H Casanova; T Bartol; F Berman; A Birnbaum; J Dongarra; M Ellisman; M Faerman; M Miller; G Obertelli; S Pomerantz; T Sejnowski; J Stiles; R Wolski,"The Virtual Instrument: Support for Grid-enabled Scientific Simulations,",Journal of Parallel and Distributed Computing,7,3,398,MMiller
399,M Miller;Charles D Hansen ; Christopher R Johnson ; Steven G Parker,Computational Steering and the SCIRun Integrated Problem Solving Environment ,Scientific Visualization,7,4,399,MMiller
400,M Miller;Charles D Hansen ; Christopher R Johnson ; Steven G Parker,Simulation Steering with SCIRun in a Distributed Environment ,HPDC High Performance Distributed Computing Symposium,7,5,400,MMiller
401,M Miller;Charles D Hansen ; Christopher R Johnson,Simulation Steering with SCIRun in a Distributed Environment ,PARA Applied Parallel Computing,7,6,401,MMiller
402,M Miller;Charles D Hansen ; Christopher R Johnson,The SCIRun Problem Solving Environment: Implementation Within a Distributed Environment ,PPSC SIAM Conference Parallel Processing for Scientific Computing,7,7,402,MMiller
403,M Miller; C Moulding; J Dongarra;C Johnson,"Grid-Enabling Problem Solving Environments: A Case Study of SCIRun and NetSolve,",Proceedings of the High Performance Computing Symposium HPC Advanced Simulation Technologies Conference Society for Modeling and Simulation International,7,8,403,MMiller
404,M Miller; C Hansen; C R Johnson,"Simulation Steering with SCIRun in a Distributed Environment,",Applied Parallel Computing th International Workshop PARA Applied Parallel Computing B Kagstrom J Dongarra E Elmroth and J Wasniewski eds Springer Verlag,7,9,404,MMiller
405,M Miller; C D Hansen; S G Parker;C R Johnson,"Simulation Steering with SCIRun in a Distributed Environment,",Proceedings of the Seventh IEEE International Symposium High Performance Distributed Computing IEEE Press extended abstract and poster presentation,7,10,405,MMiller
406,S G Parker; M Miller; C D Hansen; C R Johnson,"An Integrated Problem Solving Environment: The SCIRun Computational Steering System,",Proceedings of the st International Conference System Sciences HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES VII IEEE Press,7,11,406,MMiller
407,M Miller; Philip K Chan ; Salvatore J Stolfo ; Wei Fan ; Wenke Lee,Using Artificial Anomalies to Detect Unknown and Known Network Intrusions ,ICDM IEEE International Conference Data Mining,8,1,407,MMiller
408,M Miller; Erez Zadok ; Salvatore J Stolfo ; Wei Fan ; Wenke Lee,Toward Cost-Sensitive Modeling for Intrusion Detection and Response ,Journal of Computer Security,8,2,408,MMiller
409,M Miller; Salvatore J Stolfo ; Wei Fan ; Wenke Lee,A Multiple Model Cost-Sensitive Approach for Intrusion Detection ,ECML European Conference Machine Learning,8,3,409,MMiller
410,M Miller; ,Context Shifts and Clashes in Dialogues: An Active Logic Perspective ,Fundam Inform,9,1,410,MMiller
411,M Miller; Donald Perlis,Automated Inference in Active Logics ,Journal of Applied Non Classical Logics,9,2,411,MMiller
412,M Miller; Donald Perlis ; Madhura Nirkhe ; Sarit Kraus,How to Plan to Meet a Deadline between Now and Then ,Journal of Logic and Computation,9,3,412,MMiller
