,Coauthor,Paper,Journal,AuthorID,PaperNO,PaperID,Author
770,Sang-Kyu Lee;Hyeong-Ah Choi," Embedding of Complete Binary Trees into Meshes Row-Column Routing, ",IEEE Trans Parallel and Distributed Systems,39,14,770,SLee
771,Sang-Kyu Lee;Julie L Park," Optimal Broadcast in -Port Wormhole-Routed D and D Mesh Networks, ",Technical Report GWU IIST Dept of Electrical Engineering and Computer Science George University,39,15,771,SLee
772,Sang-Kyu Lee;Ju-Young Lee, Optimal Broadcast in -port Wormhole-Routed Mesh Networks , Proc of International Conference Parallel Processing Systems Seoul Korea,39,16,772,SLee
773,Sang-Kyu Lee;Ju-Young Lee;Yoon-Jung Kim," Optimal Embedding of Complete Binary Trees into D Meshes Wormhole Routing and Bidirectional Links, ",Proceedings of The th Korea Information Science Society Fall Conference Suwon Korea,39,17,773,SLee
774,Sang-Kyu Lee;Hyeong-Ah Choi," Optimal Embedding of Complete Binary Trees Into Hypercubes Without Link Contention, ",Technical Report GWU IIST Dept of Electrical Engineering and Computer Science George University,39,18,774,SLee
775,Sang-Kyu Lee;Hyeong-Ah Choi," Optimal Embedding of Complete Binary Trees Into Meshes Without Link Contention, ",Technical Report GWU IIST Dept of Electrical Engineering and Computer Science George University,39,19,775,SLee
776,S Lee;Hyeong-Ah Choi,Link-disjoint embedding of complete binary trees in meshes ,Networks,39,1,776,SLee
777,Jumgim Choi;Haengeun Jung;Sang-Kyu Lee;Bong-Hee Moon, Optimal Number and Location for Web Proxies in Linear and Ring Networks , Proceedings of The International Conference Parallel and Distributed Processing Techniques and Applications,39,2,777,SLee
778,Eric Harder;Sang-Kyu Lee;Hyeong-Ah Choi," On Wavelength Assignment in WDM Optical Networks, ",Proc The Fourth International Conference Massively Parallel Processing Using Optical Interconnections Montreal,39,3,778,SLee
779,Cha-Young Kim;Sang-Kyu Lee;Ju-Young Lee," All-Port Broadcasting Algorithms on Wormhole Routed Star Graph Networks, ",Proceedings of The th Korea Information Science Society Conference Daegu Korea,39,4,779,SLee
780,Sang-Kyu Lee;Ju-Young Lee, Contention Free Embedding of Complete Binary Trees into D Meshes in Half and Full-Duplexed Network Models , Proceedings of International Conference Parallel Processing,39,5,780,SLee
781,Sang-Kyu Lee;Andrew D Oh;Hyeong-Ah Choi," Circuit-Switched Broadcasting in d-Dimensional Tori and Meshes, ",Proc th International Parallel Processing Symposium Cancun,39,6,781,SLee
782,Sang-Kyu Lee;Andrew D Oh;Hyeong-Ah Choi," Hypercube Interconnection in TWDM Optical Passive Star Networks, ",Technical Report GWU IIST Dept of Electrical Engineering and Computer Science George University,39,7,782,SLee
783,Sang-Kyu Lee;Hyeong-Ah Choi," Link-Disjoint Embedding of Complete Binary Trees in D Meshes, ",Korea Information Science Society Special Interest Group Theoretical Computer Science News,39,8,783,SLee
784,Sang-Kyu Lee;Hyeong-Ah Choi," Link-Disjoint Embedding of Complete Binary Trees In Meshes, ",Journal Networks,39,9,784,SLee
785,Sang-Kyu Lee;Andrew D Oh;Hyeong-Ah Choi," Optimal Transmission Schedule in WDM Broadcast-and-Select Networks Multiple Transmitters and Receivers, ",Proc The Third International Conference Massively Parallel Processing Using Optical Interconnections Lahaina,39,20,785,SLee
786,Sang-Kyu Lee;Andrew D Oh;Hyeong-Ah Choi, Optimal Transmission Schedule in WMD Optical Networks Multiple Transmitters and Receivers , Journal of High Speed Networks,39,21,786,SLee
787,Sang-Kyu Lee, Optimal Transmission Schedules in WDM Optical Interconnection Networks , The th KISS conference Turorial Chuncheon Korea,39,22,787,SLee
788, Sangdon Lee,Applying Dynamic Buffer Allocation to Predictive Load Control ,COMPSAC International Computer Software and Applications Conference,3,50,788,SLee
789,S Lee; Jaehyuk Cha ; Jisook Park ; Yunmook Nah,A Presentation Scheduling Scheme for Multimedia Databases ,COMPSAC International Computer Software and Applications Conference,3,51,789,SLee
790,S Lee; Taeck-Geun Kwon,FFU: Far-Future-Using Replacement Algorithms for Continuous Media Storage System ,COMPSAC International Computer Software and Applications Conference,3,52,790,SLee
791,S Lee; Hyoung-Joo Kim ; Seong-Woo Chang,SOPView: A Visual Query and Object Browsing Environment for SOP OODBMS ,COMPSAC International Computer Software and Applications Conference,3,53,791,SLee
792,S Lee; Hyeokman Kim ; Hyoung-Joo Kim,Two-Step Pruning: A Distributed Query Optimisation Algorithm ,BNCOD British National Conference Databases,3,54,792,SLee
793,S Lee; Taeck-Geun Kwon,Data Placement for Continuous Media in Multimedia DBMS ,IW MMDBMS MULTI MEDIA DATABASE MANAGEMENT SYSTEMS,3,55,793,SLee
794,S Lee; Eunsam Kim ; Taeck-Geun Kwon ; Yunmook Nah,Supporting Dynamic Relocation of Video Data in Disk-Array-Based Video Servers ,DASFAA Database Systems for Advanced Applications,3,56,794,SLee
795,S Lee; Soochan Hwang,The Object-Oriented Relationship System for Managing Complex Relationships ,DASFAA Database Systems for Advanced Applications,3,57,795,SLee
796,S Lee; Yunmook Nah,Object-Relationship Model for Conceptual Modeling of Multimedia Data ,Future Databases,3,58,796,SLee
797,S Lee; Soochan Hwang,Modelling Semantic Relationships and Constraints in Object-Oriented Databases ,ACM SIGBDP Special Interest Group Business Data Processing Conference Trends and Directions Expert Systems,3,59,797,SLee
798,S Lee; Taeck-Geun Kwon,Load-Balanced Data Placement for Variable-Rate Continuous Media Retrieval ,Multimedia Database Systems,3,60,798,SLee
799,S Lee; Hyeokman Kim ; Hyoung-Joo Kim,A cost model for sort-domain traversal strategy in object-oriented databases ,Journal of Systems Architecture,3,61,799,SLee
800,S Lee; Hwan-Seung Yong,A storage structure for nested relations using signatures ,Journal of Systems Architecture,3,62,800,SLee
801,S Lee; Taeck-Geun Kwon ; Yanghee Choi,Disk Placement for Arbitrary-Rate Playback in an Interactive Video Server ,Multimedia Syst,3,63,801,SLee
802,S Lee; Jaehyuk Cha,COMIB: Composite Icon Browser for Multimedia Databases ,Multimedia Tools and Applications,3,64,802,SLee
803,S Lee; Jinuk Bae,Partitioning Algorithms for the Computation of Average Iceberg Queries ,DaWaK,3,65,803,SLee
804,S Lee; Bongki Moon ; Wonik Choi,Adaptive cell-based index for moving objects ,Data Knowl Eng,3,10,804,SLee
805,S Lee; Bongki Moon ; Hyoseop Shin,Tie-breaking strategies for fast distance join processing ,Data Knowl Eng,3,11,805,SLee
806,S Lee; Bongki Moon ; Hyoseop Shin,Adaptive and Incremental Processing for Distance Join Queries ,IEEE Trans Knowl Data Eng,3,12,806,SLee
807, Dongseop Kwon ; Sangjun Lee,Indexing the Current Positions of Moving Objects Using the Lazy Update R-tree ,Data Management,3,13,807,SLee
808,S Lee; Jisook Park,Inheritance of Multimedia Class having Temporal-Spatial Structures ,OOIS Object Oriented Information Systems,3,14,808,SLee
809,S Lee; Jaehyuk Cha ; Jisook Park ; Yunmook Nah,A Presentation Scheduling Scheme for Multimedia Databases ,COMPSAC International Computer Software and Applications Conference,3,15,809,SLee
810,S Lee; Taeck-Geun Kwon,FFU: Far-Future-Using Replacement Algorithms for Continuous Media Storage System ,COMPSAC International Computer Software and Applications Conference,3,16,810,SLee
811,S Lee; Hyoung-Joo Kim ; Seong-Woo Chang,SOPView: A Visual Query and Object Browsing Environment for SOP OODBMS ,COMPSAC International Computer Software and Applications Conference,3,17,811,SLee
812,S Lee; Taewon Lee,OMT: Overlap Minimizing Top-down Bulk Loading Algorithm for R-tree ,CAiSE Short Paper Proceedings,3,18,812,SLee
813,S Lee; Dongseop Kwon ; Hyoseop Shin ; Joonho Kwon,Development of Embedded System for Storing and Retrieving XML data ,CAiSE Short Paper Proceedings,3,19,813,SLee
814,S Lee; Byoungho Song ; Seokjin Hong,Efficient Execution of Range-Aggregate Queries in Data Warehouse Environments ,ER International Conference Conceptual Modeling the Entity Relationship Approach,3,1,814,SLee
815,S Lee; Hwan-Seung Young,Signature File Generation Techniques for Query Processing in Object-Oriented Databases ,ACM Conference Computer Science,3,2,815,SLee
816,S Lee; Sunyeong Cho,Digital Libraries in Korea ,Kyoto International Conference Digital Libraries,3,3,816,SLee
817,S Lee; Hans-Ulrich Heiss ; Ming-Syan Chen ; Philip S Yu,On Workload Characterization of Relational Database Environments ,Int CMG Computer Measurement Group Conference,3,4,817,SLee
818,S Lee; Hans-Ulrich Heiss ; Ming-Syan Chen ; Philip S Yu,On Workload Characterization of Relational Database Environments ,IEEE Trans Software Eng,3,5,818,SLee
819,S Lee; Dongseop Kwon ; Hyoseop Shin ; Joonho Kwon,Development of Embedded System for Storing and Retrieving XML data ,CAiSE Short Paper Proceedings,3,6,819,SLee
820, Dongseop Kwon ; Sangjun Lee,Efficient Similarity Search for Time Series Data Based on the Minimum Distance ,CAiSE,3,7,820,SLee
821, Dongseop Kwon ; Sangjun Lee,Efficient Pattern Matching of Time Series Data ,IEA Industrial and Engineering Applications AIE Artificial Intelligence and Expert Systems,3,8,821,SLee
822,S Lee; Bongki Moon ; Hyoseop Shin,Adaptive Multi-Stage Distance Join Processing ,SIGMOD International Conference Management of Data Conference,3,9,822,SLee
823, Dongseop Kwon ; Sangjun Lee,Efficient Similarity Search for Time Series Data Based on the Minimum Distance ,CAiSE,3,20,823,SLee
824,S Lee; Hyeokman Kim ; Hyoung-Joo Kim,Two-Step Pruning: A Distributed Query Optimisation Algorithm ,BNCOD British National Conference Databases,3,21,824,SLee
825,S Lee; Taeck-Geun Kwon,Data Placement for Continuous Media in Multimedia DBMS ,IW MMDBMS MULTI MEDIA DATABASE MANAGEMENT SYSTEMS,3,22,825,SLee
826,S Lee; Eunsam Kim ; Taeck-Geun Kwon ; Yunmook Nah,Supporting Dynamic Relocation of Video Data in Disk-Array-Based Video Servers ,DASFAA Database Systems for Advanced Applications,3,23,826,SLee
827,S Lee; Soochan Hwang,The Object-Oriented Relationship System for Managing Complex Relationships ,DASFAA Database Systems for Advanced Applications,3,24,827,SLee
828,S Lee; Yunmook Nah,Object-Relationship Model for Conceptual Modeling of Multimedia Data ,Future Databases,3,25,828,SLee
829, Dongseop Kwon ; Sangjun Lee,Efficient Pattern Matching of Time Series Data ,IEA Industrial and Engineering Applications AIE Artificial Intelligence and Expert Systems,3,26,829,SLee
830,S Lee; Soochan Hwang,Modelling Semantic Relationships and Constraints in Object-Oriented Databases ,ACM SIGBDP Special Interest Group Business Data Processing Conference Trends and Directions Expert Systems,3,27,830,SLee
831,S Lee; Bongki Moon ; Hyoseop Shin,Adaptive Multi-Stage Distance Join Processing ,SIGMOD International Conference Management of Data Conference,3,28,831,SLee
832,S Lee; Taeck-Geun Kwon,Load-Balanced Data Placement for Variable-Rate Continuous Media Retrieval ,Multimedia Database Systems,3,29,832,SLee
833,S Lee; Bongki Moon ; Wonik Choi,Adaptive cell-based index for moving objects ,Data Knowl Eng,3,30,833,SLee
834,S Lee; Bongki Moon ; Hyoseop Shin,Tie-breaking strategies for fast distance join processing ,Data Knowl Eng,3,31,834,SLee
835,S Lee; Hyeokman Kim ; Hyoung-Joo Kim,A cost model for sort-domain traversal strategy in object-oriented databases ,Journal of Systems Architecture,3,32,835,SLee
836,S Lee; Hwan-Seung Yong,A storage structure for nested relations using signatures ,Journal of Systems Architecture,3,33,836,SLee
837,S Lee; Taeck-Geun Kwon ; Yanghee Choi,Disk Placement for Arbitrary-Rate Playback in an Interactive Video Server ,Multimedia Syst,3,34,837,SLee
838,S Lee; Jaehyuk Cha,COMIB: Composite Icon Browser for Multimedia Databases ,Multimedia Tools and Applications,3,35,838,SLee
839,S Lee; Bongki Moon ; Hyoseop Shin,Adaptive and Incremental Processing for Distance Join Queries ,IEEE Trans Knowl Data Eng,3,36,839,SLee
840,S Lee; Jisook Park ; Yunmook Nah,A Priority-Driven Inheritance Scheme for Reusing Temporal-Spatial Structures in Multimedia Databases ,DEXA Database and Expert Systems Applications,3,37,840,SLee
841,S Lee; Myungsun Park,Optimizing Both Cache and Disk Performance of R-Trees ,DEXA Database and Expert Systems Applications,3,38,841,SLee
842,S Lee; Soochan Hwang,An Object-Oriented Approach to Modelling Relationships and Constraints based on Abstraction Concept ,DEXA Database and Expert Systems Applications,3,39,842,SLee
843,S Lee; Yunmook Nah,Two-level Modeling Schemes for Temporal-Spatial Multimedia Data Representation ,DEXA Database and Expert Systems Applications,3,40,843,SLee
844,S Lee; Bongki Moon ; Taewon Lee,Bulk Insertion for R-Tree by Seeded Clustering ,DEXA Database and Expert Systems Applications,3,41,844,SLee
845,S Lee; Bongki Moon ; Hyoseop Shin,Partition-Based Similarity Join in High Dimensional Data Spaces ,DEXA Database and Expert Systems Applications,3,42,845,SLee
846,S Lee; Data Base Research and Development in Korea ,FODO,,3,43,846,SLee
847,S Lee; Kyuchul Lee,An Object-Oriented Approach to Data/Knowledge Modeling Based on Logic ,ICDE International Conference Data Engineering,3,44,847,SLee
848,S Lee; Hwan-Seung Yong ; Hyoung-Joo Kim,Applying Signatures for Forward Traversal Query Processing in Object-Oriented Databases ,ICDE International Conference Data Engineering,3,45,848,SLee
849,S Lee; Hyoung-Joo Kim ; Seong-Woo Chang,SOPView: A Visual Query and Object Browsing Environment for SOP OODBMS ,COMPSAC International Computer Software and Applications Conference,3,46,849,SLee
850,S Lee; Hyeokman Kim ; Hyoung-Joo Kim,Two-Step Pruning: A Distributed Query Optimisation Algorithm ,BNCOD British National Conference Databases,3,47,850,SLee
851,S Lee; Hyeokman Kim ; Hyoung-Joo Kim,A cost model for sort-domain traversal strategy in object-oriented databases ,Journal of Systems Architecture,3,48,851,SLee
852,S Lee; Hwan-Seung Yong,A storage structure for nested relations using signatures ,Journal of Systems Architecture,3,49,852,SLee
853,S Lee; Brad Cobb ; James Wingfield ; Jennifer Dworak ; Li-C Wang ; M Ray Mercer,Fortuitous Detection and its Impact on Test Set Sizes Using Stuck-at and Transition Faults ,DFT Defect and Fault Tolerance VLSI Systems,40,1,853,SLee
854,S Lee; Jennifer Dworak ; Li-C Wang ; M Ray Mercer ; Michael R Grimaila,Enhanced DO-RE-ME based defect level prediction using defect site aggregation-MPG-D ,ITC International Test Conference,40,2,854,SLee
855,S Lee; Jennifer Dworak ; Li-C Wang ; M Ray Mercer ; Michael R Grimaila,Modeling the probability of defect excitation for a commercial IC with implications for stuck-at fault-based ATPG strategies ,ITC International Test Conference,40,3,855,SLee
856,S Lee; Brad Cobb ; Jennifer Dworak ; M Ray Mercer ; Michael R Grimaila,A New ATPG Algorithm to Limit Test Set Size and Achieve Multiple Detections of All Faults ,DATE Design Automation and Test Europe,40,4,856,SLee
857,S Lee; Kee-Young Yoo,The Working-Set Based Adaptive Protocol for Software Distributed Shared Memory ,HiPC,41,1,857,SLee
858,S Lee; Mats Brorsson ; Sven Karlsson,A Fully Compliant OpenMP Implementationon Software Distributed Shared Memory ,HiPC,41,2,858,SLee
859,S Lee; Hyun-Sung Kim ; Jung-Joon Kim ; Kee-Young Yoo ; Tae-Geun Kim,Efficient Fixed-Size Systolic Arrays for the Modular Multiplication ,COCOON Computing and Combinatorics,41,3,859,SLee
860,S Lee; Hyun-Sung Kim ; Kee-Young Yoo,Partitioned systolic architecture for modular multiplication in GF ,Inf Process Lett,41,4,860,SLee
861,S Lee; Byeong Man Kim ; Jung Wan Cho ; Seung Ryoul Maeng,A New Algorithm for Subsumption Test ,FGCS Fifth Generation Computer Systems,42,1,861,SLee
862,S Lee; Il-Yeol Song ; Kyu-Young Whang ; Yang-Sae Moon,Dynamic Buffer Allocation in Video-on-Demand Systems ,SIGMOD International Conference Management of Data Conference,42,2,862,SLee
863,S Lee; Il-Yeol Song ; Kyu-Young Whang ; Yang-Sae Moon,DyBASe: A buffer allocation scheme for reducing average initial latency in video-on-demand systems ,Inf Sci,42,3,863,SLee
864,S Lee; Il-Yeol Song ; Kyu-Young Whang ; Wook-Shin Han ; Yang-Sae Moon,Dynamic Buffer Allocation in Video-on-Demand Systems ,IEEE Trans Knowl Data Eng,42,4,864,SLee
865,S Lee; Eunsook Jin ; Ju-Won Song ; Jungmin Seo ; Kwangjoon Lee ; Suyoung Yoon,Delivering Push Objects Using Extended Web Channels ,WebNet,43,1,865,SLee
866,S Lee; Kiwon Ko ; Youngsun Kim,Web Based Application for Multipoint Collaborative Conference ,WebNet,43,2,866,SLee
867,S Lee; Daewon Kim ; Eunil Yun ; Jinhan Kim ; YoungSik Choi,MediaWarez - an Innovative Web Multimedia Search Service Based on the CBIR Engine ,WebNet,43,3,867,SLee
868,S Lee; Sang Gil Kim ; Young Sun Kim,Implementation of Multipoint Multimedia Conference System for Electronic Document Interchange Using Object Modeling Technique ,WebNet,43,4,868,SLee
869,S Lee; Bin Zhang ; Sargur N Srihari,Individuality of Handwritten Characters ,ICDAR International Conference Document Analysis,44,1,869,SLee
870,S Lee; Sargur N Srihari ; Sung-Hyuk Cha,Establishing Handwriting Individuality Using Pattern Recognition Techniques ,ICDAR International Conference Document Analysis,44,2,870,SLee
871,S Lee; Hina Arora ; Sargur N Srihari ; Sung-Hyuk Cha,Individuality of Handwriting: A Validation Study ,ICDAR International Conference Document Analysis,44,3,871,SLee
872,S Lee; Bin Zhang ; Catalin I Tomai ; Sargur N Srihari,Individuality of Numerals ,ICDAR International Conference Document Analysis,44,4,872,SLee
873,S Lee;Community Grids,"paper on Grid Services for Earthquake Science, to be published in",Concurrency and Computation Practice and Experience ACES Special Issue,45,10,873,SLee
874,Sangmi Lee;Geoffrey Fox;Sunghoon Ko;Minjun Wang;Xiaohong Qiu, Ubiquitous Access for Collaborative Information System Using SVG ,SVG OPEN Zurich,45,11,874,SLee
875,Sangmi Lee;Sunghoon Ko;Geoffrey Fox,Adapting Content for Mobile Devices in Heterogeneous Collaboration Environments in,Proceedings of the International Conference Wireless Networks Las Vegas,45,12,875,SLee
876,Sangmi Lee;Sunghoon Ko;Geoffrey Fox;Kangseok Kim;Sangyoon Oh,A Web Service Approach to Universal Accessibility in Collaboration Services,Proceedings of st International Conference Web Services Las Vegas,45,13,876,SLee
877,S Lee;Sangyoon Oh;Geoffrey C Fox;Sunghoon Ko,GMSME: An Architecture for Heterogeneous Collaboration Mobile Devices,The Fifth IEEE International Conference and Wireless Communications Networks MWCN,45,14,877,SLee
878,S Lee;Ahmet Uyar ; Choon-Han Youn ; Geoffrey Fox ; Gurhan Gunduz ; Hasan Bulut ; Jake Kim ; Kang-Seok Kim ; Marlon E Pierce ; Mustafa Varank ; Ozgur Balsoy ; Sangyoon Oh ; Shrideep Pallickara ; Sung Hoon Ko ; Xi Rao ; Xiaohong Qiu,Grid services for earthquake science ,Concurrency and Computation Practice and Experience,45,15,878,SLee
879,Hasan Bulut;Geoffrey Fox;Dennis Gannon;Kangseok Kim;Sung-Hoon Ko;Sangmi Lee;Sangyoon Oh;Xi Rao;Shrideep Pallickara;Quinlin Pei;Marlon Pierce;Aleksander Slominski;Ahmet Uyar;Wenjun Wu;Choonhan Youn,An Architecture for e-Science and its Implications,to be presented at International Symposium Performance Evaluation of Computer and Telecommunication Systems SPECTS,45,1,879,SLee
880,Geoffrey Fox;Dennis Gannon;Sung-Hoon Ko;Sangmi Lee;Shrideep Pallickara;Marlon Pierce;Xiaohong Qiu;Xi Rao;Ahmet Uyar;Minjun Wang;Wenjun Wu,Book Chapter on Peer-to-Peer Grids,,45,2,880,SLee
881,S Lee;Geoffrey Fox,Ubiquitous Access for Computational Science and Education,,45,3,881,SLee
882,Geoffrey Fox;Hasan Bulut;Kangseok Kim;Sung-Hoon Ko;Sangmi Lee;Sangyoon Oh;Shrideep Pallickara;Xiaohong Qiu;Ahmet Uyar;Minjun Wang;Wenjun Wu,Collaborative Web Services and Peer-to-Peer Grids or in sxw,presented at Collaborative Technologies Symposium CTS,45,4,882,SLee
883,Geoffrey Fox;Sangmi Lee;Sung-Hoon Ko;Kangseok Kim;Sangyoon Oh ,CAROUSEL Web service: Universal Accessible Web service Architecture for Collaborative Application ,,45,5,883,SLee
884,S Lee;Geoffrey Fox ; Sung Hoon Ko,Adapting Content for Mobile Devices in Heterogeneous Collaboration Environments ,International Conference Wireless Networks,45,6,884,SLee
885,S Lee;Geoffrey Fox ; Kang-Seok Kim ; Sangyoon Oh ; Sunghoon Ko,A Web Service Approach to Universal Accessibility in Collaboration Services ,ICWS IEEE International Conference Web Services,45,7,885,SLee
886,Geoffrey Fox;Sunghoon Ko;Kangseok Kim;Sangmi Lee;Sangyoon Oh,Universal Accessible Collaboration Frameworks for Ubiquitous Computing Environments,ICUC Seoul Korea,45,8,886,SLee
887,S Lee;Geoffrey Fox ; Kang-Seok Kim ; Sangyoon Oh ; Sung-Hong Ko,Integration of Hand- Held Devices into Collaborative Environments ,International Conference Internet Computing,45,9,887,SLee
888,S Lee;Pen-Chung Yew,On Some Implementation Issues for Value Prediction on Wide-Issue ILP Processors ,IEEE PACT Parallel Computing Technologies,46,30,888,SLee
889,S Lee;Pen-Chung Yew,On Table Bandwidth and Its Update Delay for Value Prediction on Wide-Issue ILP Processors ,IEEE Trans Computers,46,31,889,SLee
890,S Lee;B Y Yoo;S J Lee, A Predicate-Sensitive Scheduling Algorithm in Instruction Level Parallelism Processors , Transactions of the Korea Information Processing Society p p,46,32,890,SLee
891,S Lee;B G Yoo;S J Lee, A Software Scheduling Algorithm for Instruction-Level Parallel Processors , Proceedings of the Institute of Electronics Engineers of Korea,46,33,891,SLee
892,Qing Zhao;Sang-Jeong Lee;David J Lilja, Using Hyperprediction to Compensate for Delayed Updates in Value Predictors , Laboratory for Advanced Research Computing Technology and Compilers Technical Report ARCTiC University of,46,34,892,SLee
893,S Lee;J K Choi;S J Lee, An Aggressive Register Allocation Algorithm for EPIC Architectures , to Transactions of the Korea Information Processing Society,46,1,893,SLee
894,S Lee;J K Choi;S J Lee, An Extended Graph Coloring Register Allocation Scheme to Enhance the Efficiency of Code Scheduling , Proceedings of The,46,2,894,SLee
895,S Lee;J K Choi;S J Lee, An Extended Register allocation Method for Optimizing of Postpass Code Scheduling , Proceedings of the th Korea Information Processing Society,46,3,895,SLee
896,S Lee;J K Choi;S J Lee, A Register Allocation Algorithm to Improve Code Scheduling Efficiency , Journal of the Korea Information Science Society,46,4,896,SLee
897,S Lee;J K Choi;H G Sim;S J Lee, A Techniques for the Global Register Allocation of a Retargetable Compiler , Proceedings of the th Korea Information Science Society,46,5,897,SLee
898,E S Hwang;J K Choi;B G Yoo;S Lee, Selective Squashing Branch Scheme for Superscalar Processors , Proceedings of the Institute of Electronics Engineers of Korea,46,6,898,SLee
899,S Lee;S J Lee;I C Lim, A Compatible Variables Scheduling Algorithm for Register Allocation in Microprogram , Journal of the Institute of Electronics Engineers of Korea,46,7,899,SLee
900,Sang-Jeong Lee;Yuan Wang;Pen-Chung Yew," Decoupled Value Prediction on Trace Processors, ",IEEE th Symposium High Performance Computer Architecture,46,8,900,SLee
901,S Lee;S J Lee, Development of a Program Analysis Tool for Software Reuse , Technical Report of Samsung Electronics,46,9,901,SLee
902,S Lee;S J Lee, Development of a Tool for the Analysis and Source Construction of Micom Programs , Technical Report of Samsung Electronics,46,10,902,SLee
903,S Lee;S J Lee;K J Kim, Design of a Parallel Pipelined Processor Architecture , Journal of the Institute of Electronics Engineers of Korea B p,46,11,903,SLee
904,S Lee;S J Lee;B G Yoo, Design of a Scheduler for VLIW Processors , Soonchunhyang Journal of the Institute of Industrial Technology p,46,12,904,SLee
905,S Lee;S J Lee;H K Sim, A Design and Implementation of Intermediate Code for a Retargetable Compiler , Soonchunhyang Journal of the Institute of Industrial Technology p,46,13,905,SLee
906,Sang-Jeong Lee;Pen-Chung Yew, On Augmenting Trace Cache for High-Bandwidth Value Prediction , IEEE Transaction Computers p,46,14,906,SLee
907,Sang-Jeong Lee;Pen-Chung Yew, On Some Implementation Issues for Value Prediction on Wide-Issue ILP Processors , IEEE ACM International Conference Parallel Architectures and Compilation Techniques,46,15,907,SLee
908,Sang-Jeong Lee;Pen-Chung Yew, On Table Bandwidth and Its Update Delay for Value Prediction on Wide-Issue ILP Processors , IEEE Transaction Computers p,46,16,908,SLee
909,S Lee;S J Lee, A Performance Measurement and Evaluation System for ILP Processors , Transactions of the Korea Information Processing Society p,46,17,909,SLee
910,S Lee;S J Lee, Reducing Branch Penalties by a Branch Scheme Selective Squashing in ILP Processors , Journal of the Korea Information Science Society p,46,18,910,SLee
911,S Lee;S J Lee;I C Lim, A Register Allocation Algorithm for Optimizing Microprogram Compilers , Journal of the Korea Information Science Society p,46,19,911,SLee
912,S Lee;S J Lee;I C Lim, A Register Allocation Algorithm for Automatic Microcode-Generation Systems , KITE IEEE JTC CSCC,46,20,912,SLee
913,S Lee;S J Lee, A Study on Optimization Techniques for a Micom Compiler , Technical Report of Samsung Electronics,46,21,913,SLee
914,S Lee;S J Lee;I C Lim, The Design of a Machine Independent High Level Microprogramming Language , Journal of the Institute of Electronics Engineers of Korea,46,22,914,SLee
915,S Lee;H R Park;S J Lee, A Design of a Hybrid Value Predictor Dynamic Classification Capability in Supersclar Processors , Transactions of the Korea Information Processing Society,46,23,915,SLee
916,S Lee;H R Park;B C Joun;S J Lee, Performance Effects of the Data Value Predictor in Superscalar Processors , Proceedings of the Institute of Electronics Engineers of Korea,46,24,916,SLee
917,S Lee;H P Park;B C Joun;S J Lee, The Effect of Aliasing on a -Level Data Value Predictor in ILP Processors , Soonchunhyang Journal of the Institute of Industrial Technology,46,25,917,SLee
918,S Lee;H R Park;B C Joun;S J Lee, The Performance Evaluation of Data Value Predictors in ILP Processors , Proceedings of the th Korea Information Science Society p,46,26,918,SLee
919,S Lee;H G Sim;Y S Kim;S J Lee, Development of a Performance Measurement and Evaluation Tool for ILP Processors , Proceedings of the th Korea Information Science Society,46,27,919,SLee
920,S Lee;Pen-Chung Yew ; Yuan Wang,Decoupled Value Prediction on Trace Processors ,HPCA International Symposium High Performance Computer Architecture,46,28,920,SLee
921,S Lee;Pen-Chung Yew,On Augmenting Trace Cache for High-Bandwidth Value Prediction ,IEEE Trans Computers,46,29,921,SLee
922,S Lee; Hyung-Woo Lee ; Tai-Yun Kim,A Secure Electronic Software Distribution ESD Protocol Based on PKC ,EC ACM Conference Electronic Web,47,1,922,SLee
923,S Lee; Hyung-Woo Lee ; Im-Yeong Lee,Secure Electronic Copyright Distribution with Public Key Based Traitor Tracing ,EC ACM Conference Electronic Web,47,2,923,SLee
924,S Lee; Tai-Yun Kim,A News on Demand Service System based on Robot Agent ,ICPADS International Conference Parallel and Distributed Systems,47,3,924,SLee
925,S Lee; Tai-Yun Kim,Three-Pass Hybrid Key Establishment Protocol Based on ESIGN Signature ,SAFECOMP,47,4,925,SLee
926,S Lee; H Yu ; K Yamada ; Mario Gerla ; S Das,A QoS Network Management System for Robust and Reliable Multimedia Services ,MMNS International Conference Management of Multimedia Networks and Services,48,1,926,SLee
927,S Lee; Mario Gerla,Fault Tolerance and Load Balancing in QoS Provisioning with Multiple MPLS Paths ,IWQoS,48,2,927,SLee
928,S Lee; Claudio Casetti ; Gianluca Reali ; Mario Gerla,Resource Allocation and Admission Control Styles in QoS DiffServ Networks ,QoS IP,48,3,928,SLee
929,S Lee; Alex Dubrovsky ; Dirceu Cavendish ; Mario Gerla,Internet QoS Routing with IP Telephony and TCP Traffic ,ICC International Conference Communications,48,4,929,SLee
930,Sang-Ho Lee;Seung-Soo Park;,Data Structures in C Readings;,Saeng Reung Publishing,49,10,930,SLee
931,Sang-Ho Lee," Dynamization of the Polygon Triangulation, ",Proceedings of the th KISS Fall Conference,49,11,931,SLee
932,Sang-Ho Lee," Efficient Algorithms for Triangulating a Set of Disjoint Line Segments, ",Journal of Korea Information Science and Society,49,12,932,SLee
933,Sang-Ho Lee;Jeong-In Hwang," A Heuristic Algorithm for Reconstructing the Minmax Degree Constrained Triangulation, ",Journal of Korean Research Institute for Better Living,49,13,933,SLee
