,Coauthor,Paper,Journal,AuthorID,PaperNO,PaperID,Author
298,J Smith;Antonio Gonz&aacute;lez ; Ramon Canal,Very low power pipelines using significance compression ,MICRO International Symposium Microarchitecture,1,31,298,JSmith
299,J Smith;James R Goodman,Instruction Cache Replacement Policies and Organizations ,IEEE Trans Computers,1,32,299,JSmith
300,J Smith;James R Goodman,A Study of Instruction Cache Organizations and Replacement Policies,ISCA International Symposium Computer Architecture,1,33,300,JSmith
301,J Smith;Sridhar Gopal; T N Vijaykumar; J E Smith; G S Sohi,Speculative Versioning Cache,Fourth Int Symp High Performance Computer Architecture,1,34,301,JSmith
302,J Smith;Timothy Heil ; J E Smith,Concurrent Garbage Collection using Hardware Assisted Profiling,International Symposium Memory Management,1,35,302,JSmith
303,J Smith;Timothy H Heil ; Zak Smith,Improving Branch Predictors by Correlating on Data Values ,MICRO International Symposium Microarchitecture,1,36,303,JSmith
304,J Smith;Timothy Heil ; J E Smith,Relational Profiling: Enabling Thread-Level Parallelism in Virtual Machines, rd Int Symp Microarchitecture,1,37,304,JSmith
305,J Smith;Eric Rotenberg ; Steve Bennett,A Trace Cache Microarchitecture and Evaluation ,IEEE Trans Computers,1,70,305,JSmith
306,J Smith;Timothy Heil; J E Smith,Selective Dual Path Execution,ECE Tech Report,1,38,306,JSmith
307,J Smith;Eric Rotenberg; Quinn Jacobson; Yiannakis Sazeides; ; J E Smith,Trace Processors, th Int Symp Microarchitecture,1,71,307,JSmith
308,J Smith;Craig S Holt,Diagnosis of Systems with Asymmetric Invalidation ,IEEE Trans Computers,1,39,308,JSmith
309,J Smith;S&eacute;bastien Nussbaum,Modeling Superscalar Processors via Statistical Simulation ,IEEE PACT Parallel Computing Technologies,1,72,309,JSmith
310,J Smith;,Characterizing Computer Performance with a Single Number ,Commun ACM,1,1,310,JSmith
311,J Smith;S S Sastry; R Bodik; J E Smith,Characterizing Coarse-Grained Reuse of Computation, rd ACM Workshop Feedback Directed and Dynamic Optimization,1,73,311,JSmith
312,J Smith;,Comments on ``Redundancy Testing in Combinational Networks'' ,IEEE Trans Computers,1,2,312,JSmith
313,J Smith;S Sastry; S Palacharla; J E Smith,Exploiting Idle Floating-Point Resources for Integer Execution, ACM Conference Programming Language Design and Implementation,1,74,313,JSmith
314,J Smith;,Decoupled Access/Execute Computer Architectures , Years ISCA International Symposium Computer Architecture Retrospectives and Reprints,1,3,314,JSmith
315,J Smith;S Sastry; R Bodik; J E Smith,Rapid Profiling via Stratified Sampling, th Int Symposium Computer Architecture,1,75,315,JSmith
316,J Smith;,Detection of Faults in Programmable Logic Arrays ,IEEE Trans Computers,1,4,316,JSmith
317,J Smith;Yiannakis Sazeides,Limits of Data Value Predictability ,International Journal of Parallel Programming,1,76,317,JSmith
318,J Smith;,Dynamic Instruction Scheduling and the Astronautics ZS- ,IEEE Computer,1,5,318,JSmith
319,J Smith;Y Sazeides ; J E Smith,Modeling Program Predictability,Proceedings of the th International Symposium Computer Architecture,1,77,319,JSmith
320,J Smith;,Measures of the Effectiveness of Fault Signature Analysis ,IEEE Trans Computers,1,6,320,JSmith
321,J Smith;Yiannakis Sazeides; J E Smith,The Predictability of Data Values, th Int Symp Microarchitecture,1,78,321,JSmith
322,J Smith;,Universal System Diagnosis Algorithms ,IEEE Trans Computers,1,7,322,JSmith
323,J Smith;,On Necessary and Sufficient Conditions for Multiple Fault Undetectability ,IEEE Trans Computers,1,8,323,JSmith
324,J Smith;Nikhil Sharma ; Quinn Jacobson ; Steve Bennett,Control Flow Speculation in Multiscalar Processors ,HPCA International Symposium High Performance Computer Architecture,1,79,324,JSmith
325,J Smith;,On Separable Unordered Codes ,IEEE Trans Computers,1,9,325,JSmith
326,J Smith;Craig S Holt,Self-Diagnosis in Distributed Systems ,IEEE Trans Computers,1,40,326,JSmith
327,J Smith;Christopher C Hsiung ; Wei-Chung Hsu,Future general purpose supercomputer architectures ,Supercomputing,1,41,327,JSmith
328,J Smith;Wei-Chung Hsu,Performance of Cached DRAM Organizations in Vector Supercomputers ,ISCA International Symposium Computer Architecture,1,42,328,JSmith
329,J Smith;Wei-Chung Hsu,A Performance Study of Instruction Cache Prefetching Methods ,IEEE Trans Computers,1,43,329,JSmith
330,J Smith;Wei-Chung Hsu,Prefetching in Supercomputer Instruction Caches ,Supercomputing,1,44,330,JSmith
331,Alan Huang ; Alan Jay Smith ; Benjamin W Wah ; David C Douglas ; Doug DeGroot ; Harold S Stone ; Harry F Jordan ; Howard Jay Siegel ; J Robert Jamp ; Jack B Dennis ; James R Goodman ; Kenneth E Batcher ; Lawrence Snyder ; Russ Tuck ; Seth Abraham ; Thomas L Casavant ; Tse-Yun Feng ; William L Bain ; Yale N Patt,Report of the Purdue Workshop on Grand Challenges in Computer Architecture for the Support of High Performance Computing ,J Parallel Distrib Comput,1,45,331,JSmith
332,J Smith;Erik Jacobsen; Eric Rotenberg; J E Smith,Assigning Confidence to Conditional Branch Predictions, th Annual International Symposium Microarchitecture,1,46,332,JSmith
333,J Smith;Q Jacobson; J E Smith,Instruction Pre-Processing in Trace Processors,Fifth Int Symp High Performance Computer Architecture,1,47,333,JSmith
334,J Smith;J E Smith; S Sastry; T Heil; T Bezenek,Achieving High Performance via Co-Designed Virtual Machines,International Workshop Innovative Architecture Maui High Performance Computer Center,1,80,334,JSmith
335,J Smith;Quinn Jacobson; Eric Rotenberg; J E Smith,Path-Based Next Trace Prediction, th Int Symp Microarchitecture,1,48,335,JSmith
336,J Smith;James E Smith; Greg Faanes; Rabin Sugumar,Vector Instruction Set Support for Conditional Operations,Proceedings of the th Annual International Symposium Computer Architecture,1,81,336,JSmith
337,J Smith;Quinn Jacobson ; James E Smith,Trace Preconstruction,Proceedings of the th Annual International Symposium Computer Architecture,1,49,337,JSmith
338,J Smith;J E Smith,Instruction Level Distributed Processing, th International Conference High Performance Computing HiPC Bangalore,1,82,338,JSmith
339,J Smith;Gurindar S Sohi ; James R Goodman,Restricted Fetch&amp;Phi operations for parallel processing ,ICS International Conference Supercomputing,1,83,339,JSmith
340,J Smith;Gurindar S Sohi ; Sridhar Gopal ; T N Vijaykumar,Speculative Versioning Cache ,HPCA International Symposium High Performance Computer Architecture,1,84,340,JSmith
341,J Smith;Gurindar S Sohi ; Sridhar Gopal ; T N Vijaykumar,Speculative Versioning Cache ,IEEE Trans Parallel Distrib Syst,1,85,341,JSmith
342,J Smith;Sriram Vajapeyam,Trace Processors: Moving to Fourth-Generation Microarchitectures ,IEEE Computer,1,86,342,JSmith
343,J Smith;Mateo Valero ; Roger Espasa,"Vector Architectures: Past, Present and Future ",International Conference Supercomputing,1,87,343,JSmith
344,J Smith;Mateo Valero ; Roger Espasa,Out-of-Order Vector Architectures ,MICRO International Symposium Microarchitecture,1,88,344,JSmith
345,J Smith;B D Vanderwarn ; C M Rozewski ; D L Fowler ; G E Dermer ; James Laudon ; K R Scidmore ; S D Klinger,The ZS- Central Processor ,ASPLOS Architectural Support for Programming Languages and Operating Systems,1,89,345,JSmith
346,J Smith;,Instruction Level Distributed Processing ,HiPC,1,10,346,JSmith
347,J Smith;,Instruction Level Distributed Processing: Adapting to Future Technology ,ISHPC High Performance Computing,1,11,347,JSmith
348,J Smith;,Instruction-Level Distributed Processing ,IEEE Computer,1,12,348,JSmith
349,J Smith;,On the Existence of Combinational Logic Circuits Exhibiting Multiple Redundancy ,IEEE Trans Computers,1,13,349,JSmith
350,J Smith;,Retrospective: Decoupled Access/Execute Architectures , Years ISCA International Symposium Computer Architecture Retrospectives and Reprints,1,14,350,JSmith
351,J Smith;,Retrospective: Implementing Precise Interrupts in Pipelined Processors , Years ISCA International Symposium Computer Architecture Retrospectives and Reprints,1,15,351,JSmith
352,J Smith; Colin Potts ; Kenji Ota ; Kenji Takahashi ; Vinay Kumar,Hypermedia Support for Collaboration in Requirements Analysis ,ICRE,20,1,352,JSmith
353,J Smith; Kenji Takahashi,Multimedia Architecture to Support Requirements Analysis ,IDMS Interactive Distributed Multimedia Systems and Telecommunication Services,20,2,353,JSmith
354,J Smith; Colin Potts ; K Ota ; Kenji Takahashi,An evaluation of inquiry-based requirements analysis for an Internet service ,RE IEEE Int Conf Requirements Engineering,20,3,354,JSmith
355,J Smith; Feng Cao ; Kenji Takahashi,An Architecture of Distributed Media Servers for Supporting Guaranteed QoS and Media Indexing ,ICMCS International Conference Multimedia Computing and Systems,20,4,355,JSmith
356,J Smith; Edmund K Burke ; Jonathan Hirst ; Natalio Krasnogor ; Robert Carr ; William Hart,Alignment Of Protein Structures With A Memetic Evolutionary Algorithm ,GECCO The Genetic and Evolutionary Computation Conference,21,1,356,JSmith
357,J Smith; Edmund K Burke,A Memetic Algorithm to Schedule Planned Maintenance for the National Grid ,ACM Journal of Experimental Algorithms,21,2,357,JSmith
358,J Smith; ,On Appropriate Adaptation Levels for the Learning of Gene Linkage ,Genetic Programming and Evolvable Machines,21,3,358,JSmith
359,J Smith; Giovanni De Micheli,Polynomial methods for component matching and verification ,ICCAD International Conference Computer Aided Design,22,1,359,JSmith
360,J Smith; Giovanni De Micheli,Automated Composition of Hardware Components ,DAC Design Automation Conference,22,2,360,JSmith
361,J Smith; Giovanni De Micheli,Polynomial Methods for Allocating Complex Components ,DATE Design Automation and Test Europe,22,3,361,JSmith
362,J Smith; ,CELLBASE: a database management system for the control of cell line storage ,Computer Applications the Biosciences,23,1,362,JSmith
363,J Smith; D J Thomas,Quantitative analysis of one-dimensional gel electrophoresis profiles ,Computer Applications the Biosciences,23,2,363,JSmith
364,J Smith; ,OLIGOGET - a computerized database system for controlling oligonucleotide production ,Computer Applications the Biosciences,23,3,364,JSmith
365,J Smith;Jonathan D H Smith; A B Romanowska,Distributive lattices,generalizations and related non associative algebras J Math,24,30,365,JSmith
366,J Smith;Jonathan D H Smith; A Pilitowska ; A B Romanowska,Affine spaces and algebras of subalgebras,Alg Univ,24,31,366,JSmith
367,J Smith;Jonathan D H Smith;,Finite codes and groupoid words,Eur J Comb,24,32,367,JSmith
368,J Smith;Jonathan D H Smith;,Finite distributive quasigroups,Math Proc Camb Phil Soc,24,33,368,JSmith
369,J Smith;Jonathan D H Smith;,Finite equationally complete entropic quasigroups,Contributions to General Algebra eds H Kautschitsch W B M ller W N bauer Johannes Heyn Klagenfurt,24,34,369,JSmith
370,J Smith;Jonathan D H Smith; A B Romanowska,From affine to projective geometry via convexity, Universal Algebra and Lattice Theory ed S D Comer Springer Lecture Notes Mathematics,24,35,370,JSmith
371,J Smith;Jonathan D H Smith; F A Hummer,Greedy loop transversal codes,metrics and lexicodes J Comb Math Comb Comp,24,36,371,JSmith
372,J Smith;Jonathan D H Smith;,Greedy loop transversal codes conference report ,Proceedings of the Fortieth Annual Allerton Conference Communication Control and Computing University of,24,37,372,JSmith
373,J Smith;Jonathan D H Smith; D -H Choi,Greedy loop transversal codes for correcting error bursts,Discrete Math Available online,24,38,373,JSmith
374,J Smith;Jonathan D H Smith;,Homotopy and semisymmetry of quasigroups,Alg Univ Available online,24,39,374,JSmith
375,J Smith;Jonathan D H Smith; M F Hobart,Vector lattices and rooted trees,Alg Univ,24,40,375,JSmith
376,J Smith;Jonathan D H Smith; M A Akivis,V V Goldberg,the occasion of his th birthday Webs and Quasigroups,24,41,376,JSmith
377,J Smith;Jonathan D H Smith; M A Akivis,Vladislav V Goldberg,the occasion of his th birthday and years of scientific activity Webs and Quasigroups,24,42,377,JSmith
378,J Smith;Jonathan D H Smith;,A left loop on the -sphere,J Alg Available online,24,43,378,JSmith
379,J Smith;Jonathan D H Smith; F -L Hsu; F A Hummer,"Logarithms, syndrome functions and the information rates of greedy loop transversal codes",J Comb Math Comb Comp,24,44,379,JSmith
380,J Smith;Jonathan D H Smith;,Loops and quasigroups: Aspects of current work and prospects for the future,Comment Math Univ Carol Available online,24,45,380,JSmith
381,J Smith;Jonathan D H Smith;,Loop transversal codes,Cubo invited expository paper,24,46,381,JSmith
382,J Smith;Jonathan D H Smith;,Loop transversals to linear codes,J Comb Info and System Sciences,24,47,382,JSmith
383,J Smith;Jonathan D H Smith;,Quasigroup actions: Markov chains,pseudoinverses and linear representations Southeast Asia Bulletin of Mathematics invited paper,24,48,383,JSmith
384,J Smith;Jonathan D H Smith;,Quasigroup homogeneous spaces and linear representations,J Alg Available online,24,49,384,JSmith
385,J Smith;Jonathan D H Smith;,Association schemes,superschemes and relations invariant under permutation groups Eur J Comb Available online,24,100,385,JSmith
386,J Smith;Jonathan D H Smith; J D Phillips,The endocenter and its applications to quasigroup representation theory,Comm Math Univ Carol Available online,24,101,386,JSmith
387,J Smith;,"Modal Theory, Partial Orders, and Digital Geometry ",Mathematical Foundations of Programming Semantics,24,1,387,JSmith
388,J Smith;Jonathan D H Smith;,Three key questions about complex systems, Semiotics Evolution Energy and Development pages electronic journal Click here for local copy of paper,24,102,388,JSmith
389,J Smith;Dug-Hwan Choi,Greedy Loop Transversal Codes for Correcting Error Burst ,Discrete Mathematics,24,2,389,JSmith
390,J Smith;Jonathan D H Smith;,Time in biological systems, Studies the Structure of Time eds R Buccheri V di Ges M Saniga Kluwer New,24,103,390,JSmith
391,J Smith;Jin-Young Choi,On the Unimodality and Combinatorics of Bessel Numbers ,Discrete Mathematics,24,3,391,JSmith
392,J Smith;Jonathan D H Smith;,Time in biology and physics, The Nature of Time Geometry Physics and Perception eds R Buccheri M Saniga W M Stuckey Kluwer Dordrecht,24,104,392,JSmith
393,J Smith;Jonathan D H Smith; A B Romanowska,Bisemilattices of subsemilattices,J Algebra,24,4,393,JSmith
394,J Smith;Jonathan D H Smith;,Two enumeration principles for free algebras,Acta Univ Carolinae Math et Phys,24,105,394,JSmith
395,J Smith;Jonathan D H Smith; A A Ungar,Abstract space-times and their Lorentz groups,J Math Phys Available online,24,5,395,JSmith
396,J Smith;Jonathan D H Smith; J Y Choi,Tri-restricted numbers and powers of permutation representations,J Comb Math Comb Comp,24,106,396,JSmith
397,J Smith;Jonathan D H Smith; K W Johnson,Characters of finite quasigroups,Eur J Comb,24,6,397,JSmith
398,J Smith;Jonathan D H Smith; K W Johnson ; S Y Song,Characters of finite quasigroups VI: critical examples and doubletons,Eur J Comb,24,7,398,JSmith
399,J Smith;Jonathan D H Smith; K W Johnson,Characters of finite quasigroups V: linear characters,Eur J Comb,24,8,399,JSmith
400,J Smith;Jonathan D H Smith; K W Johnson,Characters of finite quasigroups IV: products and superschemes,Eur J Comb,24,9,400,JSmith
401,J Smith;Jonathan D H Smith;,Quasigroup permutation representations,Quasigroups and Related Systems Online abstract,24,50,401,JSmith
402,J Smith;Jonathan D H Smith;,Quasigroups,association schemes and operators almost periodic functions Algebraic Extremal and Metric Combinatorics eds M M Deza P Frankl and I G University Press,24,51,402,JSmith
403,J Smith;Jonathan D H Smith;,Quasigroups and quandles,Discrete Math Available online,24,52,403,JSmith
404,J Smith;Jonathan D H Smith; J D Phillips,Quasiprimitivity and quasigroups,Bull Australian Math Soc,24,53,404,JSmith
405,J Smith;Jonathan D H Smith; R Rossmanith,Alternative approaches to alternative algebras,Acta Sci Math,24,54,405,JSmith
406,J Smith;Jonathan D H Smith; A B Romanowska,Embedding sums of cancellative modes into functorial sums of affine spaces, Unsolved Problems Mathematics for the st Century A Tribute to Kiyoshi Is ki s th Birthday eds J M Abe and S Tanaka IOS Press,24,55,406,JSmith
407,J Smith;Jonathan D H Smith;,A macroscopic approach to demography,J Math Biol Available online,24,56,407,JSmith
408,J Smith;Jonathan D H Smith;,Modal theory,partial orders and digital geometry The Mathematical Foundations of Programming Semantics ed A Melton Springer Lecture Notes Computer Science,24,57,408,JSmith
409,J Smith;Jonathan D H Smith;,Modes and Modals,Discuss Math Online abstract,24,58,409,JSmith
410,J Smith;Jonathan D H Smith;,Multilinear algebras and Lie's theorem for formal n-loops,Arch Math,24,59,410,JSmith
411,J Smith;Jonathan D H Smith;,Minimal trees of given search number,Discrete Math,24,60,411,JSmith
412,J Smith;Jonathan D H Smith;,Exterior algebra representations of commutative Moufang loops,Arch Math,24,61,412,JSmith
413,J Smith;Jonathan D H Smith;,Induced class functions are conditional expectations,Eur J Comb,24,62,413,JSmith
414,J Smith;Jonathan D H Smith;,In defence of eponymy,Math Intelligencer,24,63,414,JSmith
415,J Smith;Jonathan D H Smith;,Information theory and its applications to biology,finance and physics invited conference report Entropy electronic journal,24,64,415,JSmith
416,J Smith;Jonathan D H Smith;,Wreath products along the period-doubling route to chaos,Ergodic Th and Dynamical Systems,24,65,416,JSmith
417,J Smith;Jonathan D H Smith; J Y Choi,On the combinatorics of multi-restricted numbers,Ars Combinatoria,24,66,417,JSmith
418,J Smith;Jonathan D H Smith;,On the dimension of finite permutation group actions,Beitr ge zur Algebra und Geometrie Available online,24,67,418,JSmith
419,J Smith;Jonathan D H Smith;,On the evolution of semiotic capacity, Semiotics Evolution Energy ed E Taborsky Shaker Verlag Aachen,24,68,419,JSmith
420,J Smith;Jonathan D H Smith; G Czédli,On the uniqueness of Mal'cev polynomials,Colloq Math Soc J nos Bolyai Finite Algebra and Multiple valued Logic Szeged,24,69,420,JSmith
421,J Smith;Jonathan D H Smith;,On the nilpotence class of commutative Moufang loops,Math Proc Camb Phil Soc,24,70,421,JSmith
422,J Smith;Jonathan D H Smith; J Y Choi,On the unimodality and combinatorics of Bessel numbers,Discrete Math Available online,24,71,422,JSmith
423,J Smith;Jonathan D H Smith; A B Romanowska,On the structure of barycentric algebras,J Math,24,72,423,JSmith
424,J Smith;Jonathan D H Smith; A B Romanowska,On the structure of subalgebra systems of idempotent entropic algebras,J Alg,24,73,424,JSmith
425,J Smith;Jonathan D H Smith; A B Romanowska,On the structure of semilattice sums,Czech J Math,24,74,425,JSmith
426,J Smith;Jonathan D H Smith; K W Johnson,A note on character induction in association schemes,Eur J Comb,24,75,426,JSmith
427,J Smith;Jonathan D H Smith;,Entropy,character theory and centrality of finite quasigroups Math Proc Camb Phil Soc,24,76,427,JSmith
428,J Smith;Jonathan D H Smith; D R Brooks,Entropy and information in evolving biological systems,Biology and Philosophy,24,77,428,JSmith
429,J Smith;Jonathan D H Smith; M Saniga,Plane cubic curves,three webs and the dimensionality of space time Noetic J,24,78,429,JSmith
430,J Smith;Jonathan D H Smith;,Permutation representations of loops,J Alg Available online,24,79,430,JSmith
431,J Smith;Jonathan D H Smith;,Orbit decomposition of subset actions,Discrete Math Available online,24,80,431,JSmith
432,J Smith;Jonathan D H Smith;,Regular orbits in powers of permutation representations,Arch Math Available online,24,81,432,JSmith
433,J Smith;Jonathan D H Smith; X R Shen,Representation theory of comtrans algebras,J Pure and Appl Alg,24,82,433,JSmith
434,J Smith;Jonathan D H Smith; B Im,Orthogonal ternary algebras and Thomas sums,Alg Colloq,24,83,434,JSmith
435,J Smith;Jonathan D H Smith; L Thur,Subdifferentiation of monotone functions from semilattices to distributive lattices,Order,24,84,435,JSmith
436,J Smith;Jonathan D H Smith; A B Romanowska,Subalgebra systems of idempotent entropic algebras,J Alg,24,85,436,JSmith
437,J Smith;Jonathan D H Smith;,A second grammar of associators,Math Proc Camb Phil Soc,24,86,437,JSmith
438,J Smith;Jonathan D H Smith;,Skein polynomials and entropic right quasigroups,Demonstr Math,24,87,438,JSmith
439,J Smith;Jonathan D H Smith;,Some observations on the concepts of information-theoretic entropy and randomness, Entropy electronic journal,24,88,439,JSmith
440,J Smith;Jonathan D H Smith; A B Romanowska,Semilattice-based dualities,Studia Logica,24,89,440,JSmith
441,J Smith;Jonathan D H Smith; K W Johnson,Characters of finite quasigroups III: quotients and fusion,Eur J Comb,24,10,441,JSmith
442,J Smith;Jonathan D H Smith; K W Johnson,Characters of finite quasigroups II: induced characters,Eur J Comb,24,11,442,JSmith
443,J Smith;Jonathan D H Smith;,A coalgebraic approach to quasigroup permutation representations,Alg Univ Available online,24,12,443,JSmith
444,J Smith;Jonathan D H Smith;,Classical and quantum statistical mechanics of permutation representations, Groups Korea Proceedings of the International Conference Pusan National University Pusan Korea eds Y G Baik D L Johnson A C Kim Gruyter,24,13,444,JSmith
445,J Smith;Jonathan D H Smith;,A class of quasigroups solving a problem of ergodic theory,Comment Math Univ Carol Available online,24,14,445,JSmith
446,J Smith;Jonathan D H Smith;,Combinatorial characters of quasigroups, Coding Theory and Design Theory Part I Coding Theory ed D Ray Chaudhuri Springer New,24,15,446,JSmith
447,J Smith;Jonathan D H Smith; A B Romanowska,Communicating processes and entropic algebras,Fund Informaticae,24,16,447,JSmith
448,J Smith;Jonathan D H Smith;,Commutative Moufang loops and Bessel functions,Inv Math,24,17,448,JSmith
449,J Smith;Jonathan D H Smith;,Commutative Moufang Loops: the first years,Algebras Groups and Geometries,24,18,449,JSmith
450,J Smith;Jonathan D H Smith;,Competition and the canonical ensemble,Math Biosci Available online,24,19,450,JSmith
451,J Smith;Jonathan D H Smith; X R Shen,Simple algebras of Hermitian operators,Arch Math,24,90,451,JSmith
452,J Smith;Jonathan D H Smith; X R Shen,Simple algebras of invariant operators,Alg Colloq,24,91,452,JSmith
453,J Smith;Jonathan D H Smith; X R Shen,Simple multilinear algebras,rectangular matrices and Lie algebras J Alg Available online,24,92,453,JSmith
454,J Smith;Jonathan D H Smith; T S R Fuad,Simple multilinear algebras and hermitian operators,Comment Math Univ Carol Available online,24,93,454,JSmith
455,J Smith;Jonathan D H Smith; B Im,Simple ternary Grassman algebras,Alg Colloq,24,94,455,JSmith
456,J Smith;Jonathan D H Smith;,Speed's orbit problem: variations on themes of Burnside,Eur J Comb Available online,24,95,456,JSmith
457,J Smith;Jonathan D H Smith; A Dharwadker,Split extensions and representations of Moufang loops,Comm Alg,24,96,457,JSmith
458,J Smith;Jonathan D H Smith; D -H Choi,Support functions of general convex sets,Alg Univ,24,97,458,JSmith
459,J Smith;Jonathan D H Smith; A B Romanowska,Support functions and ordinal products,Geom Dedicata,24,98,459,JSmith
460,J Smith;Jonathan D H Smith; A B Romanowska,Separable modes,Alg Univ,24,99,460,JSmith
461,J Smith;Jonathan D H Smith; X R Shen,Comtrans algebras and bilinear forms,Arch Math,24,20,461,JSmith
462,J Smith;Jonathan D H Smith;,Comtrans algebras and their physical applications,Banach Center Publications,24,21,462,JSmith
463,J Smith;Jonathan D H Smith; K B Athreya,Canonical distributions and phase transitions,Discuss Math Prob and Stat Online abstract,24,22,463,JSmith
464,J Smith;Jonathan D H Smith;,Canonical ensembles,evolution of competing species and the arrow of time Evolutionary Systems Biological and Epistemological Perspectives Selection and Self organization eds G van Vijver S N Salthe and M Delpos Kluwer Dordrecht,24,23,464,JSmith
465,J Smith;Jonathan D H Smith;,Continued fractions,fibered automata and a theorem of Multiple Valued Logic,24,24,465,JSmith
466,J Smith;Jonathan D H Smith;,Centraliser rings of multiplication groups on quasigroups,Math Proc Camb Phil Soc,24,25,466,JSmith
467,J Smith;Jonathan D H Smith; A B Romanowska,Differential groupoids, Contributions to General Algebra eds D Dorninger G Eigenthaler H K Kaiser and W B M ller H lder Pichler Tempsky,24,26,467,JSmith
468,J Smith;Jonathan D H Smith; K Pszczola ; A B Romanowska,Duality for some free modes,Discuss Math Gen Alg and Appl Online abstract,24,27,468,JSmith
469,J Smith;Jonathan D H Smith; A B Romanowska,Duality for semilattice representations,J Pure Appl Algebra Available online,24,28,469,JSmith
470,J Smith;Jonathan D H Smith;,Demography and the canonical ensemble,Math Biosci Available online,24,29,470,JSmith
471,J Smith; Vijay S Bobba,A parameter-driven router ,DAC Design Automation Conference,25,1,471,JSmith
472,J Smith; Carl Pomerance ; S S Wagstaff,New Ideas for Factoring Large Integers ,CRYPTO International Crytology Conference,25,2,472,JSmith
473,J Smith; Carl Pomerance ; Randy Tuler,A Pipeline Architecture for Factoring Large Integers with the Quadratic Sieve Algorithm ,SIAM Society for Industrial and Applied Mathematics J Comput,25,3,473,JSmith
474,J Smith; ,User's guide for the Shadowy Crystal Ball: practical tips and techniques for planning the future ,SIGUCCS Special Interest Group University and Computing Services,26,1,474,JSmith
475,J Smith; ,Making standards work: a whole-product approach ,SIGUCCS Special Interest Group University and Computing Services,26,2,475,JSmith
476,J Smith; Eric Rotenberg ; Quinn Jacobson ; Yiannakis Sazeides,Trace Processors ,MICRO International Symposium Microarchitecture,27,1,476,JSmith
477,J Smith; ,Multiscalar As a New Architecture Paradigm ,ACM Comput Surv,27,2,477,JSmith
478,S G Penny; J Smith;; P Sengers,Traces: Embodied Immersive Interaction with Semi Autonomous Avatars,Convergence the Journal of Research into New MediaTechnologies,28,1,478,JSmith
479,S G Penny; J Smith;; A Bernhardt,Traces: Wireless full body tracking in the CAVE,Ninth International Conference Artificial Reality and Telexistence ICAT,28,2,479,JSmith
480,J Smith; A Witkin;; D Baraff,Fast and Controllable Simulation of the Shattering of Brittle Objects,Computer Graphics Forum,28,3,480,JSmith
481,J Smith; J K Hodgins; I Oppenheim; ; A Witkin,Modeling Truss Structures using Optimizationa,SIGGRAPH Special Interest Group Computer Graphs,28,4,481,JSmith
482,J Smith,Three Applications of Optimization in Computer Graphics,doctoral dissertation tech report CMU TR Robotics Institute Carnegie Mellon University,28,5,482,JSmith
483,J Smith;Andrew P Witkin ; Irving Oppenheim ; Jessica K Hodgins,Creating models of truss structures with optimization ,ACM Trans Graph,28,6,483,JSmith
484,J Smith;Andrew P Witkin ; David Baraff,Fast and Controllable Simulation of the Shattering of Brittle Objects ,Comput Graph Forum,28,7,484,JSmith
485,J Smith; A Kasprzyk ; A Rust ; A Stabenau ; A Ureta-Vidal ; C Melsopp ; D Barker ; E Eyras ; E Mongin ; E Schmidt ; E Stupka ; Ewan Birney ; G Cameron ; G Slater ; H Lehvaslaiho ; I Vastrik ; J Gilbert ; J Stalker ; James A Cuff ; L Clark ; L Huminiecki ; M Hammond ; M R Pocock ; Michele E Clamp ; P Lijnzaad ; R Pettett ; Richard Durbin ; S Potter ; S Searle ; T Cox ; T Down ; Tim J P Hubbard ; V Curwen ; W Spooner ; Y Chen,The Ensembl genome database project ,Nucleic Acids Research,29,1,485,JSmith
486,J Smith; A Kasprzyk ; A Rust ; A Stabenau ; A Ureta-Vidal ; C Melsopp ; D Andrews ; D Barker ; D Keefe ; E Eyras ; E Mongin ; E Schmidt ; E Stupka ; Ewan Birney ; G Cameron ; G Slater ; H Lehvaslaiho ; I Vastrik ; J Gilbert ; J Stalker ; James A Cuff ; L Clark ; M Clamp ; M Hammond ; P Bevan ; R Pettett ; Richard Durbin ; S Potter ; S Searle ; T Cox ; T Down ; Tim J P Hubbard ; V Curwen ; V Iyer ; W Spooner ; Y Chen,Ensembl : accommodating comparative genomics ,Nucleic Acids Research,29,2,486,JSmith
487,J Smith; ,"The interaction of technology, economics, &amp; culture as a basis for understanding academic computing support needs ",SIGUCCS Special Interest Group University and Computing Services,30,1,487,JSmith
488,J Smith; George Town ; James A Haskett ; Susan F Stager,Practical management of computer ethics: computer center and computer science department approaches ,SIGUCCS Special Interest Group University and Computing Services,30,2,488,JSmith
489,J Smith; Eric Rotenberg ; Quinn Jacobson ; Yiannakis Sazeides,Trace Processors ,MICRO International Symposium Microarchitecture,31,1,489,JSmith
490,J Smith; ,Multiscalar As a New Architecture Paradigm ,ACM Comput Surv,31,2,490,JSmith
491,J Smith;A F Smeaton; P Over; C J Costello; A P de Vries; D Doermann; A Hauptmann; M E Rorvig; J R Smith; L Wu,"The TREC Video Track: Information Retrieval on Digital Video Information,",Proc European Conf Digital Libraries ECDL European Conference Digital Libraries,3,100,491,JSmith
492,J Smith;J R Smith; A Benitez,"Conceptual Modeling of Audio-Visual Content,",Proc IEEE Intl Conf Multimedia and Expo ICME New,3,101,492,JSmith
493,J Smith;J R Smith,"Content-based Access of Image and Video Libraries,",Encyclopedia of Library and Information Science Marcel Dekker Inc Eds A,3,102,493,JSmith
