"","Coauthor","Paper","Journal","AuthorID","PaperNO","PaperID"
"805","the probability of defect excitation for a commercial IC with implications for stuck-at fault-based ATPG strategies ","ITC International Test Conference","40_4 S Lee; Brad Cobb ; Jennifer Dworak ; M Ray Mercer ; Michael R Grimaila<","Modeling the probability of defect excitation for a commercial IC with implications for stuck-at fault-based ATPG strategies <","Modeling the probability of defect excitation for a commercial IC with implications for stuck-at fault-based ATPG strategies <","805"
"806","New ATPG Algorithm to Limit Test Set Size and Achieve Multiple Detections of All Faults ","DATE Design Automation and Test Europe","41_1 S Lee; Kee-Young Yoo<","A New ATPG Algorithm to Limit Test Set Size and Achieve Multiple Detections of All Faults <","A New ATPG Algorithm to Limit Test Set Size and Achieve Multiple Detections of All Faults <","806"
"807","Working-Set Based Adaptive Protocol for Software Distributed Shared Memory ","HiPC","41_2 S Lee; Mats Brorsson ; Sven Karlsson<","The Working-Set Based Adaptive Protocol for Software Distributed Shared Memory <","The Working-Set Based Adaptive Protocol for Software Distributed Shared Memory <","807"
"808","Fully Compliant OpenMP Implementationon Software Distributed Shared Memory ","HiPC","41_3 S Lee; Hyun-Sung Kim ; Jung-Joon Kim ; Kee-Young Yoo ; Tae-Geun Kim<","A Fully Compliant OpenMP Implementationon Software Distributed Shared Memory <","A Fully Compliant OpenMP Implementationon Software Distributed Shared Memory <","808"
"809","Fixed-Size Systolic Arrays for the Modular Multiplication ","COCOON Computing and Combinatorics","41_4 S Lee; Hyun-Sung Kim ; Kee-Young Yoo<","Efficient Fixed-Size Systolic Arrays for the Modular Multiplication <","Efficient Fixed-Size Systolic Arrays for the Modular Multiplication <","809"
"810","systolic architecture for modular multiplication in GF sup","m/sup"," <","Partitioned systolic architecture for modular multiplication in GF <sup","Partitioned systolic architecture for modular multiplication in GF <sup","810"
"811","Process Lett","42_1 S Lee; Byeong Man Kim ; Jung Wan Cho ; Seung Ryoul Maeng","A New Algorithm for Subsumption Test <","Inf Process Lett","Inf Process Lett","811"
"812","Fifth Generation Computer Systems","42_2 S Lee; Il-Yeol Song ; Kyu-Young Whang ; Yang-Sae Moon","Dynamic Buffer Allocation in Video-on-Demand Systems <","FGCS Fifth Generation Computer Systems","FGCS Fifth Generation Computer Systems","812"
"813","International Conference Management of Data Conference","42_3 S Lee; Il-Yeol Song ; Kyu-Young Whang ; Yang-Sae Moon","DyBASe: A buffer allocation scheme for reducing average initial latency in video-on-demand systems <","SIGMOD International Conference Management of Data Conference","SIGMOD International Conference Management of Data Conference","813"
"814","Sci","42_4 S Lee; Il-Yeol Song ; Kyu-Young Whang ; Wook-Shin Han ; Yang-Sae Moon","Dynamic Buffer Allocation in Video-on-Demand Systems <","Inf Sci","Inf Sci","814"
"815","Trans Knowl Data Eng","43_1 S Lee; Eunsook Jin ; Ju-Won Song ; Jungmin Seo ; Kwangjoon Lee ; Suyoung Yoon","Delivering Push Objects Using Extended Web Channels <","IEEE Trans Knowl Data Eng","IEEE Trans Knowl Data Eng","815"
"816","WebNet","43_2 S Lee; Kiwon Ko ; Youngsun Kim","Web Based Application for Multipoint Collaborative Conference <","WebNet","WebNet","816"
"817","WebNet","43_3 S Lee; Daewon Kim ; Eunil Yun ; Jinhan Kim ; YoungSik Choi","MediaWarez - an Innovative Web Multimedia Search Service Based on the CBIR Engine <","WebNet","WebNet","817"
"818","WebNet","43_4 S Lee; Sang Gil Kim ; Young Sun Kim","Implementation of Multipoint Multimedia Conference System for Electronic Document Interchange Using Object Modeling Technique <","WebNet","WebNet","818"
"819","WebNet","44_1 S Lee; Bin Zhang ; Sargur N Srihari","Individuality of Handwritten Characters <","WebNet","WebNet","819"
"820","International Conference Document Analysis","44_2 S Lee; Sargur N Srihari ; Sung-Hyuk Cha","Establishing Handwriting Individuality Using Pattern Recognition Techniques <","ICDAR International Conference Document Analysis","ICDAR International Conference Document Analysis","820"
"821","International Conference Document Analysis","44_3 S Lee; Hina Arora ; Sargur N Srihari ; Sung-Hyuk Cha","Individuality of Handwriting: A Validation Study <","ICDAR International Conference Document Analysis","ICDAR International Conference Document Analysis","821"
"822","International Conference Document Analysis","44_4 S Lee; Bin Zhang ; Catalin I Tomai ; Sargur N Srihari","Individuality of Numerals <","ICDAR International Conference Document Analysis","ICDAR International Conference Document Analysis","822"
"823","International Conference Document Analysis","45_10 S Lee;Community Grids","paper on Grid Services for Earthquake Science, to be published in<","ICDAR International Conference Document Analysis","ICDAR International Conference Document Analysis","823"
"824","and Computation Practice and Experience ACES Special Issue","45_11 Sangmi Lee;Geoffrey Fox;Sunghoon Ko;Minjun Wang;Xiaohong Qiu"," Ubiquitous Access for Collaborative Information System Using SVG <","Concurrency and Computation Practice and Experience ACES Special Issue","Concurrency and Computation Practice and Experience ACES Special Issue","824"
"825","OPEN Zurich","45_12 Sangmi Lee;Sunghoon Ko;Geoffrey Fox","Adapting Content for Mobile Devices in Heterogeneous Collaboration Environments in<","SVG OPEN Zurich","SVG OPEN Zurich","825"
"826","of the International Conference Wireless Networks Las Vegas","45_13 Sangmi Lee;Sunghoon Ko;Geoffrey Fox;Kangseok Kim;Sangyoon Oh","A Web Service Approach to Universal Accessibility in Collaboration Services<","Proceedings of the International Conference Wireless Networks Las Vegas","Proceedings of the International Conference Wireless Networks Las Vegas","826"
"827","of st International Conference Web Services Las Vegas","45_14 S Lee;Sangyoon Oh;Geoffrey C Fox;Sunghoon Ko","GMSME: An Architecture for Heterogeneous Collaboration Mobile Devices<","Proceedings of st International Conference Web Services Las Vegas","Proceedings of st International Conference Web Services Las Vegas","827"
"828","Fifth IEEE International Conference and Wireless Communications Networks MWCN","45_15 S Lee;Ahmet Uyar ; Choon-Han Youn ; Geoffrey Fox ; Gurhan Gunduz ; Hasan Bulut ; Jake Kim ; Kang-Seok Kim ; Marlon E Pierce ; Mustafa Varank ; Ozgur Balsoy ; Sangyoon Oh ; Shrideep Pallickara ; Sung Hoon Ko ; Xi Rao ; Xiaohong Qiu","Grid services for earthquake science <","The Fifth IEEE International Conference and Wireless Communications Networks MWCN","The Fifth IEEE International Conference and Wireless Communications Networks MWCN","828"
"829","and Computation Practice and Experience","45_1 Hasan Bulut;Geoffrey Fox;Dennis Gannon;Kangseok Kim;Sung-Hoon Ko;Sangmi Lee;Sangyoon Oh;Xi Rao;Shrideep Pallickara;Quinlin Pei;Marlon Pierce;Aleksander Slominski;Ahmet Uyar;Wenjun Wu;Choonhan Youn","An Architecture for e-Science and its Implications<","Concurrency and Computation Practice and Experience","Concurrency and Computation Practice and Experience","829"
"830","be presented at International Symposium Performance Evaluation of Computer and Telecommunication Systems SPECTS","45_2 Geoffrey Fox;Dennis Gannon;Sung-Hoon Ko;Sangmi Lee;Shrideep Pallickara;Marlon Pierce;Xiaohong Qiu;Xi Rao;Ahmet Uyar;Minjun Wang;Wenjun Wu","Book Chapter on Peer-to-Peer Grids<","to be presented at International Symposium Performance Evaluation of Computer and Telecommunication Systems SPECTS","to be presented at International Symposium Performance Evaluation of Computer and Telecommunication Systems SPECTS","830"
"831","S Lee;Geoffrey Fox","Ubiquitous Access for Computational Science and Education","","45","45_3 S Lee;Geoffrey Fox<","831"
"832","Geoffrey Fox;Hasan Bulut;Kangseok Kim;Sung-Hoon Ko;Sangmi Lee;Sangyoon Oh;Shrideep Pallickara;Xiaohong Qiu;Ahmet Uyar;Minjun Wang;Wenjun Wu","Collaborative Web Services and Peer-to-Peer Grids or in sxw","presented at Collaborative Technologies Symposium CTS","45","45_4 Geoffrey Fox;Hasan Bulut;Kangseok Kim;Sung-Hoon Ko;Sangmi Lee;Sangyoon Oh;Shrideep Pallickara;Xiaohong Qiu;Ahmet Uyar;Minjun Wang;Wenjun Wu<","832"
"833","Geoffrey Fox;Sangmi Lee;Sung-Hoon Ko;Kangseok Kim;Sangyoon Oh ","CAROUSEL Web service: Universal Accessible Web service Architecture for Collaborative Application ","","45","45_5 Geoffrey Fox;Sangmi Lee;Sung-Hoon Ko;Kangseok Kim;Sangyoon Oh <","833"
"834","S Lee;Geoffrey Fox ; Sung Hoon Ko","Adapting Content for Mobile Devices in Heterogeneous Collaboration Environments ","International Conference Wireless Networks","45","45_6 S Lee;Geoffrey Fox ; Sung Hoon Ko<","834"
"835","S Lee;Geoffrey Fox ; Kang-Seok Kim ; Sangyoon Oh ; Sunghoon Ko","A Web Service Approach to Universal Accessibility in Collaboration Services ","ICWS IEEE International Conference Web Services","45","45_7 S Lee;Geoffrey Fox ; Kang-Seok Kim ; Sangyoon Oh ; Sunghoon Ko<","835"
"836","Geoffrey Fox;Sunghoon Ko;Kangseok Kim;Sangmi Lee;Sangyoon Oh","Universal Accessible Collaboration Frameworks for Ubiquitous Computing Environments","ICUC Seoul Korea","45","45_8 Geoffrey Fox;Sunghoon Ko;Kangseok Kim;Sangmi Lee;Sangyoon Oh<","836"
"837","S Lee;Geoffrey Fox ; Kang-Seok Kim ; Sangyoon Oh ; Sung-Hong Ko","Integration of Hand- Held Devices into Collaborative Environments ","International Conference Internet Computing","45","45_9 S Lee;Geoffrey Fox ; Kang-Seok Kim ; Sangyoon Oh ; Sung-Hong Ko<","837"
"838","S Lee;Pen-Chung Yew","On Some Implementation Issues for Value Prediction on Wide-Issue ILP Processors ","IEEE PACT Parallel Computing Technologies","46","46_30 S Lee;Pen-Chung Yew<","838"
"839","S Lee;Pen-Chung Yew","On Table Bandwidth and Its Update Delay for Value Prediction on Wide-Issue ILP Processors ","IEEE Trans Computers","46","46_31 S Lee;Pen-Chung Yew<","839"
"840","S Lee;B Y Yoo;S J Lee"," A Predicate-Sensitive Scheduling Algorithm in Instruction Level Parallelism Processors "," Transactions of the Korea Information Processing Society p p","46","46_32 S Lee;B Y Yoo;S J Lee<","840"
"841","S Lee;B G Yoo;S J Lee"," A Software Scheduling Algorithm for Instruction-Level Parallel Processors "," Proceedings of the Institute of Electronics Engineers of Korea","46","46_33 S Lee;B G Yoo;S J Lee<","841"
"842","Qing Zhao;Sang-Jeong Lee;David J Lilja"," Using Hyperprediction to Compensate for Delayed Updates in Value Predictors "," Laboratory for Advanced Research Computing Technology and Compilers Technical Report ARCTiC University of","46","46_34 Qing Zhao;Sang-Jeong Lee;David J Lilja<","842"
"843","S Lee;J K Choi;S J Lee"," An Aggressive Register Allocation Algorithm for EPIC Architectures "," to Transactions of the Korea Information Processing Society","46","46_1 S Lee;J K Choi;S J Lee<","843"
"844","S Lee;J K Choi;S J Lee"," An Extended Graph Coloring Register Allocation Scheme to Enhance the Efficiency of Code Scheduling "," Proceedings of The","46","46_2 S Lee;J K Choi;S J Lee<","844"
"845","S Lee;J K Choi;S J Lee"," An Extended Register allocation Method for Optimizing of Postpass Code Scheduling "," Proceedings of the th Korea Information Processing Society","46","46_3 S Lee;J K Choi;S J Lee<","845"
"846","S Lee;J K Choi;S J Lee"," A Register Allocation Algorithm to Improve Code Scheduling Efficiency "," Journal of the Korea Information Science Society","46","46_4 S Lee;J K Choi;S J Lee<","846"
"847","S Lee;J K Choi;H G Sim;S J Lee"," A Techniques for the Global Register Allocation of a Retargetable Compiler "," Proceedings of the th Korea Information Science Society","46","46_5 S Lee;J K Choi;H G Sim;S J Lee<","847"
"848","E S Hwang;J K Choi;B G Yoo;S Lee"," Selective Squashing Branch Scheme for Superscalar Processors "," Proceedings of the Institute of Electronics Engineers of Korea","46","46_6 E S Hwang;J K Choi;B G Yoo;S Lee<","848"
"849","S Lee;S J Lee;I C Lim"," A Compatible Variables Scheduling Algorithm for Register Allocation in Microprogram "," Journal of the Institute of Electronics Engineers of Korea","46","46_7 S Lee;S J Lee;I C Lim<","849"
"850","Sang-Jeong Lee;Yuan Wang;Pen-Chung Yew"," Decoupled Value Prediction on Trace Processors, ","IEEE th Symposium High Performance Computer Architecture","46","46_8 Sang-Jeong Lee;Yuan Wang;Pen-Chung Yew<","850"
"851","S Lee;S J Lee"," Development of a Program Analysis Tool for Software Reuse "," Technical Report of Samsung Electronics","46","46_9 S Lee;S J Lee<","851"
"852","S Lee;S J Lee"," Development of a Tool for the Analysis and Source Construction of Micom Programs "," Technical Report of Samsung Electronics","46","46_10 S Lee;S J Lee<","852"
"853","S Lee;S J Lee;K J Kim"," Design of a Parallel Pipelined Processor Architecture "," Journal of the Institute of Electronics Engineers of Korea B p","46","46_11 S Lee;S J Lee;K J Kim<","853"
"854","S Lee;S J Lee;B G Yoo"," Design of a Scheduler for VLIW Processors "," Soonchunhyang Journal of the Institute of Industrial Technology p","46","46_12 S Lee;S J Lee;B G Yoo<","854"
"855","S Lee;S J Lee;H K Sim"," A Design and Implementation of Intermediate Code for a Retargetable Compiler "," Soonchunhyang Journal of the Institute of Industrial Technology p","46","46_13 S Lee;S J Lee;H K Sim<","855"
"856","Sang-Jeong Lee;Pen-Chung Yew"," On Augmenting Trace Cache for High-Bandwidth Value Prediction "," IEEE Transaction Computers p","46","46_14 Sang-Jeong Lee;Pen-Chung Yew<","856"
"857","Sang-Jeong Lee;Pen-Chung Yew"," On Some Implementation Issues for Value Prediction on Wide-Issue ILP Processors "," IEEE ACM International Conference Parallel Architectures and Compilation Techniques","46","46_15 Sang-Jeong Lee;Pen-Chung Yew<","857"
"858","Sang-Jeong Lee;Pen-Chung Yew"," On Table Bandwidth and Its Update Delay for Value Prediction on Wide-Issue ILP Processors "," IEEE Transaction Computers p","46","46_16 Sang-Jeong Lee;Pen-Chung Yew<","858"
"859","S Lee;S J Lee"," A Performance Measurement and Evaluation System for ILP Processors "," Transactions of the Korea Information Processing Society p","46","46_17 S Lee;S J Lee<","859"
"860","S Lee;S J Lee"," Reducing Branch Penalties by a Branch Scheme Selective Squashing in ILP Processors "," Journal of the Korea Information Science Society p","46","46_18 S Lee;S J Lee<","860"
"861","S Lee;S J Lee;I C Lim"," A Register Allocation Algorithm for Optimizing Microprogram Compilers "," Journal of the Korea Information Science Society p","46","46_19 S Lee;S J Lee;I C Lim<","861"
"862","S Lee;S J Lee;I C Lim"," A Register Allocation Algorithm for Automatic Microcode-Generation Systems "," KITE IEEE JTC CSCC","46","46_20 S Lee;S J Lee;I C Lim<","862"
"863","S Lee;S J Lee"," A Study on Optimization Techniques for a Micom Compiler "," Technical Report of Samsung Electronics","46","46_21 S Lee;S J Lee<","863"
"864","S Lee;S J Lee;I C Lim"," The Design of a Machine Independent High Level Microprogramming Language "," Journal of the Institute of Electronics Engineers of Korea","46","46_22 S Lee;S J Lee;I C Lim<","864"
"865","S Lee;H R Park;S J Lee"," A Design of a Hybrid Value Predictor Dynamic Classification Capability in Supersclar Processors "," Transactions of the Korea Information Processing Society","46","46_23 S Lee;H R Park;S J Lee<","865"
"866","S Lee;H R Park;B C Joun;S J Lee"," Performance Effects of the Data Value Predictor in Superscalar Processors "," Proceedings of the Institute of Electronics Engineers of Korea","46","46_24 S Lee;H R Park;B C Joun;S J Lee<","866"
"867","S Lee;H P Park;B C Joun;S J Lee"," The Effect of Aliasing on a -Level Data Value Predictor in ILP Processors "," Soonchunhyang Journal of the Institute of Industrial Technology","46","46_25 S Lee;H P Park;B C Joun;S J Lee<","867"
"868","S Lee;H R Park;B C Joun;S J Lee"," The Performance Evaluation of Data Value Predictors in ILP Processors "," Proceedings of the th Korea Information Science Society p","46","46_26 S Lee;H R Park;B C Joun;S J Lee<","868"
"869","S Lee;H G Sim;Y S Kim;S J Lee"," Development of a Performance Measurement and Evaluation Tool for ILP Processors "," Proceedings of the th Korea Information Science Society","46","46_27 S Lee;H G Sim;Y S Kim;S J Lee<","869"
"870","S Lee;Pen-Chung Yew ; Yuan Wang","Decoupled Value Prediction on Trace Processors ","HPCA International Symposium High Performance Computer Architecture","46","46_28 S Lee;Pen-Chung Yew ; Yuan Wang<","870"
"871","S Lee;Pen-Chung Yew","On Augmenting Trace Cache for High-Bandwidth Value Prediction ","IEEE Trans Computers","46","46_29 S Lee;Pen-Chung Yew<","871"
"872","S Lee; Hyung-Woo Lee ; Tai-Yun Kim","A Secure Electronic Software Distribution ESD Protocol Based on PKC ","EC ACM Conference Electronic Web","47","47_1 S Lee; Hyung-Woo Lee ; Tai-Yun Kim<","872"
"873","S Lee; Hyung-Woo Lee ; Im-Yeong Lee","Secure Electronic Copyright Distribution with Public Key Based Traitor Tracing ","EC ACM Conference Electronic Web","47","47_2 S Lee; Hyung-Woo Lee ; Im-Yeong Lee<","873"
"874","S Lee; Tai-Yun Kim","A News on Demand Service System based on Robot Agent ","ICPADS International Conference Parallel and Distributed Systems","47","47_3 S Lee; Tai-Yun Kim<","874"
"875","S Lee; Tai-Yun Kim","Three-Pass Hybrid Key Establishment Protocol Based on ESIGN Signature ","SAFECOMP","47","47_4 S Lee; Tai-Yun Kim<","875"
"876","S Lee; H Yu ; K Yamada ; Mario Gerla ; S Das","A QoS Network Management System for Robust and Reliable Multimedia Services ","MMNS International Conference Management of Multimedia Networks and Services","48","48_1 S Lee; H Yu ; K Yamada ; Mario Gerla ; S Das<","876"
"877","S Lee; Mario Gerla","Fault Tolerance and Load Balancing in QoS Provisioning with Multiple MPLS Paths ","IWQoS","48","48_2 S Lee; Mario Gerla<","877"
"878","S Lee; Claudio Casetti ; Gianluca Reali ; Mario Gerla","Resource Allocation and Admission Control Styles in QoS DiffServ Networks ","QoS IP","48","48_3 S Lee; Claudio Casetti ; Gianluca Reali ; Mario Gerla<","878"
"879","S Lee; Alex Dubrovsky ; Dirceu Cavendish ; Mario Gerla","Internet QoS Routing with IP Telephony and TCP Traffic ","ICC International Conference Communications","48","48_4 S Lee; Alex Dubrovsky ; Dirceu Cavendish ; Mario Gerla<","879"
"880","Sang-Ho Lee;Seung-Soo Park;","Data Structures in C Readings;","Saeng Reung Publishing","49","49_10 Sang-Ho Lee;Seung-Soo Park;<","880"
"881","Sang-Ho Lee"," Dynamization of the Polygon Triangulation, ","Proceedings of the th KISS Fall Conference","49","49_11 Sang-Ho Lee<","881"
"882","Sang-Ho Lee"," Efficient Algorithms for Triangulating a Set of Disjoint Line Segments, ","Journal of Korea Information Science and Society","49","49_12 Sang-Ho Lee<","882"
"883","Sang-Ho Lee;Jeong-In Hwang"," A Heuristic Algorithm for Reconstructing the Minmax Degree Constrained Triangulation, ","Journal of Korean Research Institute for Better Living","49","49_13 Sang-Ho Lee;Jeong-In Hwang<","883"
"884","Sang-Ho Lee"," Algorithms for Updating Edges from Polygon Triangulations, ","Journal of Korean Research Institute for Better Living","49","49_14 Sang-Ho Lee<","884"
"885","Sang-Ho Lee;Hwa-Seon Park"," Algorithms for Updating Visible Intervals of Horizontal Line Segments by Insertions and Deletions, ","Journal of Korea Information Science Society","49","49_15 Sang-Ho Lee;Hwa-Seon Park<","885"
"886","Sang-Ho Lee;Joo-Hee Lee"," Algorithms for the Reconstruction of Convex Polygons from Visibility Lists, ","Journal of Korea Information Science Society","49","49_16 Sang-Ho Lee;Joo-Hee Lee<","886"
"887","Sang-Ho Lee;Seok-Hee Hong"," Algorithms for the Rectilinear Shortest Path Problems in a Rectilinear Polygon, ","Journal of Korean Institute for Better Living","49","49_17 Sang-Ho Lee;Seok-Hee Hong<","887"
"888","Hak-Chul Lee;Hee-Chul Kim;Sang-Ho Lee"," Implementation of a Program Visualization System for Algorithm Educations, ","Proceedings of the th KISS Fall Conference","49","49_18 Hak-Chul Lee;Hee-Chul Kim;Sang-Ho Lee<","888"
"889","Sang-Ho Lee;Kyung-Yong Chwa"," A New Triangulation-Linear Class of Simple Polygons, ","International Journal of Computer Mathematics","49","49_19 Sang-Ho Lee;Kyung-Yong Chwa<","889"
"890","Sang-Ho Lee;Jeong-In Doh;Kyung-Yong Chwa"," On the Fixed-Size Polygon Placement Problem, ","Proceedings of the th KISS Fall Conference","49","49_20 Sang-Ho Lee;Jeong-In Doh;Kyung-Yong Chwa<","890"
"891","Sang-Ho Lee"," On Triangulating Some Polygon Classes, ","Journal of Korean Research Institute for Better Living","49","49_21 Sang-Ho Lee<","891"
"892","Young-Ock Lee;Sang-Ho Lee"," A Placement and Routing Algorithm for Schema Generation, ","Journal of Korea Information Science Society","49","49_22 Young-Ock Lee;Sang-Ho Lee<","892"
"893","Sang-Ho Lee;Kyung-Yong Chwa"," Some Chain Visibility Problems in a Simple Polygons, ","International Journal Algorithmica","49","49_23 Sang-Ho Lee;Kyung-Yong Chwa<","893"
"894","Sang-Ho Lee;Su-Won Lee;Kyung-Yong Chwa"," The Minimum Distance Intersection Graph of a Finite Planar Set, ","Proceedings of the th KISS Conference","49","49_24 Sang-Ho Lee;Su-Won Lee;Kyung-Yong Chwa<","894"
"895","Sang-Ho Lee;Jee-Young Moon"," The Watching Chain Problem for Two Mobile Guards, ","Journal of Korea Information Science Society","49","49_25 Sang-Ho Lee;Jee-Young Moon<","895"
"896","Eun-Sook Oh;Seok-Hee Hong;Sang-Ho Lee"," Algorithms for Embedding Mesh of Trees into Star Graphs "," Journal of Korea Information Science Society A","49","49_26 Eun-Sook Oh;Seok-Hee Hong;Sang-Ho Lee<","896"
"897","S Lee;Aaron J Quigley ; Peter Eades ; Seok-Hee Hong","Drawing Algorithms for Series-Parallel Digraphs in Two and Three Dimensions ","Graph Drawing","49","49_27 S Lee;Aaron J Quigley ; Peter Eades ; Seok-Hee Hong<","897"
"898","Dong-Sub Cho;Sang-Ho Lee;","C Language Practise"," Hong Reung Publishing","49","49_1 Dong-Sub Cho;Sang-Ho Lee;<","898"
"899","Dong-Sub Cho;Sang-Ho Lee"," Design and Implementation of Graphics Core Systems for Personal Computer, ","Journal of Korean Research Institute for Better Living","49","49_2 Dong-Sub Cho;Sang-Ho Lee<","899"
"900","Yeon-Leong Cho;Joo-Hee Lee;Sang-Ho Lee"," An Algorithm for the h-v Drawing of a Full Binary Tree the Minimal Area, ","Journal of Korea Information Science Society","49","49_3 Yeon-Leong Cho;Joo-Hee Lee;Sang-Ho Lee<","900"
"901","S Lee;Kyung-Yong Chwa","Some Chain Visibility Problems in a Simple Polygon ","Algorithmica","49","49_4 S Lee;Kyung-Yong Chwa<","901"
"902","S Lee;Peter Eades ; Seok-Hee Hong","Drawing series parallel digraphs symmetrically ","Comput Geom","49","49_5 S Lee;Peter Eades ; Seok-Hee Hong<","902"
"903","S Lee;Peter Eades ; Seok-Hee Hong","Finding Planar Geometric Automorphisms in Planar Graphs ","ISAAC International Symposium Algorithms and Computation","49","49_6 S Lee;Peter Eades ; Seok-Hee Hong<","903"
"904","Hee Kang;Sun-Young Park;Wook Koh;Sang-Ho Lee;","Facial Animation Using Bundle;","Proceedings of Korea Graphics Fall Conference","49","49_7 Hee Kang;Sun-Young Park;Wook Koh;Sang-Ho Lee;<","904"
"905","Sang-Ho Lee"," Convex Hull, Voronoi Diagram and Delaunay Triangulation, ","SIGTCS Newsletter","49","49_8 Sang-Ho Lee<","905"
"906","Sang-Ho Lee;Keum-Rim Shin"," Current Research Trends in Triangulations, ","Korea Information Science Society Review","49","49_9 Sang-Ho Lee;Keum-Rim Shin<","906"
"907","S Lee; Chih-Hung Wu","Parallelization of a Hyper-Linking-Based Theorem Prover ","Journal of Automated Reasoning","4","4_10 S Lee; Chih-Hung Wu<","907"
"908","S Lee; David A Plaisted","Eliminating Duplication with the Hyper-Linking Strategy ","Journal of Automated Reasoning","4","4_11 S Lee; David A Plaisted<","908"
"909","S Lee; Chih-Hung Wu","Improving the Efficiency of a Hyperlinking-Based Theorem Prover by Incremental Evaluation with Network Structures ","Journal of Automated Reasoning","4","4_12 S Lee; Chih-Hung Wu<","909"
"910","S Lee; Chih-Hung Wu","KJ --a tool assisting formal validation of knowledge-based systems ","Int J Hum Comput Stud","4","4_13 S Lee; Chih-Hung Wu<","910"
"911","S Lee; Chih-Hung Wu","Knowledge Verification with an Enhanced High-Level Petri-Net Model ","IEEE Expert","4","4_14 S Lee; Chih-Hung Wu<","911"
"912","S Lee; David A Plaisted ; Geoffrey D Alexander ; Heng Chu","Conditional Term Rewriting and First-Order Theorem Proving ","CTRS Conditional Term Rewriting Systems","4","4_15 S Lee; David A Plaisted ; Geoffrey D Alexander ; Heng Chu<","912"
"913","S Lee; Chih-Hung Wu","An Object-Oriented Expert System for Local Area Network Design ","ICCI International Conference Computing and Information","4","4_16 S Lee; Chih-Hung Wu<","913"
"914","S Lee; David A Plaisted","Use of Unit Clauses and Clause Splitting in Automatic Deduction ","ICCI International Conference Computing and Information","4","4_17 S Lee; David A Plaisted<","914"
"915","S Lee; Chih-Hung Wu","Improving Efficiency of a Theorem Prover by Eliminating Redundant Unifications Using Network Structures ","ICCI International Conference Computing and Information","4","4_18 S Lee; Chih-Hung Wu<","915"
"916","S Lee; Cheng-Jer Yu ; Chih-Hung Wu ; Hung-Sen Chou","The Design and Implementation of a Rule-Based Expert System Language ","ICTAI International Conference Tools with Artificial Intelligence","4","4_19 S Lee; Cheng-Jer Yu ; Chih-Hung Wu ; Hung-Sen Chou<","916"
"917","S Lee; Chih-Hung Wu","Building an Expert System Language Interpreter with the Rule Network Technique ","ISMIS International Syposium Methodologies for Intelligent Systems","4","4_20 S Lee; Chih-Hung Wu<","917"
"918","S Lee; Chih-Hung Wu","On parallelism of hyper-linking theorem proving: a preliminary report ","ICPADS International Conference Parallel and Distributed Systems","4","4_21 S Lee; Chih-Hung Wu<","918"
"919","S Lee; David A Plaisted","Problem Solving by Searching for Models with a Theorem Prover ","Artif Intell","4","4_22 S Lee; David A Plaisted<","919"
"920","S Lee; Cheng-Jer Yu ; Chih-Hung Wu","An Extended System for Conceptual Clustering ","Applied Artificial Intelligence","4","4_23 S Lee; Cheng-Jer Yu ; Chih-Hung Wu<","920"
"921","S Lee; Chih-Hung Wu","Parallelization of a Hyper-Linking-Based Theorem Prover ","Journal of Automated Reasoning","4","4_24 S Lee; Chih-Hung Wu<","921"
"922","S Lee; David A Plaisted","Eliminating Duplication with the Hyper-Linking Strategy ","Journal of Automated Reasoning","4","4_25 S Lee; David A Plaisted<","922"
"923","S Lee; Chih-Hung Wu","Improving the Efficiency of a Hyperlinking-Based Theorem Prover by Incremental Evaluation with Network Structures ","Journal of Automated Reasoning","4","4_26 S Lee; Chih-Hung Wu<","923"
"924","S Lee; Chih-Hung Wu","KJ --a tool assisting formal validation of knowledge-based systems ","Int J Hum Comput Stud","4","4_27 S Lee; Chih-Hung Wu<","924"
"925","S Lee; Chih-Hung Wu","Knowledge Verification with an Enhanced High-Level Petri-Net Model ","IEEE Expert","4","4_28 S Lee; Chih-Hung Wu<","925"
"926","S Lee; A Self-Guided Theorem Proving System ","ICCI","","4","4_29 S Lee; A Self-Guided Theorem Proving System <","926"
"927","S Lee; An Autonomous Multistrategy Theorem Proving System Using Knowledge-Based Techniques ","J Intell Inf Syst ","","4","4_30 S Lee; An Autonomous Multistrategy Theorem Proving System Using Knowledge-Based Techniques <","927"
"928","S Lee; Chun-Liang Hou ; Hsiang-Ren Shih ; I-Chieh Lin","A Dynamic Regulation with Scheduler Feedback Information for Multimedia Networks ","IEEE Pacific Rim Conference Multimedia","4","4_31 S Lee; Chun-Liang Hou ; Hsiang-Ren Shih ; I-Chieh Lin<","928"
"929","S Lee; Hsin-Tai Yang","Mining Fuzzy Association Rules from Sequence databases with Quantitative data and Inter-Transaction Intervals ","FSKD Fuzzy Systems and Knowledge Discovery","4","4_32 S Lee; Hsin-Tai Yang<","929"
"930","S Lee; Benjamin Han ; Hsin-Tai Yang","A Hybrid Diagnosis System for Digital Circuits ","IEA Industrial and Engineering Applications AIE Artificial Intelligence and Expert Systems","4","4_33 S Lee; Benjamin Han ; Hsin-Tai Yang<","930"
"931","S Lee; Benjamin Han ; Hsin-Tai Yang","A Model-Based Diagnosis System for Identifying Faulty Components in Digital Circuits ","Appl Intell","4","4_34 S Lee; Benjamin Han ; Hsin-Tai Yang<","931"
