,Coauthor,Paper,Journal,AuthorID,PaperNO,PaperID,Author
660,Y Chen; Gregory T Klus ; Mattias Wahde ; Michael L Bittner ; Zoltan Szallasi,Assessing the significance of consistently mis-regulated genes in cancer associated gene expression matrices ,Bioinformatics,27,5,660,YChen
661,Y Chen; X Chen ; Z L Ji,TTD: Therapeutic Target Database ,Nucleic Acids Research,28,1,661,YChen
662,Y Chen; A Muhammad ; C J Zhen ; H S Puy ; L X Yao ; L Y Han ; P C Chung ; W K Yeo ; X Chen ; Y T Tay ; Z L Ji,KDBI: Kinetic Data of Bio-molecular Interactions database ,Nucleic Acids Research,28,2,662,YChen
663,Y Chen; C Z Cai ; L Y Han ; X Chen ; Z L Ji,SVM-Prot: web-based support vector machine software for functional classification of a protein from its primary sequence ,Nucleic Acids Research,28,3,663,YChen
664,Y Chen; D G Zhi ; X Chen ; Z L Ji,CLiBE: A Database of Computed Ligand Binding Energy for Ligand-receptor Complexes ,Computers amp Chemistry,28,4,664,YChen
665,Y Chen; J F Wang ; L Z Sun ; X Chen ; Z L Ji,ADME-AP: a database of ADME associated proteins ,Bioinformatics,28,5,665,YChen
666,Y Chen; Chiou-Shann Fuh ; Yi-Ping Hung,Fast Algorithm for Nearest Neighbor Search Based on a Lower Bound Tree ,ICCV International Conference Computer Vision,29,1,666,YChen
667,Y Chen; Chiou-Shann Fuh ; Yi-Ping Hung,Winner-Update Algorithm for Nearest Neighbor Search ,ICPR International Conference Pattern Recognition,29,2,667,YChen
668,Y Chen; Chiou-Shann Fuh ; Sheng-Wen Shih ; Yi-Ping Hung,Camera Calibration with a Motorized Zoom Lens ,ICPR International Conference Pattern Recognition,29,3,668,YChen
669,Y Chen; Chiou-Shann Fuh ; Chu-Song Chen ; Kuan-Chung Hung ; Yi-Ping Hung,Multipass hierarchical stereo matching for generation of digital terrain models from aerial images ,Mach Vis Appl,29,4,669,YChen
670,Y Chen; An-Ting Tsao ; Chiou-Shann Fuh ; Yi-Ping Hung,Ego-Motion Estimation Using Optical Flow Fields Observed from Multiple Cameras ,CVPR Computer Vision and Pattern RecognitioN,29,5,670,YChen
671,Y Chen;Eleftherios Koutsofios ; Glenn S Fowler ; Ryan S Wallach,Ciao: a graphical navigator for software and document repositories ,ICSM International Conference Software Maintenance,2,30,671,YChen
672,Y Chen;Eleftherios Koutsofios ; Jeffrey L Korn,Chava: Reverse Engineering and Tracking of Java Applets ,WCRE Working Conference Reverse Engineering,2,31,672,YChen
673,Y Chen;Eleftherios Koutsofios,WebCiao: A Website Visualization and Tracking System ,WebNet,2,32,673,YChen
674,Y Chen;Eleftherios Koutsofios ; Fred Douglis ; Thomas Ball,WebGUIDE: Querying and Navigating Changes in Web Repositories ,Computer Networks,2,33,674,YChen
675,Y Chen;Eleftherios Koutsofios,Website News: A Website Tracking and Visualization Service ,WebNet,2,34,675,YChen
676,Y Chen;Eleftherios Koutsofios ; Fred Douglis ; Thomas Ball,The AT&amp;T Internet Difference Engine: Tracking and Viewing Changes on the Web ,World Wide Web,2,35,676,YChen
677,Y Chen;Balachander Krishnamurthy ; Kiem-Phong Vo,An Objective Reuse Metric: Model and Methology ,ESEC European Software Engineering Conference,2,36,677,YChen
678,S Mancoridis;B S Mitchell;Y Chen;E Gansner , Bunch: A Clustering Tool for the Incremental Maintenance of the Structure of Software Systems , Proceedings of the,2,37,678,YChen
679,S Mancoridis;B S Mitchell;C Rorres;Y-F Chen;E Gansner , Using Automatic Clustering to Produce High-Level System Organizations of Source Code , Proceedings of the,2,38,679,YChen
680,Y Chen;Brian S Mitchell ; Emden R Gansner ; Spiros Mancoridis,Bunch: A Clustering Tool for the Recovery and Maintenance of Software System Structures ,ICSM International Conference Software Maintenance,2,39,680,YChen
681,Y Chen;Brian S Mitchell ; C Rorres ; Emden R Gansner ; Spiros Mancoridis,Using Automatic Clustering to Produce High-Level System Organizations of Source Code ,IWPC International Workshop Program Comprehension,2,40,681,YChen
682,Y Chen;Charles J Petrie,Guest Editors' Introduction: Ubiquitous Mobile Computing ,IEEE Internet Computing,2,41,682,YChen
683,Y Chen;C V Ramamoorthy ; Michael Y Nishimoto,The C Information Abstraction System ,IEEE Trans Software Eng,2,42,683,YChen
684,Y Chen;Herman Chung-Hwa Rao ; Huale Huang ; Ming-Feng Chen,iMobile ME - weight Mobile Service Platform for Peer-to-Peer Mobile Computing invited paper ,WITASI Workshop Internet Technologies Applications and Social Impact,2,43,684,YChen
685,H Rao;Y Chen;D Chang;M Chen, iMobile: A Proxy-based Platform for Mobile Services , The First ACM Workshop Wireless Internet WMI,2,44,685,YChen
686,H Rao;Y Chen;M Chen, A Proxy-Based Web Archiving Service , Middleware Symposium,2,45,686,YChen
687,Y Chen;Herman Chung-Hwa Rao ; Ming-Feng Chen,A Proxy-Based Personal Web Archiving Service ,Operating Systems Review,2,46,687,YChen
688,Y Chen;Herman Chung-Hwa Rao ; Josie Chang ; Ming-Feng Chen,A Proxy-Based Personal Portal ,WebNet,2,47,688,YChen
689,David G Belanger;Yih-Farn Chen;N Fildes;Balachander Krishnamurthy;Paul H Rank;K -P Vo, Architecture Styles and Services: An Experiment Involving the Signal Operations Platforms-Provisioning Operations System , AT T Technical Journal,2,1,689,YChen
690,Y Chen;Herman Chung-Hwa Rao ; Josie Chang ; Ming-Feng Chen,iPROXY: A Programmable Proxy Server ,WebNet,2,48,690,YChen
691,Y Chen;Adam L Buchsbaum ; Anne Rogers ; Eleftherios Koutsofios ; Huale Huang ; John Mocenigo ; Michael Jankowsky ; Spiros Mancoridis,Visualizing and Analyzing Software Infrastructures ,IEEE Software,2,2,691,YChen
692,Y Chen;David S Rosenblum ; Kiem-Phong Vo,TestTube: A System for Selective Regression Testing ,ICSE International Conference Software Engineering,2,49,692,YChen
693,A Buchsbaum;Y Chen;H Huang;E Koutsofios;J Mocenigo;A Rogers;M Jankowsky;S Mancoridis, Visualizing and Analyzing Software Infrastructures , IEEE Software,2,3,693,YChen
694,Y Chen;Di-Fa Chang ; Herman Chung-Hwa Rao ; Ming-Feng Chen,iMobile: An Agent-Based Platform for Mobile Services ,WWW World Wide Web Conference Series Posters,2,4,694,YChen
695,Y Chen;Di-Fa Chang ; Herman Chung-Hwa Rao ; Ming-Feng Chen,iMobile: a proxy-based platform for mobile services ,Wireless Internet,2,5,695,YChen
696,Yih-Farn Chen;Emden Gansner;Eleftherios Koutsofios," A C++ Data Model Supporting Reachability Analysis and Dead Code Detection, ",IEEE Transactions Software Engineering,2,6,696,YChen
697,Yih-Farn Chen;Glenn S Fowler;Eleftherios Koutsofios;Ryan S Wallach," Ciao: A Graphical Navigator for Software and Document Repositories, ",International Conference Software Maintenance pages Nice,2,7,697,YChen
698,Yih-Farn Chen, Dagger: A Tool to Generate Program Graphs , USENIX the Advanced Computing Systems Association Unix Applications Development Symposium pages Toronto,2,8,698,YChen
699,Yih-Farn Chen;Huale Huang;Bin Wei;Ming-Feng Chen;Herman Rao, iMobile ME - A Light-weight Mobile Service Platform for Peer-to-Peer Mobile Computing , Workshop Internet Technologies Applications and Societal Impact WITASI Workshop Internet Technologies Applications and Social Impact,2,9,699,YChen
700,Yih-Farn Chen;Huale Huang;Rittwik Jana;Trevor Jim;Matti Hiltunen;Radhakrishnan Muthumanickam;Sam John;Serban Jora;Bin Wei, iMobile EE - An Enterprise Mobile Service Platform , ACM Journal Wireless Networks Volume Issue,2,10,700,YChen
701,Yih-Farn Chen;Eleftherios Koutsofios," WebCiao: A Website Visualization and Tracking System, ",Proceedings of WebNet Toronto,2,11,701,YChen
702,Yih-Farn Chen;Balachander Krishnamurthy;Kiem-Phong Vo," An Objective Reuse Metric: Model and Methodology, ",Fifth European Software Engineering Conference Barcelona,2,12,702,YChen
703,Yih-Farn Chen;Glenn Fowler;David Korn;Eleftherios Koutsofios;Stephen North;David Rosenblum;Kiem-Phong Vo," Intertool Connections, ",Practical Reusable UNIX Konzepte und Anwendungen Software edited by Balachander Krishnamurthy pages John Wiley Sons New,2,13,703,YChen
704,Yih-Farn Chen;Huale Huang;Rittwik Jana;Sam John;Serban Jora;Amy Reibman;Bin Wei, Personalized Multimedia Services Using a Mobile Service Platform , Wireless Communication and Networking Conference WCNC,2,14,704,YChen
705,Yih-Farn Chen," Reverse Engineering, ",Practical Reusable UNIX Konzepte und Anwendungen Software edited by Balachander Krishnamurthy pages John Wiley Sons New,2,15,705,YChen
706,Y Chen;Y -F Chen;M Nishimoto;C Ramamoorthy, The C Information Abstraction System , IEEE Transactions Software Engineering pages,2,16,706,YChen
707,Yih-Farn Chen, The C Program Database and Its Applications , Summer USENIX the Advanced Computing Systems Association Conference,2,17,707,YChen
708,Kiem-Phong Vo;Yih-Farn Chen, Incl: A Tool to Analyze Include Files , Summer USENIX the Advanced Computing Systems Association Conference,2,50,708,YChen
709,Y Chen;F Douglis;H Huang;K Vo, TopBlend: An Efficient Implentation of HtmlDiff in Java , Proceedings of the WebNet Conference San Antonio,2,18,709,YChen
710,Y Chen;Bin Wei ; Huale Huang ; Matti A Hiltunen ; Radhakrishnan Muthumanickam ; Rittwik Jana ; Sam John ; Serban Jora ; Trevor Jim,iMobile EE - An Enterprise Mobile Service Platform ,Wireless Networks,2,51,710,YChen
711,Yih-Farn Chen;David Rosenblum;Kiem-Phong Vo, TestTube: A System for Selective Regression Testing ,The th International Conference Software Engineering pages Sorrento,2,19,711,YChen
712,P Devanbu;Y-F Chen;E Gansner;H Muller;J Martin, Chime: Customizable Hyperlink Insertion and Maintenance Engine for Software Engineering Environments , Proceedings of the st International Conference Software Engineering Los Angeles,2,20,712,YChen
713,Fred Douglis;Tom Ball;Yih-Farn Chen;Eleftherios Koutsofios, WebGUIDE: Querying and Navigating Changes in Web Repositories , Proceedings of the Fifth International WWW World Wide Web Conference Series Conference,2,21,713,YChen
714,Fred Douglis;Thomas Ball;Yih-Farn Chen;Eleftherios Koutsofios," The AT&T Internet Difference Engine: Tracking and Viewing Changes on the Web, ",World Wide Web Journal Baltzer Science Publishers,2,22,714,YChen
715,Y Chen;Fred Douglis ; Huale Huang ; Kiem-Pong Vo,TopBlend: An Efficient Implementation of HtmlDiff in Java ,WebNet,2,23,715,YChen
716,Richard N Ferri;Raghavan N Pratiwadi;Lynn M Rivera;Mohammed Shakir;John J Snyder;D W Thomas;Yih-Farn Chen;Glenn S Fowler;Balachander Krishnamurthy;Kiem-Phong Vo," Software Reuse Metrics for an Industrial Project, ",Fourth International Symposium Software Metrics IEEE Metrics,2,24,716,YChen
717,Y Chen;Emden R Gansner ; Hausi A M&uuml;ller ; Johannes Martin ; Premkumar T Devanbu,CHIME: Customizable Hyperlink Insertion and Maintenance Engine for Software Engineering Environments ,ICSE International Conference Software Engineering,2,25,717,YChen
718,Y Chen;Emden R Gansner ; Jeffrey L Korn ; Spiros Mancoridis ; Timothy S Souder,REportal: A Web-Based Portal Site for Reverse Engineering ,WCRE Working Conference Reverse Engineering,2,26,718,YChen
719,Y Chen;Judith E Grass,The C++ Information Abstractor ,C Conference,2,27,719,YChen
720,J Korn;Y Chen;E Koutsofios, Chava: Reverse Engineering and Tracking of Java Applets , Proceedings of the Sixth Working Conference Reverse Engineering,2,28,720,YChen
721,Y Chen;Eleftherios Koutsofios ; Emden R Gansner,AC++ Data Model Supporting Reachability Analysis and Dead Code Detection ,IEEE Trans Software Eng,2,29,721,YChen
722,Y Chen; Jie Lu ; Jun Miao ; Wen Gao,Gravity-Center Template Based Human Face Feature Detection ,ICMI Advances Multimodal Interfaces,30,1,722,YChen
723,Y Chen; Charles Ling ; Tingshao Zhu ; Wen Gao,Learning Prosodic Patterns for Mandarin Speech Synthesis ,J Intell Inf Syst,30,2,723,YChen
724,Y Chen; Tingshao Zhu ; Wen Gao,Learning Prosodic Patterns for Mandarin Speech Synthesis ,MDM IEEE International Conference Data Management KDD Knowledge Discovery and Data Mining,30,3,724,YChen
725,Y Chen; Li Zuo ; Wen Gao ; Zhaoqi Wang,Speech Driven MPEG- Based Face Animation via Neural Network ,IEEE Pacific Rim Conference Multimedia,30,4,725,YChen
726,Y Chen; Changshui Yang ; Gaolin Fang ; Wen Gao ; Zhaoqi Wang,CSLDS: Chinese Sign Language Dialog System ,AMFG Analysis and Modeling of Faces and Gestures,30,5,726,YChen
727,Yuan Chen;Karsten Schwan;David Rosen ,Java Mirrors: Building Blocks for Remote Interaction ,International Parallel Distributed Processing Symposium IPDPS International Parallel and Distributed Processing Symposium,31,1,727,YChen
728,Yuan Chen;Karsten Schwan;Dong Zhou ,Opportunistic Channels: Mobility-aware Event Delivery ,The ACM USENIX the Advanced Computing Systems Association International Middleware Conference,31,2,728,YChen
729,Yuan Chen;Jan Edler;Andrew V Goldberg;Allan Gottlieb;Sumeet Sobti;Peter N Yianilos ,A Prototype Implementation of Archival Intermemory ,The Fourth ACM Conference Digital Libraries Digital Libraries,31,3,729,YChen
730,Y Chen;Allan Gottlieb ; Andrew V Goldberg ; Jan Edler ; Peter N Yianilos ; Sumeet Sobti,A Prototype Implementation of Archival Intermemory ,ACM DL Digital Libraries,31,4,730,YChen
731,Y Chen;David W Rosen ; Karsten Schwan,Java Mirrors: Building Blocks for Remote Interaction ,IPDPS International Parallel and Distributed Processing Symposium,31,5,731,YChen
732,Y Chen;Dong Zhou ; Greg Eisenhauer ; Karsten Schwan,Active Brokers and Their Runtime Deployment in the ECho/JECho Distributed Event Systems ,Active Middleware Services,31,6,732,YChen
733,Dong Zhou;Karsten Schwan;Greg Eisenhauer;Yuan Chen ,JECho - Interactive High Performance Computing Java Event Channels ,The International Parallel Distributed Processing Symposium IPDPS International Parallel and Distributed Processing Symposium,31,7,733,YChen
734,Y Chen;Dong Zhou ; Greg Eisenhauer ; Karsten Schwan,JECho: Supporting Distributed High Performance Applications with Java Event Channels ,IPDPS International Parallel and Distributed Processing Symposium,31,8,734,YChen
735,Y Chen;Dong Zhou ; Karsten Schwan,Opportunistic Channels: Mobility-Aware Event Delivery ,Middleware,31,9,735,YChen
736,Y Chen;,"Location-Based Services on Wireless LANs,", Proceedings of the th IEEE International Conference Networks Sydney NSW year other,32,1,736,YChen
737,Yen-Cheng Chen;W T Chen," Constant Time Sorting on Reconfigurable Meshes, ",IEEE Transactions Computers,32,2,737,YChen
738,Y Chen;Gen-Huey Chen ; Jang-Ping Sheu ; Wen-Tsuen Chen,Designing Efficient Parallel Algorithms on Mech-Connected Computers with Multiple Broadcasting ,IEEE Trans Parallel Distrib Syst,32,3,738,YChen
739,Y Chen;Y C Chen;W T Chen;G H Chen;J P Sheu," Designing Efficient Parallel Algorithms on Mesh-Connected Computers Multiple Broadcasting, ",IEEE Transactions Parallel and Distributed Systems,32,4,739,YChen
740,Yen-Cheng Chen;W T Chen;Gen-Huey Chen," Efficient Median Finding and Its Application to Two-Variable Linear Programming on Mesh-Connected Computers Multiple Broadcasting, ",Journal of Parallel and Distributed Computing,32,5,740,YChen
741,Y Chen;Gen-Huey Chen ; Wen-Tsuen Chen,Efficient Medain Finding and Its Application to Two-Variable Linear Programming on Mesh-Connected Computers with Multiple Broadcasting ,J Parallel Distrib Comput,32,6,741,YChen
742,Yen-Cheng Chen;Yao-Jung Chan," Location-Based Peer-to-Peer Computing on Wireless LANs, ",preparation,32,7,742,YChen
743,Yen-Cheng Chen;Yao-Jung Chan;Kan-Ming Fan," Location-Based Services on Wireless LANs, ",preparation,32,8,743,YChen
744,Yen-Cheng Chen,"Enabling Uniform Push Services for WAP and WWW, ",Proceedings of Workshop the st Century Digital Life and Internet Technologies,32,9,744,YChen
745,Yen-Cheng Chen;Shun-Chi Chen," Unified Push Servcies on Wireless LANs and GPRS Cellular Data Networks, ",preparation,32,10,745,YChen
746,Yen-Cheng Chen;Po-Wei Huang," Wireless LAN Authentication, Authorization, and Accounitng by Association Service Monitoring, ",preparation,32,11,746,YChen
747,Yen-Cheng Chen;Gang-Ming Fan; ," International Symposium on E-Commerce, Nantou, Taiwan, Dec ", to Journal of Network and Systems Management,32,12,747,YChen
748,Yen-Cheng Chen;W T Chen," Reconfigurable Mesh Algorithm for Summing Up Binary Values and Its Applications, ",Proceedings of Frontiers The IEEE th Symposium the Frontiers of Massively Parallel Computation,32,13,748,YChen
749,Y Chen;Y C Chen;W T Chen;G H Chen;J P Sheu," Reducing Time Complexities of Semigroup Computations on Mesh-Connected Computers Multiple Broadcasting, ",Proceedings of ICPP International Conference Parallel Processing the th International Conference Parallel Processing St Charles,32,14,749,YChen
750,Y Chen;Gen-Huey Chen ; Jang-Ping Sheu ; Wen-Tsuen Chen,Reducing Time Complexities of Semigroup Computations on Mesh-Connected Computers with Multiple Broadcasting ,ICPP International Conference Parallel Processing,32,15,750,YChen
751,Yen-Cheng Chen;Ching-Yung Lin," Securing Web Applications by XML Validation, ",preparation,32,16,751,YChen
752,Y Chen;Y C Chen;Z C Yeh;G H Chen," Using Fewer Processors to Reduce Time Complexities of Semigroup Computation, ",Information Processing Letters,32,17,752,YChen
753,Yen-Cheng Chen;G H Chen," Using Fewer Processors to Reduce Time Complexities of Semigroup Computation, ",Proceedings of International Computer Symposium,32,18,753,YChen
754,Yen-Cheng Chen;W T Chen;Gen-Huey Chen," Two-Variable Linear Programming on Mesh-Connected Computers Multiple Broadcasting, ",Proceedings of ICPP International Conference Parallel Processing the th International Conference Parallel Processing St Charles,32,19,754,YChen
755,Y Chen;Gen-Huey Chen ; Wen-Tsuen Chen,Two-Variable Linear Programming on Mesh-Connected Computers with Multiple Broadcasting ,ICPP International Conference Parallel Processing,32,20,755,YChen
756,Y Chen;C S Lu;P F Chen;Y C Chen;et al ," An Implementation of a Pratical Network Management System: TLView, ",Proceedings of the th ICOIN International Conference Information Networking,32,21,756,YChen
757,C S Lu;Yen-Cheng Chen;et al ," An Experimental OSI Network Management System: TLMS, ",Proceedings of the th International Joint Workshop Computer Communication,32,22,757,YChen
758,Y Chen;H C Young;S S Lin;J S Lin;C C Lo;T H Fang;M C Huang;Y S Wang;C H Hu;C W Chen;M T Chang;S H Liao;Y C Chen;R S Lin;S W Sun," The Rinpoche System a Web-based Integrated HiNet Network Management System, ",ISCOM,32,23,758,YChen
759,Y Chen; Michel Dubois,Cache Protocols with Partial Block Invalidations ,IPPS International Parallel Processing Symposium,33,1,759,YChen
760,Y Chen; Jin-Chin Wang ; Kangwoo Lee ; Luiz Andr&eacute; Barroso ; Michel Dubois,Delayed consistency and its effects on the miss rate of parallel programs ,Supercomputing,33,2,760,YChen
761,Y Chen; Koray &Ouml;ner ; Luiz Andr&eacute; Barroso ; Michel Dubois,Scalability Problems in Multiprocessors with Private Caches ,PARLE Parallel Architectures and Languages Europe,33,3,761,YChen
762,Y Chen; Jean-Luc Gaudiot,Implementing Parallel Branch-and-Bound with Extended Sisal ,Parallel Processing Letters,33,4,762,YChen
763,Y Chen; Andrew L Wendelborn ; Denis Caromel ; Isabelle Attali ; Jean-Luc Gaudiot,Enhancing Functional and Irregular Parallelism: Stateful Functions and their Semantics ,International Journal of Parallel Programming,33,5,763,YChen
764,Y Chen;Shih-Hsu Chang;Fang-Hsuan Cheng;Wen-Hsing Hsu," The block cipher: SEA provable resistance against DC and LC attacks, ",Journal of Information Science and Engineering,34,3,764,YChen
765,Y Chen;Shih-Hsu Chang;Fang-Hsuan Cheng;Wen-Hsing Hsu," Automatic seal identification by using point matching and fake detection, ",Pattern Recognition Letters,34,4,765,YChen
766,Y Chen;Bor-Tow Chen ; Hui-Yu Hwang,Color image analysis using fuzzy set theory ,ICIP International Conference Image Processing,34,5,766,YChen
767,Y Chen;B T Chen;Y S Chen;W H Hsu, Performance evaluation of A parameterized fuzzy processor ,Fuzzy Sets and Systems,34,6,767,YChen
768,Y Chen;Fang-Hsuan Cheng;Wen-Hsing Hsu;Te-Wei Chen," Recovering colors in an image chromatic illuminant, ",IEEE Transactions Image Processing,34,7,768,YChen
769,Y Chen;Sheng-Hua L ee;S hih-Hsu C hang;F ang-Hsuan Cheng;Wen-Hsing Hsu," Fingerprint classification, ", th IPPR Conference Computer Vision Graphics and Image Processing,34,8,769,YChen
770,Y Chen;Shih-Hsu C hang;a nd W en-Hsing Hsu," Authenticated key agreement protocol for exchanging n keys without using one-way hash function, ",National Computer Symposium Taipei c c,34,9,770,YChen
771,Y Chen;Shih-Hsu C hang;F ang-Hsuan C heng;a nd W en-Hsing Hsu," The SEA block cipher algorithm, ",International Workshop Cryptograhic Techniques E CrpoTEC HongKong,34,10,771,YChen
772,Y Chen;Shih-Hsu C hang;C hih-Jen H uang;Fang-Hsuan Cheng;Wen-Hsing Hsu," The use of fingerprint-card for digital signature and encryption, ",National Computer Symposium Taipei c c,34,11,772,YChen
773,Y Chen;Yung-Sheng C hen;H ui-Yu H uang;a nd W en-Hsing H su," Locating bookbacks in a bookrack image, ",International of Conference Pattern Recognition,34,12,773,YChen
774,Pei-Chun C hen;W en-Hsing H su;a nd Yung-Sheng Chen," Modeling, performance analysis, and application of digital image watermaking system, ", th IPPR Conference Computer Vision Graphics and Image Processing,34,13,774,YChen
775,Y Chen;Tung-Chang Hseue;Yu-Chuan Shen;Po-Chi Chen;Wen-Hsing Hsu;Yuan-Te Liu, Cross-media performance evaluation of color models for unequal luminance levels and dim surround , Color Research and Application,34,14,775,YChen
776,Y Chen;Jun-Wei Hsieh ; Shih-Hao Yu ; Wen-Fong Hu,An Automatic Traffic Surveillance System for Vehicle Tracking and Classification ,SCIA Scandinavian Conference Image Analysis,34,15,776,YChen
777,Hui-Yu Huang;Yung-Sheng Chen;Wen-Hsing Hsu," Primary-view perception on a gray image: region segmentation and association, ",Journal of the Chinese Institute of Engineers,34,16,777,YChen
778,Hui-Yu Huang;Yung-Sheng Chen;Wen-Hsing Hsu," Segmentation and association for a gray image, ",ACCV Proceedings of the Fourth Asian Conference Computer Vision Taipei,34,17,778,YChen
779,Y Chen;Computer processing on the identification of a Chinese seal image ,ICDAR,,34,18,779,YChen
780,Y Chen;Liang-Ting Lin;Shih-Hsu Chang;Wen-Hsing Hsu;Chih-Jen Huang, A robust digital image watermarking method without original image against intentional attacks and JPEG compression , th IPPR Conference Computer Vision Graphics and Image Processing,34,19,780,YChen
781,Yu-Chuan Shen;Wu-Hsiung Yuan;Wen-Hsing Hsu;Yung-Sheng Chen," Color selection in the consideration of color harmony for interior design, ",Color Research and Application,34,20,781,YChen
782,Y Chen;Y C Shen;Y S Chen;W H Hsu, Computer simulation of color-blindness and its application to the design of color-blind-discrimination-spectacles CBDS ,Chinese Journal of Medical and Biological Engineering,34,21,782,YChen
783,Y Chen;Y C Shen;Y S Chen;W H Hsu, Quantitative evaluation of color harmony via linguistic-based image scale for interior design ,Color Research and Application,34,22,783,YChen
784,Y Chen;Hui-Yu H uang;Y ung-Sheng C hen a nd W en-Hsing Hsu," Color image segmentation using self-organizing map algorithm, ",IPPR Conference Computer Vision Graphics and Image Processing,34,23,784,YChen
785,Y Chen;Hui-Yu H uang;Y ung-Sheng C hen a nd W en-Hsing H su," A self-organizing map approach to segmentation of color image, ", rd IMACS Inter Multiconference Circuits System Communications and Computers Technical Computational Intelligence and application,34,24,785,YChen
786,Y Chen;Hung-Tien Yen ; Wen-Hsing Hsu,Compression of Color Image via the Technique of Surface Fitting ,CVGIP Graphical Model and Image Processing Graphical Model and Image Processing,34,25,786,YChen
787,Y Chen;Registration of Seal Images Using Contour Analysis ,SCIA,,34,1,787,YChen
788,Y Chen;S H Chang;G Z Wu;F H Cheng;W H Hsu," Fast algorithm for point pattern matching: invariant to translations, rotations and scale changes ",Pattern Recognition,34,2,788,YChen
789,Y Chen; Dong Liu ; Thomas Li ; Xiulan Yu,Location Management by Sharing Individual Mobility Model Between Mobile Station and Wireless Network ,International Conference Wireless Networks,35,1,789,YChen
790,Y Chen; Dong Liu ; Thomas Li ; Xiaochen Ding ; Ying Li,The Framework Supporting QoS-Enabled Web Services ,ICWS IEEE International Conference Web Services,35,2,790,YChen
791,Y Chen; Dong Liu ; Fangyan Rao ; Long Zhang ; Xiulan Yu,Managing Location Stream Using Moving Object Database ,DEXA Database and Expert Systems Applications Workshops,35,3,791,YChen
792,Y Chen; Dong Liu ; Fangyan Rao ; Xiulan Yu,CAMEL: A Moving Object Database Approach for Intelligent Location Aware Services ,Data Management,35,4,792,YChen
793,Y Chen; Dong Liu ; Fangyan Rao ; Xiaocheng Ding ; Xiaoyan Chen,BlueLocator: Enabling Enterprise Location-Based Services ,Data Management,35,5,793,YChen
794,Y Chen;J C -H Ju;Y -K Chen;S Y Kung," A Fast Algorithm for Very Low Bit Rate Video Coding, ",IEEE Transactions Circuits and Systems for Video Technology,36,10,794,YChen
795,Y Chen;Igor Kozintsev ; Matthew J Holliman ; Minerva M Yeung ; Rainer Lienhart,Improving Media Services on P P Networks ,IEEE Internet Computing,36,11,795,YChen
796,Y Chen;Y -T Lin;Y -K Chen;S Y Kung," A Principal Component Clustering Approach to Object-Oriented Motion Segmentation and Estimation, ",Journal of VLSI Very Large Scale Integration Signal Processing Systems,36,12,796,YChen
797,Wen-Hsiao Peng;YK Chen," Mode-Adaptive Fine Granularity Scalability, ",ICIP International Conference Image Processing,36,13,797,YChen
798,Y Chen;Wen-Hsiao Peng,Implementation of Real-Time MPEG- FGS Encoder ,IEEE Pacific Rim Conference Multimedia,36,14,798,YChen
799,Y Chen;P Pirsch;H -J Stolberg;Y -K Chen;S Y Kung," Implementation of Media Processors, ",IEEE Signal Processing Magazine,36,15,799,YChen
800,Y Chen;A Vetro;H Sun;Y -K Chen;S Y Kung," True Motion Vectors for Robust Video Transmission, ",Proc of SPIE The International Society for Optical Engineering Visual Communications and Image Processing,36,16,800,YChen
801,Y Chen;Y -K Chen," Digital Signal Processing on MMX Technology, ",Programmable Digital Signal Processors Architecture Programming and Design Y H Hu Ed Marcel Dekker,36,1,801,YChen
802,Y Chen;Y -K Chen;S Y Kung," Multimedia Signal Processors: An Architectural Platform Algorithmic Compilation, ",Journal of VLSI Very Large Scale Integration Signal Processing Systems,36,2,802,YChen
803,Y Chen;Y -K Chen;M Holliman;R Liu;W Macy;M M Yeung," Real-Time Detection of Video Watermark on Intel Architecture, ", Proc of Image and Video Communications and Processing,36,3,803,YChen
804,Y Chen;Y -K Chen;M Holliman;S Macy;M Yeung, Standard Support for Content Protection ,ISO IEC JTC WG Coding of Moving Pictures and Audio M,36,4,804,YChen
805,Y Chen;Y -K Chen;S Y Kung," A Systolic Design Methodology Application to Full-Search Block-Matching Architectures, ",Journal of VLSI Very Large Scale Integration Signal Processing Systems,36,5,805,YChen
806,Eric Debes;Matthew Holliman;William Macy;Yen-Kuang Chen;Minerva Yeung," Computational Analysis and System Implications of Video Watermarking Applications, ", for publications at the SPIE The International Society for Optical Engineering Security and Watermarking of Multimedia Contents IV Conference San Jose Computer Animation,36,6,806,YChen
807,Y Chen;Eric Debes ; Matthew J Holliman ; Minerva M Yeung ; Rainer Lienhart,Evaluating and Improving Performance of Multimedia Applications on Simultaneous Multi-Threading ,ICPADS International Conference Parallel and Distributed Systems,36,7,807,YChen
808,Y Chen;Milind Girkar ; Rainer Lienhart ; Sanjiv Shah ; Steven Ge ; Xinmin Tian,Exploring the Use of Hyper-Threading Technology for Multimedia Applications with Intel&reg; OpenMP* Compiler ,IPDPS International Parallel and Distributed Processing Symposium,36,8,808,YChen
809,Y Chen;M Holliman;S Macy;Y -K Chen;M Yeung, Standard Test Conditions and Methodology for Robust Video Watermarking and Some Preliminary Results , ISO IEC JTC WG Coding of Moving Pictures and Audio M,36,9,809,YChen
810,Y Chen; Maria C Yuang ; Shih T Liang,Dynamic Video Playout Smoothing Method for Multimedia Applications ,Multimedia Tools and Applications,37,1,810,YChen
